"varname","simulation","year","month","biomass_tonnes_km2"
"MZS","ssp245",1981,12,15.8247727295889
"MZS","ssp245",1982,1,16.1289869502736
"MZS","ssp245",1982,2,38.5708533151168
"MZS","ssp245",1982,3,116.44320673165
"MZS","ssp245",1982,4,64.1430141205096
"MZS","ssp245",1982,5,54.7511092604233
"MZS","ssp245",1982,6,56.0760972661807
"MZS","ssp245",1982,7,43.6742796548335
"MZS","ssp245",1982,8,37.4844982244428
"MZS","ssp245",1982,9,32.5230969199058
"MZS","ssp245",1982,10,33.0976720833444
"MZS","ssp245",1982,11,22.8424951459593
"MZS","ssp245",1982,12,15.4961410309242
"MZS","ssp245",1983,1,12.510512055811
"MZS","ssp245",1983,2,38.4300922245673
"MZS","ssp245",1983,3,113.129891090151
"MZS","ssp245",1983,4,58.7327777165248
"MZS","ssp245",1983,5,55.471539934437
"MZS","ssp245",1983,6,53.4822898592035
"MZS","ssp245",1983,7,45.1264451542908
"MZS","ssp245",1983,8,39.0380307731385
"MZS","ssp245",1983,9,33.6206274517369
"MZS","ssp245",1983,10,35.4222954518244
"MZS","ssp245",1983,11,35.444738854117
"MZS","ssp245",1983,12,19.1372103548052
"MZS","ssp245",1984,1,12.4495390610553
"MZS","ssp245",1984,2,41.6371887915186
"MZS","ssp245",1984,3,92.1959355925164
"MZS","ssp245",1984,4,60.6532953050891
"MZS","ssp245",1984,5,64.9785660780882
"MZS","ssp245",1984,6,53.749605969521
"MZS","ssp245",1984,7,44.2508800429724
"MZS","ssp245",1984,8,38.1651502174224
"MZS","ssp245",1984,9,37.6182450734572
"MZS","ssp245",1984,10,37.4447768296734
"MZS","ssp245",1984,11,32.2515318603791
"MZS","ssp245",1984,12,15.1225322361618
"MZS","ssp245",1985,1,9.32304360018932
"MZS","ssp245",1985,2,30.7004553805874
"MZS","ssp245",1985,3,74.5901673979016
"MZS","ssp245",1985,4,82.839541327545
"MZS","ssp245",1985,5,61.8660023785221
"MZS","ssp245",1985,6,54.8423993004619
"MZS","ssp245",1985,7,44.8166574082564
"MZS","ssp245",1985,8,40.9780125760929
"MZS","ssp245",1985,9,36.1236781334756
"MZS","ssp245",1985,10,32.9209130532448
"MZS","ssp245",1985,11,25.5459993392441
"MZS","ssp245",1985,12,15.5741295150605
"MZS","ssp245",1986,1,14.1727552723237
"MZS","ssp245",1986,2,36.134416145432
"MZS","ssp245",1986,3,99.2028209197576
"MZS","ssp245",1986,4,70.981499605222
"MZS","ssp245",1986,5,67.9656950361572
"MZS","ssp245",1986,6,53.7502713408055
"MZS","ssp245",1986,7,45.6177706018741
"MZS","ssp245",1986,8,35.3382520032802
"MZS","ssp245",1986,9,32.2067137106128
"MZS","ssp245",1986,10,27.4627933070439
"MZS","ssp245",1986,11,31.7948372704741
"MZS","ssp245",1986,12,14.8592593599397
"MZS","ssp245",1987,1,11.969500716317
"MZS","ssp245",1987,2,29.8896617272336
"MZS","ssp245",1987,3,91.9715075002625
"MZS","ssp245",1987,4,63.3361019757881
"MZS","ssp245",1987,5,55.0755325044598
"MZS","ssp245",1987,6,55.1351209234306
"MZS","ssp245",1987,7,45.1244220952543
"MZS","ssp245",1987,8,37.11874650284
"MZS","ssp245",1987,9,36.6990638941407
"MZS","ssp245",1987,10,35.4487288584705
"MZS","ssp245",1987,11,23.5591090052789
"MZS","ssp245",1987,12,14.4783010686912
"MZS","ssp245",1988,1,6.03859961982728
"MZS","ssp245",1988,2,14.0525221415292
"MZS","ssp245",1988,3,101.776650974577
"MZS","ssp245",1988,4,70.840261122007
"MZS","ssp245",1988,5,60.9293294361276
"MZS","ssp245",1988,6,58.0947108909853
"MZS","ssp245",1988,7,47.1200741084206
"MZS","ssp245",1988,8,37.4626844509118
"MZS","ssp245",1988,9,30.7168261941214
"MZS","ssp245",1988,10,28.6346117593709
"MZS","ssp245",1988,11,25.3211918384917
"MZS","ssp245",1988,12,16.9032958662165
"MZS","ssp245",1989,1,8.62903262550425
"MZS","ssp245",1989,2,26.4490614628637
"MZS","ssp245",1989,3,82.8457982490033
"MZS","ssp245",1989,4,79.6794075231846
"MZS","ssp245",1989,5,60.116741678838
"MZS","ssp245",1989,6,55.5319134259458
"MZS","ssp245",1989,7,42.6890692211571
"MZS","ssp245",1989,8,34.414500194479
"MZS","ssp245",1989,9,35.0003075609844
"MZS","ssp245",1989,10,33.5599252656444
"MZS","ssp245",1989,11,29.5241114959608
"MZS","ssp245",1989,12,17.8636047248566
"MZS","ssp245",1990,1,4.98988017417482
"MZS","ssp245",1990,2,18.7623557034645
"MZS","ssp245",1990,3,102.546891876742
"MZS","ssp245",1990,4,66.7705767518259
"MZS","ssp245",1990,5,59.6939066154422
"MZS","ssp245",1990,6,55.5418298528371
"MZS","ssp245",1990,7,42.72709283387
"MZS","ssp245",1990,8,38.9730784521006
"MZS","ssp245",1990,9,31.904747734611
"MZS","ssp245",1990,10,33.6815572742874
"MZS","ssp245",1990,11,30.1090228728753
"MZS","ssp245",1990,12,18.7795663721924
"MZS","ssp245",1991,1,11.9385837262843
"MZS","ssp245",1991,2,28.9498899693158
"MZS","ssp245",1991,3,81.5137647882938
"MZS","ssp245",1991,4,62.8890354887136
"MZS","ssp245",1991,5,64.547073977933
"MZS","ssp245",1991,6,57.3287368401931
"MZS","ssp245",1991,7,47.6649658303619
"MZS","ssp245",1991,8,36.1153584125892
"MZS","ssp245",1991,9,35.0883563868165
"MZS","ssp245",1991,10,32.8845681437224
"MZS","ssp245",1991,11,30.4692167352827
"MZS","ssp245",1991,12,17.8064643482402
"MZS","ssp245",1992,1,8.40714418682939
"MZS","ssp245",1992,2,33.50246714313
"MZS","ssp245",1992,3,103.363817130367
"MZS","ssp245",1992,4,78.4792475375244
"MZS","ssp245",1992,5,66.6189785373491
"MZS","ssp245",1992,6,57.3152716208041
"MZS","ssp245",1992,7,40.9401536253873
"MZS","ssp245",1992,8,36.0781630760675
"MZS","ssp245",1992,9,33.4164470976831
"MZS","ssp245",1992,10,32.2538008827277
"MZS","ssp245",1992,11,28.9373624703144
"MZS","ssp245",1992,12,12.9586661757929
"MZS","ssp245",1993,1,9.69085882919913
"MZS","ssp245",1993,2,33.0156545535265
"MZS","ssp245",1993,3,103.73684759283
"MZS","ssp245",1993,4,76.8217211914671
"MZS","ssp245",1993,5,63.2828759927924
"MZS","ssp245",1993,6,59.8854581553938
"MZS","ssp245",1993,7,44.4846600386056
"MZS","ssp245",1993,8,36.3244977480159
"MZS","ssp245",1993,9,31.4376193141272
"MZS","ssp245",1993,10,27.6242407994352
"MZS","ssp245",1993,11,21.6060229251688
"MZS","ssp245",1993,12,16.2820037904241
"MZS","ssp245",1994,1,12.9418150547313
"MZS","ssp245",1994,2,38.1385123996936
"MZS","ssp245",1994,3,85.4823724383758
"MZS","ssp245",1994,4,77.7302182503179
"MZS","ssp245",1994,5,60.7106676731202
"MZS","ssp245",1994,6,60.0335788588304
"MZS","ssp245",1994,7,44.2745699160488
"MZS","ssp245",1994,8,37.6527368309064
"MZS","ssp245",1994,9,35.7122098655775
"MZS","ssp245",1994,10,33.6815109903507
"MZS","ssp245",1994,11,23.2750594106713
"MZS","ssp245",1994,12,19.2254247335086
"MZS","ssp245",1995,1,11.1293048660129
"MZS","ssp245",1995,2,22.7743034872966
"MZS","ssp245",1995,3,101.575100204101
"MZS","ssp245",1995,4,89.3457001305025
"MZS","ssp245",1995,5,61.8089790411177
"MZS","ssp245",1995,6,61.6307331347839
"MZS","ssp245",1995,7,45.743400650363
"MZS","ssp245",1995,8,39.212725991828
"MZS","ssp245",1995,9,33.6354862924854
"MZS","ssp245",1995,10,30.1073394985319
"MZS","ssp245",1995,11,34.8483225889885
"MZS","ssp245",1995,12,20.8674985329432
"MZS","ssp245",1996,1,7.74295107746375
"MZS","ssp245",1996,2,15.3794775191761
"MZS","ssp245",1996,3,114.655459543816
"MZS","ssp245",1996,4,69.4984000966041
"MZS","ssp245",1996,5,62.6942532614856
"MZS","ssp245",1996,6,54.8841613213223
"MZS","ssp245",1996,7,44.7772679859824
"MZS","ssp245",1996,8,37.3754603498872
"MZS","ssp245",1996,9,36.0330006031398
"MZS","ssp245",1996,10,37.6671226198252
"MZS","ssp245",1996,11,32.3133806822901
"MZS","ssp245",1996,12,15.0784103775734
"MZS","ssp245",1997,1,9.16132521380992
"MZS","ssp245",1997,2,13.1478308982359
"MZS","ssp245",1997,3,111.317539086817
"MZS","ssp245",1997,4,115.802770982295
"MZS","ssp245",1997,5,65.8027611010789
"MZS","ssp245",1997,6,54.3979235618838
"MZS","ssp245",1997,7,43.8045431727579
"MZS","ssp245",1997,8,35.8840604857133
"MZS","ssp245",1997,9,33.9549333672808
"MZS","ssp245",1997,10,35.3518181930227
"MZS","ssp245",1997,11,33.0602315757941
"MZS","ssp245",1997,12,18.6010719489868
"MZS","ssp245",1998,1,10.3022080786598
"MZS","ssp245",1998,2,18.4376332360893
"MZS","ssp245",1998,3,94.6273081461527
"MZS","ssp245",1998,4,93.7836633105372
"MZS","ssp245",1998,5,56.4928636303527
"MZS","ssp245",1998,6,48.2109827304978
"MZS","ssp245",1998,7,41.7502785423701
"MZS","ssp245",1998,8,37.538757571751
"MZS","ssp245",1998,9,34.8737108473793
"MZS","ssp245",1998,10,32.6199985834262
"MZS","ssp245",1998,11,31.2729187589079
"MZS","ssp245",1998,12,15.5519516751107
"MZS","ssp245",1999,1,7.76469385978163
"MZS","ssp245",1999,2,18.996231682447
"MZS","ssp245",1999,3,117.433637761249
"MZS","ssp245",1999,4,108.310710999877
"MZS","ssp245",1999,5,66.6986980266373
"MZS","ssp245",1999,6,51.6790895526961
"MZS","ssp245",1999,7,44.8672537076331
"MZS","ssp245",1999,8,37.6188172222432
"MZS","ssp245",1999,9,35.4866751602896
"MZS","ssp245",1999,10,32.121691222303
"MZS","ssp245",1999,11,29.2224769830265
"MZS","ssp245",1999,12,15.8357439250763
"MZS","ssp245",2000,1,7.39745576889695
"MZS","ssp245",2000,2,21.8683269898577
"MZS","ssp245",2000,3,117.634404181916
"MZS","ssp245",2000,4,94.2237590962492
"MZS","ssp245",2000,5,61.3589328835486
"MZS","ssp245",2000,6,53.0206378661178
"MZS","ssp245",2000,7,43.9056824911835
"MZS","ssp245",2000,8,40.2168758663389
"MZS","ssp245",2000,9,36.0956804179349
"MZS","ssp245",2000,10,32.8456160585508
"MZS","ssp245",2000,11,27.2353123384419
"MZS","ssp245",2000,12,17.6547390373118
"MZS","ssp245",2001,1,7.82050753363257
"MZS","ssp245",2001,2,27.7005822779995
"MZS","ssp245",2001,3,86.8331352675976
"MZS","ssp245",2001,4,59.5313689049265
"MZS","ssp245",2001,5,62.0992145280672
"MZS","ssp245",2001,6,59.8473481482332
"MZS","ssp245",2001,7,42.1487800911907
"MZS","ssp245",2001,8,37.9255185410371
"MZS","ssp245",2001,9,36.3536740662871
"MZS","ssp245",2001,10,30.3212974006871
"MZS","ssp245",2001,11,28.3395116046927
"MZS","ssp245",2001,12,17.6662061189803
"MZS","ssp245",2002,1,7.55743012505901
"MZS","ssp245",2002,2,20.1184850367972
"MZS","ssp245",2002,3,113.104999293311
"MZS","ssp245",2002,4,82.433870516978
"MZS","ssp245",2002,5,55.3670672062605
"MZS","ssp245",2002,6,57.0887902580074
"MZS","ssp245",2002,7,44.661548534918
"MZS","ssp245",2002,8,37.0349976466033
"MZS","ssp245",2002,9,34.2749002916356
"MZS","ssp245",2002,10,29.5129971676728
"MZS","ssp245",2002,11,28.0183052705906
"MZS","ssp245",2002,12,18.2975627072798
"MZS","ssp245",2003,1,11.3631026396477
"MZS","ssp245",2003,2,32.3040920475213
"MZS","ssp245",2003,3,68.9885808286016
"MZS","ssp245",2003,4,69.1114552042216
"MZS","ssp245",2003,5,59.3101910320197
"MZS","ssp245",2003,6,59.1901674374788
"MZS","ssp245",2003,7,45.7179705579282
"MZS","ssp245",2003,8,38.2901065973611
"MZS","ssp245",2003,9,38.0787323346108
"MZS","ssp245",2003,10,34.5450129385384
"MZS","ssp245",2003,11,27.6171376618787
"MZS","ssp245",2003,12,19.0201281913288
"MZS","ssp245",2004,1,15.3165122911241
"MZS","ssp245",2004,2,30.9498676429662
"MZS","ssp245",2004,3,108.923588902502
"MZS","ssp245",2004,4,81.8996714573718
"MZS","ssp245",2004,5,55.8942786855417
"MZS","ssp245",2004,6,53.0358487165854
"MZS","ssp245",2004,7,42.6615928735485
"MZS","ssp245",2004,8,37.8810149167976
"MZS","ssp245",2004,9,31.2298476166089
"MZS","ssp245",2004,10,25.114900428085
"MZS","ssp245",2004,11,22.6237693304875
"MZS","ssp245",2004,12,14.9016479388492
"MZS","ssp245",2005,1,13.0282222521158
"MZS","ssp245",2005,2,30.5273874571332
"MZS","ssp245",2005,3,111.47744828638
"MZS","ssp245",2005,4,73.1922775579931
"MZS","ssp245",2005,5,58.7777905470027
"MZS","ssp245",2005,6,56.592572809233
"MZS","ssp245",2005,7,43.8719225205051
"MZS","ssp245",2005,8,36.9577722077134
"MZS","ssp245",2005,9,32.1022709171119
"MZS","ssp245",2005,10,30.9534076067374
"MZS","ssp245",2005,11,27.4049086243101
"MZS","ssp245",2005,12,15.6961393241678
"MZS","ssp245",2006,1,9.32175801598417
"MZS","ssp245",2006,2,28.3159333473797
"MZS","ssp245",2006,3,109.73292493719
"MZS","ssp245",2006,4,71.0531083785854
"MZS","ssp245",2006,5,59.57984506732
"MZS","ssp245",2006,6,55.3049991049244
"MZS","ssp245",2006,7,46.15872463759
"MZS","ssp245",2006,8,39.0538200650702
"MZS","ssp245",2006,9,36.8239581885339
"MZS","ssp245",2006,10,27.0045786628147
"MZS","ssp245",2006,11,24.7348487789029
"MZS","ssp245",2006,12,18.1229966593011
"MZS","ssp245",2007,1,12.3927415118231
"MZS","ssp245",2007,2,26.0095879546861
"MZS","ssp245",2007,3,136.574120261382
"MZS","ssp245",2007,4,109.627277676483
"MZS","ssp245",2007,5,69.331051350611
"MZS","ssp245",2007,6,62.0096629838468
"MZS","ssp245",2007,7,49.2346795147007
"MZS","ssp245",2007,8,39.0513325385807
"MZS","ssp245",2007,9,32.9634926417267
"MZS","ssp245",2007,10,30.7651063855774
"MZS","ssp245",2007,11,24.9690637965374
"MZS","ssp245",2007,12,13.901603550789
"MZS","ssp245",2008,1,8.95148078117477
"MZS","ssp245",2008,2,19.4621459679078
"MZS","ssp245",2008,3,105.483192724292
"MZS","ssp245",2008,4,86.0105866567984
"MZS","ssp245",2008,5,66.8639698323073
"MZS","ssp245",2008,6,58.4440255003382
"MZS","ssp245",2008,7,48.9626537293493
"MZS","ssp245",2008,8,43.4259601167309
"MZS","ssp245",2008,9,34.135191480027
"MZS","ssp245",2008,10,31.4229324108401
"MZS","ssp245",2008,11,33.0036249015608
"MZS","ssp245",2008,12,16.5432373361167
"MZS","ssp245",2009,1,9.35397856920551
"MZS","ssp245",2009,2,28.0792188438003
"MZS","ssp245",2009,3,98.8762718822699
"MZS","ssp245",2009,4,71.5738306608374
"MZS","ssp245",2009,5,64.180264222599
"MZS","ssp245",2009,6,57.2494158728479
"MZS","ssp245",2009,7,43.7822459688409
"MZS","ssp245",2009,8,40.4663430103084
"MZS","ssp245",2009,9,36.4810973397143
"MZS","ssp245",2009,10,29.4672393478908
"MZS","ssp245",2009,11,27.171987123453
"MZS","ssp245",2009,12,15.6006105584618
"MZS","ssp245",2010,1,6.56474829142208
"MZS","ssp245",2010,2,19.6702465229829
"MZS","ssp245",2010,3,94.739671411586
"MZS","ssp245",2010,4,91.8036801860407
"MZS","ssp245",2010,5,63.6601599723594
"MZS","ssp245",2010,6,62.3345264795594
"MZS","ssp245",2010,7,45.930147874675
"MZS","ssp245",2010,8,38.7003454262217
"MZS","ssp245",2010,9,35.5223268580867
"MZS","ssp245",2010,10,32.0488741743833
"MZS","ssp245",2010,11,29.3381680079102
"MZS","ssp245",2010,12,20.7709268899361
"MZS","ssp245",2011,1,6.45690238899545
"MZS","ssp245",2011,2,0.684728711106602
"MZS","ssp245",2011,3,51.8244247275984
"MZS","ssp245",2011,4,129.505513771895
"MZS","ssp245",2011,5,60.0072426254002
"MZS","ssp245",2011,6,55.4515902368263
"MZS","ssp245",2011,7,47.7462633932335
"MZS","ssp245",2011,8,44.4826106160518
"MZS","ssp245",2011,9,42.8076296454366
"MZS","ssp245",2011,10,35.3998669632968
"MZS","ssp245",2011,11,31.7553513057869
"MZS","ssp245",2011,12,18.1081617604923
"MZS","ssp245",2012,1,14.6632021474274
"MZS","ssp245",2012,2,23.2333796261776
"MZS","ssp245",2012,3,109.510983513936
"MZS","ssp245",2012,4,77.6858127741168
"MZS","ssp245",2012,5,64.3013527365064
"MZS","ssp245",2012,6,64.1661341911828
"MZS","ssp245",2012,7,49.3239793134774
"MZS","ssp245",2012,8,41.8106274353066
"MZS","ssp245",2012,9,35.5535556251482
"MZS","ssp245",2012,10,34.453101422031
"MZS","ssp245",2012,11,32.0699211630905
"MZS","ssp245",2012,12,20.6895479325023
"MZS","ssp245",2013,1,10.9018260177939
"MZS","ssp245",2013,2,30.7328748572258
"MZS","ssp245",2013,3,105.845838813733
"MZS","ssp245",2013,4,72.6526294144211
"MZS","ssp245",2013,5,62.4979463829337
"MZS","ssp245",2013,6,60.4394413210831
"MZS","ssp245",2013,7,46.26318305796
"MZS","ssp245",2013,8,38.5951848752552
"MZS","ssp245",2013,9,35.9912852715438
"MZS","ssp245",2013,10,30.8416556199057
"MZS","ssp245",2013,11,24.2927438256024
"MZS","ssp245",2013,12,17.41723458041
"MZS","ssp245",2014,1,12.1697432715048
"MZS","ssp245",2014,2,37.1173374998792
"MZS","ssp245",2014,3,95.2318547454429
"MZS","ssp245",2014,4,72.5677901942856
"MZS","ssp245",2014,5,63.3419313818466
"MZS","ssp245",2014,6,56.4787010351145
"MZS","ssp245",2014,7,47.7677529383265
"MZS","ssp245",2014,8,41.061514948359
"MZS","ssp245",2014,9,36.3966885324906
"MZS","ssp245",2014,10,38.2991727667844
"MZS","ssp245",2014,11,27.2323972728309
"MZS","ssp245",2014,12,17.7545926111765
"MZS","ssp245",2015,1,16.1139820691175
"MZS","ssp245",2015,2,36.8164838197352
"MZS","ssp245",2015,3,91.3908454950575
"MZS","ssp245",2015,4,73.3440850858223
"MZS","ssp245",2015,5,54.813689149714
"MZS","ssp245",2015,6,53.6248083873836
"MZS","ssp245",2015,7,44.7522228838861
"MZS","ssp245",2015,8,40.3402813356057
"MZS","ssp245",2015,9,36.3905016358808
"MZS","ssp245",2015,10,31.7452765710717
"MZS","ssp245",2015,11,30.9852430498681
"MZS","ssp245",2015,12,18.7561299651538
"MZS","ssp245",2016,1,9.8270037009644
"MZS","ssp245",2016,2,30.5256136501374
"MZS","ssp245",2016,3,89.6802309531583
"MZS","ssp245",2016,4,64.7549803091494
"MZS","ssp245",2016,5,60.5392935574959
"MZS","ssp245",2016,6,54.6609758163023
"MZS","ssp245",2016,7,45.9717086909554
"MZS","ssp245",2016,8,38.2854645639686
"MZS","ssp245",2016,9,35.5077351703745
"MZS","ssp245",2016,10,32.4028329405909
"MZS","ssp245",2016,11,31.1075906388755
"MZS","ssp245",2016,12,18.4858421504571
"MZS","ssp245",2017,1,19.3232490522652
"MZS","ssp245",2017,2,57.7539822515184
"MZS","ssp245",2017,3,122.590013832829
"MZS","ssp245",2017,4,83.9970930569999
"MZS","ssp245",2017,5,59.3101284752786
"MZS","ssp245",2017,6,58.4686208551154
"MZS","ssp245",2017,7,47.8459917438206
"MZS","ssp245",2017,8,40.0447703506235
"MZS","ssp245",2017,9,37.5166439899144
"MZS","ssp245",2017,10,33.0424197016895
"MZS","ssp245",2017,11,30.1799993582906
"MZS","ssp245",2017,12,17.55371441874
"MZS","ssp245",2018,1,12.5206081631388
"MZS","ssp245",2018,2,32.8088045981077
"MZS","ssp245",2018,3,85.4175816814353
"MZS","ssp245",2018,4,62.2496754547391
"MZS","ssp245",2018,5,54.778234009542
"MZS","ssp245",2018,6,52.7264546229864
"MZS","ssp245",2018,7,43.2247689674544
"MZS","ssp245",2018,8,42.2162842770985
"MZS","ssp245",2018,9,37.355684035539
"MZS","ssp245",2018,10,28.7719645868772
"MZS","ssp245",2018,11,28.4711107579693
"MZS","ssp245",2018,12,18.2209454397436
"MZS","ssp245",2019,1,11.7352676053779
"MZS","ssp245",2019,2,39.1621997071202
"MZS","ssp245",2019,3,81.900527401082
"MZS","ssp245",2019,4,64.1546206186568
"MZS","ssp245",2019,5,56.4209113803567
"MZS","ssp245",2019,6,56.4351521762707
"MZS","ssp245",2019,7,44.5123334232382
"MZS","ssp245",2019,8,40.4779636044526
"MZS","ssp245",2019,9,34.0460590180124
"MZS","ssp245",2019,10,30.9979018161506
"MZS","ssp245",2019,11,25.7579369692679
"MZS","ssp245",2019,12,16.1606313469346
"MZS","ssp245",2020,1,9.7461810773155
"MZS","ssp245",2020,2,36.2191320983625
"MZS","ssp245",2020,3,109.204619057805
"MZS","ssp245",2020,4,57.064426045059
"MZS","ssp245",2020,5,57.8510912280869
"MZS","ssp245",2020,6,56.1991319975135
"MZS","ssp245",2020,7,47.3372077302164
"MZS","ssp245",2020,8,41.7218970649464
"MZS","ssp245",2020,9,39.6082007498945
"MZS","ssp245",2020,10,36.0860901187826
"MZS","ssp245",2020,11,33.1760778585397
"MZS","ssp245",2020,12,20.9716410315258
"MZS","ssp245",2021,1,9.96131882652345
"MZS","ssp245",2021,2,11.9217737131788
"MZS","ssp245",2021,3,81.7284740564058
"MZS","ssp245",2021,4,90.0921939307239
"MZS","ssp245",2021,5,67.9459379385934
"MZS","ssp245",2021,6,64.3604396678708
"MZS","ssp245",2021,7,51.4411389135129
"MZS","ssp245",2021,8,41.021662398097
"MZS","ssp245",2021,9,40.0592167836331
"MZS","ssp245",2021,10,36.9076441398261
"MZS","ssp245",2021,11,29.7344148280374
"MZS","ssp245",2021,12,15.1594172625716
"MZS","ssp245",2022,1,9.58255348675272
"MZS","ssp245",2022,2,18.522910407634
"MZS","ssp245",2022,3,100.378153504677
"MZS","ssp245",2022,4,89.1567759118418
"MZS","ssp245",2022,5,58.5953228732821
"MZS","ssp245",2022,6,56.7367170579787
"MZS","ssp245",2022,7,46.8804574035582
"MZS","ssp245",2022,8,39.5066643084645
"MZS","ssp245",2022,9,34.7648130539115
"MZS","ssp245",2022,10,28.4483790779372
"MZS","ssp245",2022,11,31.817071407308
"MZS","ssp245",2022,12,21.9446178560605
"MZS","ssp245",2023,1,8.60047144091009
"MZS","ssp245",2023,2,12.6025497519929
"MZS","ssp245",2023,3,103.532477381395
"MZS","ssp245",2023,4,94.1186179473767
"MZS","ssp245",2023,5,59.9521059430082
"MZS","ssp245",2023,6,55.4773980330428
"MZS","ssp245",2023,7,46.013660102181
"MZS","ssp245",2023,8,37.3357957943382
"MZS","ssp245",2023,9,36.0463315316942
"MZS","ssp245",2023,10,31.6617992281197
"MZS","ssp245",2023,11,29.3259057742645
"MZS","ssp245",2023,12,17.6807059436878
"MZS","ssp245",2024,1,12.4118177933401
"MZS","ssp245",2024,2,23.2919722332604
"MZS","ssp245",2024,3,69.9806807439005
"MZS","ssp245",2024,4,66.5324731864709
"MZS","ssp245",2024,5,70.088660770865
"MZS","ssp245",2024,6,61.518792681561
"MZS","ssp245",2024,7,42.2825721694914
"MZS","ssp245",2024,8,38.1555675324725
"MZS","ssp245",2024,9,37.7704182087775
"MZS","ssp245",2024,10,41.5187209273363
"MZS","ssp245",2024,11,32.3930340644527
"MZS","ssp245",2024,12,19.5272997108828
"MZS","ssp245",2025,1,11.2518492644998
"MZS","ssp245",2025,2,29.5471217919371
"MZS","ssp245",2025,3,107.777656412774
"MZS","ssp245",2025,4,74.2294660787431
"MZS","ssp245",2025,5,68.4874502052681
"MZS","ssp245",2025,6,60.0876499070089
"MZS","ssp245",2025,7,49.1705712105578
"MZS","ssp245",2025,8,40.2555108139049
"MZS","ssp245",2025,9,35.8203049911375
"MZS","ssp245",2025,10,32.1132751234979
"MZS","ssp245",2025,11,36.1397671121378
"MZS","ssp245",2025,12,19.2800198665284
"MZS","ssp245",2026,1,10.968317915494
"MZS","ssp245",2026,2,26.2522666932643
"MZS","ssp245",2026,3,78.7247926565602
"MZS","ssp245",2026,4,67.9830315536591
"MZS","ssp245",2026,5,62.0411847231944
"MZS","ssp245",2026,6,59.7262687351973
"MZS","ssp245",2026,7,48.0092096327265
"MZS","ssp245",2026,8,39.0739832800479
"MZS","ssp245",2026,9,38.2134812851222
"MZS","ssp245",2026,10,32.6093355941712
"MZS","ssp245",2026,11,36.4409303321811
"MZS","ssp245",2026,12,16.9888044250247
"MZS","ssp245",2027,1,10.0180304591745
"MZS","ssp245",2027,2,32.5186315277355
"MZS","ssp245",2027,3,95.8773152362401
"MZS","ssp245",2027,4,74.9498329932126
"MZS","ssp245",2027,5,72.2756687346929
"MZS","ssp245",2027,6,69.1247344124204
"MZS","ssp245",2027,7,48.32074931912
"MZS","ssp245",2027,8,40.0549279230762
"MZS","ssp245",2027,9,33.9969331850673
"MZS","ssp245",2027,10,33.4128675473554
"MZS","ssp245",2027,11,24.3217331374771
"MZS","ssp245",2027,12,17.5445574693
"MZS","ssp245",2028,1,7.10949141059485
"MZS","ssp245",2028,2,19.0774729353061
"MZS","ssp245",2028,3,97.3018104138803
"MZS","ssp245",2028,4,79.7146942174861
"MZS","ssp245",2028,5,62.2137506366306
"MZS","ssp245",2028,6,61.4333486571459
"MZS","ssp245",2028,7,46.8967080814217
"MZS","ssp245",2028,8,41.5888929115282
"MZS","ssp245",2028,9,36.8716748270436
"MZS","ssp245",2028,10,33.848040164366
"MZS","ssp245",2028,11,29.3365165735108
"MZS","ssp245",2028,12,16.0773842364025
"MZS","ssp245",2029,1,13.5956177871547
"MZS","ssp245",2029,2,23.3956209188704
"MZS","ssp245",2029,3,101.663545487832
"MZS","ssp245",2029,4,89.6963599249949
"MZS","ssp245",2029,5,58.3673865563698
"MZS","ssp245",2029,6,55.9337129482594
"MZS","ssp245",2029,7,45.1758042742133
"MZS","ssp245",2029,8,38.6750441210464
"MZS","ssp245",2029,9,35.7437527976457
"MZS","ssp245",2029,10,33.645799965241
"MZS","ssp245",2029,11,28.6112506826102
"MZS","ssp245",2029,12,21.9494693439809
"MZS","ssp245",2030,1,13.9503741650217
"MZS","ssp245",2030,2,20.8760074688091
"MZS","ssp245",2030,3,106.313582448839
"MZS","ssp245",2030,4,83.1281618965607
"MZS","ssp245",2030,5,60.7680566740876
"MZS","ssp245",2030,6,57.8097507130785
"MZS","ssp245",2030,7,44.2354938283822
"MZS","ssp245",2030,8,38.5938847413456
"MZS","ssp245",2030,9,35.5952336615591
"MZS","ssp245",2030,10,36.7708016072544
"MZS","ssp245",2030,11,32.1582119188989
"MZS","ssp245",2030,12,16.2395239989661
"MZS","ssp245",2031,1,5.78466112024724
"MZS","ssp245",2031,2,21.863368821621
"MZS","ssp245",2031,3,118.238458696365
"MZS","ssp245",2031,4,75.6881932257093
"MZS","ssp245",2031,5,59.3915251520221
"MZS","ssp245",2031,6,62.7296633223043
"MZS","ssp245",2031,7,44.6853152181178
"MZS","ssp245",2031,8,37.9861299522284
"MZS","ssp245",2031,9,34.3348303037615
"MZS","ssp245",2031,10,31.5138245557433
"MZS","ssp245",2031,11,25.145682296508
"MZS","ssp245",2031,12,15.3371403506856
"MZS","ssp245",2032,1,11.7251344040299
"MZS","ssp245",2032,2,22.0728449276601
"MZS","ssp245",2032,3,72.387801769826
"MZS","ssp245",2032,4,60.1206577377928
"MZS","ssp245",2032,5,70.1233293364476
"MZS","ssp245",2032,6,58.1228917627067
"MZS","ssp245",2032,7,43.9391792196408
"MZS","ssp245",2032,8,38.3928676917242
"MZS","ssp245",2032,9,30.8881204766896
"MZS","ssp245",2032,10,30.786774609261
