"from","to","V1","V2","V3","V4","V5","V6","V7"
"bairdi","eelpouts",18321.2554863212,18321.1633471905,18320.9198331181,18320.3939797519,18319.6514660094,18319.0260566923,18318.6772979602
"opilio","eelpouts",18380.9224589953,18372.8731383043,18354.3823657782,18320.3939797519,18277.7016642773,18243.8107120504,18225.3795587121
"ben_zooplankton","eelpouts",18323.103797118,18322.767993618,18321.9804158546,18320.3939797519,18318.0022994341,18315.7280912752,18314.3579025915
"herb_echinoderms","eelpouts",18325.4285069152,18324.4471686837,18322.5758205909,18320.3939797519,18319.8623265392,18321.3614687738,18323.0268836161
"misc_crabs","eelpouts",18327.1481317033,18326.255386389,18324.1947177548,18320.3939797519,18315.6190958936,18311.8266030459,18309.7593991979
"structural_epifauna","eelpouts",18320.2544539862,18320.2671956647,18320.3044715444,18320.3939797519,18320.5313179536,18320.6534772298,18320.7236775517
"infauna","eelpouts",18329.732653814,18328.5391771232,18325.7635783565,18320.3939797519,18312.8039943117,18305.7739824836,18301.4366545496
"pel_zooplankton","eelpouts",18320.3771231095,18320.3817548091,18320.3890857569,18320.3939797519,18320.390300645,18320.3825834244,18320.3771481374
"euphausiids","eelpouts",18320.392146153,18320.3927061763,18320.3935515073,18320.3939797519,18320.3932695081,18320.3921272134,18320.3913653649
"pelagic_microbes","eelpouts",18320.3864685286,18320.3883783277,18320.3914923092,18320.3939797519,18320.3935441295,18320.3915719001,18320.3901113307
"discards_offal","eelpouts",18320.3729991153,18320.3771052018,18320.3847147132,18320.3939797519,18320.4002488494,18320.4026564628,18320.4033235272
"squids","deep_demersals",18294.9991377331,18298.1233547861,18305.5040582094,18320.3939797519,18340.9118918265,18358.1812277817,18367.8355155841
"ben_zooplankton","deep_demersals",18308.6071726868,18310.0766998428,18313.5488021809,18320.3939797519,18330.2399406071,18339.5659732657,18345.459797277
"deep_demersals","pac_ocean_perch",18320.8882869758,18320.827550413,18320.6817423994,18320.3939797519,18319.999376383,18319.6589887535,18319.4627356355
"squids","pac_ocean_perch",18320.3977524975,18320.397334506,18320.3962595251,18320.3939797519,18320.3907403949,18320.3879526793,18320.3863681843
"mycto_bathy","pac_ocean_perch",18320.874510565,18320.8152873331,18320.6731050286,18320.3939797519,18320.0169235762,18319.6980917512,18319.5171127205
"ben_zooplankton","pac_ocean_perch",18332.2075815466,18330.6921063108,18327.1692890684,18320.3939797519,18310.8155932119,18301.6106958331,18295.5354736896
"infauna","pac_ocean_perch",18320.3990359788,18320.3984470386,18320.3969861182,18320.3939797519,18320.3897116939,18320.3859552489,18320.3837693069
"jellyfish","pac_ocean_perch",18320.395666849,18320.3954489242,18320.3949387974,18320.3939797519,18320.3927499211,18320.3917517659,18320.3911971015
"pel_zooplankton","pac_ocean_perch",18320.4201951337,18320.4172932025,18320.4098620777,18320.3939797519,18320.3707705925,18320.3500274026,18320.3378778004
"euphausiids","pac_ocean_perch",18323.5564864825,18323.1765803077,18322.2551825108,18320.3939797519,18317.7366084195,18315.3219863141,18313.8629029835
"copepods","pac_ocean_perch",18321.0047996655,18320.9356716505,18320.7611916092,18320.3939797519,18319.8617129239,18319.3854254332,18319.1049617561
"shallow_demersals","oth_rockfish",18320.2728848399,18320.2953240299,18320.3378077354,18320.3939797519,18320.4413093737,18320.4682490432,18320.4802776575
"squids","oth_rockfish",18314.7784792892,18315.7568345359,18317.6878164102,18320.3939797519,18322.8007907328,18324.2180408389,18324.8610800374
"mycto_bathy","oth_rockfish",18320.3467016648,18320.3555048337,18320.3721197584,18320.3939797519,18320.4122982981,18320.4226822431,18320.4273083473
"bairdi","oth_rockfish",18320.392428589,18320.3927162254,18320.3932605242,18320.3939797519,18320.3945855069,18320.3949302539,18320.3950841844
"pandalid","oth_rockfish",18313.8992285156,18315.0101523671,18317.2284480007,18320.3939797519,18323.2637880084,18324.9769654291,18325.7598195782
"ben_zooplankton","oth_rockfish",18292.2644214059,18295.4667576849,18303.5483797503,18320.3939797519,18343.2570722264,18361.2539429188,18370.663007537
"misc_crabs","oth_rockfish",18320.2162669298,18320.2492243221,18320.3115927377,18320.3939797519,18320.4633101515,18320.5027291883,18320.5203185026
"infauna","oth_rockfish",18319.0910081727,18319.3300450239,18319.785806906,18320.3939797519,18320.9103781516,18321.2055632982,18321.3375999562
"pel_zooplankton","oth_rockfish",18319.5077706342,18319.6715116202,18319.9822302049,18320.3939797519,18320.7411662941,18320.9386776164,18321.0268094517
"euphausiids","oth_rockfish",18308.673213893,18310.5445096054,18314.4497951458,18320.3939797519,18326.1267912118,18329.6865401226,18331.3436989811
"copepods","oth_rockfish",18312.3665303895,18313.7141202153,18316.4382953055,18320.3939797519,18324.038158012,18326.2350814587,18327.2435102206
"squids","north_rockfish",18318.5569794262,18318.7657741739,18319.2804502239,18320.3939797519,18322.3031379205,18324.6749878695,18326.7320805396
"bairdi","north_rockfish",18320.4083188799,18320.4067919475,18320.4029206111,18320.3939797519,18320.3766371572,18320.3511667903,18320.3255904924
"ben_zooplankton","north_rockfish",18319.689013323,18319.7698909198,18319.9685045707,18320.3939797519,18321.1056704413,18321.9437401614,18322.6099261229
"misc_crabs","north_rockfish",18320.6951412443,18320.6672537925,18320.5915695263,18320.3939797519,18319.9485650329,18319.2175735323,18318.4487745411
"pel_zooplankton","north_rockfish",18318.0879478428,18318.3546451806,18319.0068093515,18320.3939797519,18322.7016794493,18325.4445275336,18327.6999030334
"euphausiids","north_rockfish",18319.1031351129,18319.2526599712,18319.618135479,18320.3939797519,18321.6761393313,18323.1756504262,18324.3750028705
"copepods","north_rockfish",18298.306060132,18300.7833807341,18306.9116134864,18320.3939797519,18344.9031255018,18380.2377210345,18421.1585027464
"shallow_demersals","shortraker_rock",18320.4137297769,18320.41083825,18320.4045439044,18320.3939797519,18320.3820534148,18320.3733611584,18320.3688614931
"squids","shortraker_rock",18320.4427407314,18320.4336983931,18320.4164624955,18320.3939797519,18320.3762930516,18320.3673733935,18320.3638203953
"mycto_bathy","shortraker_rock",18320.4110424688,18320.4078045453,18320.4017113385,18320.3939797519,18320.3881961409,18320.3854812786,18320.3844737075
"pandalid","shortraker_rock",18322.3929511249,18322.2002329512,18321.6650970667,18320.3939797519,18318.3886632752,18316.5636171174,18315.5099441041
"ben_zooplankton","shortraker_rock",18321.046374612,18320.9350054863,18320.7118680463,18320.3939797519,18320.111835005,18319.9504391628,18319.8796714083
"euphausiids","shortraker_rock",18320.509546774,18320.4883901992,18320.4477618514,18320.3939797519,18320.3506321964,18320.3280798961,18320.3188429152
"shallow_demersals","rougheye_rock",18320.3627224399,18320.366568593,18320.3757972495,18320.3939797519,18320.418814344,18320.4401215512,18320.4523523223
"squids","rougheye_rock",18308.3322218328,18309.8413142689,18313.3961885402,18320.3939797519,18330.5708771605,18340.5514340287,18347.1715765306
"mycto_bathy","rougheye_rock",18320.3566247437,18320.3611435689,18320.3720935235,18320.3939797519,18320.4243324761,18320.4507051746,18320.465970465
"pandalid","rougheye_rock",18320.377400452,18320.3794178413,18320.3842900458,18320.3939797519,18320.4073432392,18320.4188983211,18320.4255648331
"ben_zooplankton","rougheye_rock",18317.0044073334,18317.4259162582,18318.427720591,18320.3939797519,18323.1275670991,18325.5682690094,18327.028564784
"euphausiids","rougheye_rock",18316.9140591638,18317.3424294138,18318.3659457541,18320.3939797519,18323.2490517834,18325.8297670305,18327.3879816171
"copepods","rougheye_rock",18320.3273093564,18320.3354269032,18320.3550289969,18320.3939797519,18320.4476115233,18320.4939254416,18320.5206338604
"bairdi","atka",18320.5248187665,18320.5993965273,18320.6380178378,18320.3939797519,18319.7648464645,18319.1236081958,18318.7406302669
"jellyfish","atka",18320.419066168,18320.4158544527,18320.4083007633,18320.3939797519,18320.3752604077,18320.3596846868,18320.3508839187
"euphausiids","atka",18325.7049445702,18324.9799811383,18323.2427218146,18320.3939797519,18322.6957556048,18343.70166444,18373.301641584
"copepods","atka",18320.3880073581,18320.4119601074,18320.4349404241,18320.3939797519,18320.2459761326,18320.0790154704,18319.9743066624
"pollock_juv","shallow_demersals",18320.3810522937,18320.3826191533,18320.3864244837,18320.3939797519,18320.4042104313,18320.4128103852,18320.4176587277
"pcod_juv","shallow_demersals",18217.7426883542,18225.5303228804,18250.1530420494,18320.3939797519,18460.1912184772,18622.0178700696,18733.9497857792
"yf_sole","shallow_demersals",18320.9386902698,18320.8285827486,18320.6258211717,18320.3939797519,18320.2888624343,18320.3171127702,18320.3681830448
"fh_sole","shallow_demersals",18324.6394132057,18324.0358236863,18322.703016193,18320.3939797519,18317.6457562516,18315.5203356848,18314.3704077939
"oth_flatfish","shallow_demersals",18320.3827408461,18320.3838357789,18320.386913221,18320.3939797519,18320.4043791996,18320.4133316293,18320.4183761833
"shallow_demersals","shallow_demersals",18363.6060667893,18357.9724666039,18344.7608114806,18320.3939797519,18290.9722744314,18269.0985733659,18257.8217761948
"lg_sculpins","shallow_demersals",18321.2433317739,18321.1315010727,18320.8733183454,18320.3939797519,18319.7803531461,18319.2801327817,18319.0016433686
"bairdi","shallow_demersals",18361.4910182351,18356.1933122568,18343.7480808984,18320.3939797519,18291.0437766942,18268.1693083339,18255.9775526126
"pandalid","shallow_demersals",18311.72313124,18312.7735167206,18315.3178681899,18320.3939797519,18327.4002883932,18333.4535886388,18336.9450334892
"ben_zooplankton","shallow_demersals",18184.804204308,18199.9721072955,18237.7064770624,18320.3939797519,18458.7245180648,18619.6033198767,18744.0772716856
"snails_sea_stars","shallow_demersals",18320.3939884772,18320.3939871569,18320.3939843529,18320.3939797519,18320.3939744677,18320.3939703646,18320.3939680999
"herb_echinoderms","shallow_demersals",18320.364090568,18320.3675026872,18320.3760973329,18320.3939797519,18320.4192015573,18320.4409631874,18320.4533973419
"misc_crabs","shallow_demersals",18330.74948297,18329.3298511167,18326.1298541887,18320.3939797519,18313.2889046481,18307.6065547614,18304.466523209
"structural_epifauna","shallow_demersals",18309.1214959939,18310.4754365397,18313.7755083177,18320.3939797519,18329.528452383,18337.386722722,18341.8993463294
"infauna","shallow_demersals",18316.8300689663,18317.2486522595,18318.2830861654,18320.3939797519,18323.3462152352,18325.9007992793,18327.3695034449
"jellyfish","shallow_demersals",18248.9012108697,18254.391370969,18267.363918744,18320.3939797519,18367.2663239605,18411.053087994,18438.0814109141
"pel_zooplankton","shallow_demersals",18317.371516138,18317.7295461531,18318.6109008174,18320.3939797519,18322.8528532877,18324.9475548006,18326.1378878705
"euphausiids","shallow_demersals",18319.3220734249,18319.4468855772,18319.7575821485,18320.3939797519,18321.278278963,18322.0330695804,18322.4617255006
"copepods","shallow_demersals",18317.2782717757,18317.657015303,18318.574067657,18320.3939797519,18322.8732490939,18324.9792548573,18326.177407839
"pelagic_microbes","shallow_demersals",18320.3375571232,18320.3444023426,18320.3610161256,18320.3939797519,18320.4386099297,18320.4761419728,18320.4973115406
"pollock_juv","lg_sculpins",18301.5065831826,18303.5673471595,18308.8743031492,18320.3939797519,18337.6270406406,18353.3991877393,18362.8040961883
"pollock_adu","lg_sculpins",18314.240271982,18314.8822720843,18316.5959369393,18320.3939797519,18325.99528196,18330.9393823562,18333.7910371222
"pcod_juv","lg_sculpins",18320.3922038172,18320.3921760579,18320.3924798816,18320.3939797519,18320.3969446745,18320.3998434287,18320.4015680331
"pcod_adu","lg_sculpins",18320.1347639898,18320.1467550073,18320.2056051359,18320.3939797519,18320.7230215932,18321.0312736471,18321.2118704052
"herring","lg_sculpins",18318.1746047707,18318.4392494325,18319.0896468449,18320.3939797519,18322.1612952449,18323.635634613,18324.4595804256
"arrowtooth_adu","lg_sculpins",18320.3662189998,18320.3668240386,18320.3725285424,18320.3939797519,18320.4333552625,18320.4707792824,18320.49278389
"kamchatka","lg_sculpins",18317.5772047077,18317.9198104132,18318.7508831874,18320.3939797519,18322.6025429393,18324.4421908022,18325.4709466724
"halibut_juv","lg_sculpins",18320.4498424373,18320.4403184074,18320.4213547522,18320.3939797519,18320.3680969738,18320.351681798,18320.3438115589
"yf_sole","lg_sculpins",18318.2845932734,18318.4390401908,18318.9665410442,18320.3939797519,18322.7497257733,18324.9369679503,18326.2240896645
"fh_sole","lg_sculpins",18320.8787814683,18320.7963580208,18320.6320581415,18320.3939797519,18320.166771723,18320.0206890114,18319.9498287983
"nr_sole","lg_sculpins",18322.4061769559,18321.9570304864,18321.1769790309,18320.3939797519,18320.162711174,18320.3570843537,18320.5640843247
"ak_plaice","lg_sculpins",18321.1142834251,18321.0224542195,18320.8058553409,18320.3939797519,18319.8612929575,18319.4301616086,18319.1930704851
"oth_flatfish","lg_sculpins",18320.4655818894,18320.4329600979,18320.3903736156,18320.3939797519,18320.4905570137,18320.6122209873,18320.6902170849
"eelpouts","lg_sculpins",18312.9300824136,18313.6631687889,18315.6985937121,18320.3939797519,18327.5150548874,18333.9012060566,18337.6145189242
"atka","lg_sculpins",18320.3922201882,18320.3923965528,18320.3928824423,18320.3939797519,18320.3955897818,18320.3969848157,18320.3977758293
"shallow_demersals","lg_sculpins",18315.7234581905,18316.6706336915,18318.4051405947,18320.3939797519,18321.3952751197,18321.3557778474,18321.0846041856
"lg_sculpins","lg_sculpins",18322.4819223179,18322.2297571314,18321.6142010692,18320.3939797519,18318.7654217402,18317.427015023,18316.6871076737
"octopus","lg_sculpins",18318.4709177123,18318.6468566448,18319.1601472281,18320.3939797519,18322.3107278004,18324.0506074839,18325.0675689818
"squids","lg_sculpins",18320.3807181928,18320.3821641511,18320.3859344591,18320.3939797519,18320.4053171091,18320.414920395,18320.4203065973
"capelin","lg_sculpins",18317.7783388284,18318.0935649656,18318.8632886126,18320.3939797519,18322.4516272638,18324.1581708519,18325.1086061339
"sandlance","lg_sculpins",18318.1883185976,18318.4281586705,18319.0532307191,18320.3939797519,18322.3060846711,18323.9482528754,18324.8787664467
"oth_forage","lg_sculpins",18308.7933872148,18310.2355099662,18313.67724335,18320.3939797519,18329.4318042979,18337.0542887284,18341.3738052017
"bairdi","lg_sculpins",18320.7318926075,18320.7819309324,18320.7634643013,18320.3939797519,18319.559069637,18318.7207508333,18318.2204125074
"king_crabs","lg_sculpins",18353.5344506983,18347.6984627716,18336.3422922382,18320.3939797519,18305.6433667522,18296.474886967,18292.1661755084
"opilio","lg_sculpins",18313.2162285829,18314.1299205364,18316.2802956462,18320.3939797519,18325.8291925355,18330.3621855035,18332.917121777
"pandalid","lg_sculpins",18318.7062339561,18318.9022534287,18319.3919974607,18320.3939797519,18321.7741551191,18322.9373132496,18323.5907158792
"ben_zooplankton","lg_sculpins",18260.0600711451,18267.338147669,18284.8001389476,18320.3939797519,18374.3294266574,18428.3289394223,18463.9468764798
"snails_sea_stars","lg_sculpins",18320.2358357329,18320.2491046222,18320.2904319067,18320.3939797519,18320.55554366,18320.6997439857,18320.7825659278
"herb_echinoderms","lg_sculpins",18320.3707804517,18320.3731642715,18320.3796232596,18320.3939797519,18320.4148333706,18320.4328154239,18320.4429914951
"misc_crabs","lg_sculpins",18320.495618593,18320.3957643894,18320.2842216758,18320.3939797519,18320.916677203,18321.5420118469,18321.944207297
"structural_epifauna","lg_sculpins",18320.3922984153,18320.3924836087,18320.3929627622,18320.3939797519,18320.3954132079,18320.3966313906,18320.3973166251
"infauna","lg_sculpins",18297.3219878343,18299.996226144,18306.615708756,18320.3939797519,18340.5733164093,18359.0588513344,18370.1770186848
"jellyfish","lg_sculpins",18316.0324538893,18316.4805487982,18317.6907054058,18320.3939797519,18324.3805265059,18327.8833892543,18329.8948544733
"pel_zooplankton","lg_sculpins",18311.1586786764,18312.1800780737,18314.8013599553,18320.3939797519,18328.4707909403,18335.5595773666,18339.6505910163
"euphausiids","lg_sculpins",18318.7851617102,18318.9532920445,18319.4035946404,18320.3939797519,18321.8240963368,18323.0551382411,18323.7519262447
"copepods","lg_sculpins",18320.3890175494,18320.3895690719,18320.3909884133,18320.3939797519,18320.3981682807,18320.4017113784,18320.4036993717
"discards_offal","lg_sculpins",18319.4405585425,18319.5246589005,18319.7773414748,18320.3939797519,18321.343873111,18322.1879352295,18322.6722337411
"bairdi","octopus",18291.6366579448,18297.5393358323,18308.0048404868,18320.3939797519,18329.4191868299,18333.847553265,18335.616976396
"opilio","octopus",18315.8027017788,18316.6990366871,18318.3476404497,18320.3939797519,18321.9476184505,18322.7272546615,18323.0403599333
"snails_sea_stars","octopus",18337.9982601392,18334.4330581341,18327.8067082465,18320.3939797519,18316.8923670691,18316.489068111,18316.6631447266
"misc_crabs","octopus",18316.2672032214,18317.0396910627,18318.5407884289,18320.3939797519,18321.470668818,18321.6354366314,18321.5308910944
"infauna","octopus",18315.1140302973,18315.3124016797,18316.3289993043,18320.3939797519,18328.8863301367,18337.0962096417,18341.7524045809
"mycto_bathy","squids",18322.1009785885,18321.9079306628,18321.437674012,18320.3939797519,18318.7319870662,18317.1609494745,18316.2193938196
"capelin","squids",18312.9751779672,18314.4468697348,18317.117635147,18320.3939797519,18322.8587158142,18324.0793686019,18324.5621834866
"sandlance","squids",18328.0219511849,18326.3391557853,18323.5370044061,18320.3939797519,18317.969751591,18316.5286233838,18315.8293134101
"oth_forage","squids",18220.0704772076,18239.1565296228,18274.9213923788,18320.3939797519,18355.0822051334,18371.8402062814,18378.1484211442
"ben_zooplankton","squids",18319.6462365022,18319.8072325331,18320.086921472,18320.3939797519,18320.5723725982,18320.6210518903,18320.623814234
"jellyfish","squids",18336.1378724587,18333.2713774889,18328.2030330436,18320.3939797519,18313.2345155465,18308.539563148,18306.2879112494
"pel_zooplankton","squids",18317.1421031607,18317.5513237664,18318.5327315851,18320.3939797519,18322.6464066971,18324.306620192,18325.1683752831
"euphausiids","squids",18325.2820806563,18324.0037134308,18321.8135430231,18320.3939797519,18322.1990000751,18324.995514504,18327.1948929133
"copepods","squids",18324.6936116534,18323.6911371979,18321.9963713341,18320.3939797519,18319.8617390962,18320.0380620546,18320.2870341222
"squids","salmon_returning",18311.6396354718,18308.8444179713,18311.5829145919,18320.3939797519,18327.2361658953,18330.4780464726,18331.7496087227
"pel_zooplankton","salmon_returning",18286.5232316494,18290.0579318647,18300.0191425228,18320.3939797519,18337.6463393956,18342.0350041348,18342.8854568056
"euphausiids","salmon_returning",18295.5750751831,18299.4217953858,18308.6256854388,18320.3939797519,18327.5478751198,18330.5125067949,18331.6163905223
"copepods","salmon_returning",18302.4322672205,18305.1312923122,18311.8348037483,18320.3939797519,18325.8297490275,18328.2084615393,18329.1245782404
"pel_zooplankton","salmon_smolts",18320.4009378769,18320.3991215814,18320.3944068276,18320.3939797519,18320.3943125821,18320.3938547131,18320.3936336024
"euphausiids","salmon_smolts",18320.3995308767,18320.3967378264,18320.3925814046,18320.3939797519,18320.3939045624,18320.3932456349,18320.3929403409
"copepods","salmon_smolts",18320.4456685639,18320.4333202778,18320.4095606655,18320.3939797519,18320.3918099857,18320.3903648632,18320.3897922837
"euphausiids","mycto_bathy",18313.7354685098,18314.4469841149,18316.2446308945,18320.3939797519,18328.0346058816,18336.2024738847,18340.1455660338
"copepods","mycto_bathy",18319.0174342921,18319.1926829759,18319.6040296333,18320.3939797519,18321.4584552601,18322.3745089045,18322.9052252632
"euphausiids","capelin",18346.8207978598,18343.5845903489,18335.7652242326,18320.3939797519,18302.2715638591,18293.4679926301,18291.1777352873
"copepods","capelin",18325.8443242559,18324.8254066339,18322.8972469561,18320.3939797519,18318.3682335219,18317.2619771374,18316.7805139298
"euphausiids","sandlance",18284.5339171531,18288.5181776563,18298.583951454,18320.3939797519,18352.4553047669,18379.0710060874,18393.5089368381
"copepods","sandlance",18313.6535757634,18314.7250830047,18316.9463392474,18320.3939797519,18324.0093683796,18326.5648631792,18327.8901809252
"euphausiids","oth_forage",18269.5857246616,18274.9262952852,18288.5876680398,18320.3939797519,18380.818388546,18462.373801344,18534.0405217428
"copepods","oth_forage",18312.1078369777,18313.1617485479,18315.6406296532,18320.3939797519,18326.7315279046,18332.0969358669,18335.1648330029
"ben_zooplankton","bairdi",18404.7014711793,18386.7132907521,18355.69458908,18320.3939797519,18294.9180993737,18281.8721864741,18276.3494165777
"snails_sea_stars","bairdi",18394.8562160369,18378.5676435955,18351.0713986409,18320.3939797519,18298.4958919127,18287.3274939458,18282.6054204573
"herb_echinoderms","bairdi",18509.3049235079,18474.5613686193,18407.3879161878,18320.3939797519,18252.2514097824,18216.2532585178,18200.8779418303
"misc_crabs","bairdi",18365.0536403725,18354.9739663664,18338.3636141482,18320.3939797519,18307.9040377325,18301.6340047682,18299.0019118342
"structural_epifauna","bairdi",18349.273589213,18342.6268387635,18331.9175881715,18320.3939797519,18312.2798080009,18308.1479684312,18306.3997223733
"infauna","bairdi",18907.1987439964,18848.1245491352,18692.5229427387,18320.3939797519,17772.6184355005,17640.7679169392,18057.9314750218
"discards_offal","bairdi",18352.6666356668,18345.0826718458,18333.0127821917,18320.3939797519,18311.8080078817,18307.5390297589,18305.753715526
"benthic_detritus","bairdi",18467.7525824258,18439.1222701109,18385.8946955692,18320.3939797519,18270.90406712,18245.1325724321,18234.1692003337
"ben_zooplankton","king_crabs",18299.637904951,18304.3170647949,18312.0637389546,18320.3939797519,18326.062049227,18328.8433971461,18329.9950486472
"snails_sea_stars","king_crabs",18261.9377259291,18265.6348611804,18279.9860093673,18320.3939797519,18385.8695818569,18448.1726671338,18488.5603358686
"herb_echinoderms","king_crabs",18255.1155175441,18259.9586769393,18276.0687632342,18320.3939797519,18397.9432281895,18482.7239174658,18548.0844910052
"misc_crabs","king_crabs",18284.0837476509,18291.7705618912,18305.1059281685,18320.3939797519,18331.4311092824,18337.0560986085,18339.4283053272
"structural_epifauna","king_crabs",18297.8078339269,18301.9581566662,18309.9840160222,18320.3939797519,18328.6523422243,18333.0929337577,18335.0139898943
"infauna","king_crabs",18246.2200531487,18247.8678817589,18259.2328498259,18320.3939797519,18835.4041700962,127469.285741152,153292.98467537
"lg_phytoplankton","king_crabs",18296.6806522582,18301.8892975426,18310.6976589033,18320.3939797519,18327.1100271363,18330.4385205684,18331.822896454
"discards_offal","king_crabs",18313.0050390982,18314.8758179373,18317.6794271077,18320.3939797519,18322.1096723442,18322.9200986533,18323.250183762
"benthic_detritus","king_crabs",18280.0916632501,18287.2099560227,18301.3370687681,18320.3939797519,18336.0860824831,18344.7231935041,18348.4998524147
"ben_zooplankton","opilio",18310.640441775,18311.4424208859,18313.933830302,18320.3939797519,18331.1254499807,18341.42577744,18347.7153567327
"snails_sea_stars","opilio",18359.1458660013,18352.7062965501,18339.7758428656,18320.3939797519,18300.1302905901,18285.257640577,18277.2043201157
"herb_echinoderms","opilio",18320.1692167616,18319.1859527066,18318.2734622997,18320.3939797519,18328.0400986457,18337.1516033557,18343.1565185425
"misc_crabs","opilio",18376.9735304725,18368.8221179352,18351.0700084962,18320.3939797519,18283.0378624231,18253.1417519584,18236.540712256
"structural_epifauna","opilio",18320.1280069576,18319.8123187921,18319.595347242,18320.3939797519,18322.654151371,18325.0599433811,18326.5425419025
"infauna","opilio",18271.169340994,18275.9223664074,18288.3386590932,18320.3939797519,18396.8403224395,18520.186245197,18638.2932901535
"euphausiids","opilio",18320.3578788071,18320.3552421987,18320.3600622823,18320.3939797519,18320.4618512943,18320.5273030995,18320.5659924383
"lg_phytoplankton","opilio",18320.2352927489,18320.2005473226,18320.2020134769,18320.3939797519,18320.8275117186,18321.2598226054,18321.5183973807
"discards_offal","opilio",18320.3142760736,18320.1831723263,18320.0856723531,18320.3939797519,18321.2926041365,18322.2469726917,18322.8313580224
"benthic_detritus","opilio",18300.4206849503,18302.1840561021,18307.2655341,18320.3939797519,18343.8514386951,18368.4552788245,18384.5397918219
"ben_zooplankton","pandalid",18323.9215903961,18323.5853679299,18322.6594011277,18320.3939797519,18316.4915110255,18312.4987390454,18309.9535247813
"infauna","pandalid",18327.755418198,18326.732482862,18324.4521532603,18320.3939797519,18315.2978337339,18311.079976991,18308.6686591393
"euphausiids","pandalid",18325.3350205562,18324.5907315184,18322.9956736676,18320.3939797519,18317.5514595237,18315.5209295615,18314.4757186517
"benthic_detritus","pandalid",18315.2821904308,18315.855859437,18317.2762785166,18320.3939797519,18325.7896935835,18332.1526249352,18336.9531149134
"ben_zooplankton","ben_zooplankton",18337.1074546987,18335.3974107093,18330.6979371233,18320.3939797519,18305.9289107879,18293.9179519985,18287.3322624256
"infauna","ben_zooplankton",18441.5274259039,18424.274181341,18386.5931622886,18320.3939797519,18235.246482371,18160.6014111966,18115.3333924462
"euphausiids","ben_zooplankton",18340.7429453282,18337.7445323261,18331.3207338797,18320.3939797519,18306.8523762011,18295.3060464377,18288.427678304
"copepods","ben_zooplankton",18350.4390183031,18344.2991425465,18333.0952802046,18320.3939797519,18314.5042371642,18316.0326277555,18319.1411242676
"pelagic_microbes","ben_zooplankton",18320.7892756297,18320.6547760311,18320.4588841358,18320.3939797519,18320.7023049592,18321.2280131252,18321.6350833478
"benthic_microbes","ben_zooplankton",18353.7501236721,18348.3526503313,18337.2397195442,18320.3939797519,18303.7866683069,18293.3464177183,18288.7458793974
"lg_phytoplankton","ben_zooplankton",18315.0587506401,18315.2080707221,18316.2225988395,18320.3939797519,18329.8480494042,18341.3120480454,18349.5718973326
"sm_phytoplankton","ben_zooplankton",18319.5423415678,18319.6049626608,18319.8173878565,18320.3939797519,18321.3747483619,18322.3385370743,18322.9387454176
"benthic_detritus","ben_zooplankton",18316.1581836253,18314.7708456015,18313.3859501611,18320.3939797519,18362.7910900681,18472.5848483848,18670.108306435
"bairdi","snails_sea_stars",18309.3330301964,18312.7991700567,18317.8741686783,18320.3939797519,18316.6089671886,18310.5301489538,18306.4729597218
"opilio","snails_sea_stars",18323.5055747358,18323.3457841345,18322.6169865297,18320.3939797519,18316.6384739722,18313.1743801887,18311.1506716819
"pandalid","snails_sea_stars",18318.3344864605,18318.6801647877,18319.3683392985,18320.3939797519,18321.4629009336,18322.238001626,18322.6502037844
"ben_zooplankton","snails_sea_stars",18318.0121289638,18318.3926089845,18319.173103858,18320.3939797519,18321.7276342729,18322.717780035,18323.2474265632
"snails_sea_stars","snails_sea_stars",18330.8329333534,18329.2099294934,18325.8306354264,18320.3939797519,18314.2666774938,18309.6379199248,18307.1521896787
"herb_echinoderms","snails_sea_stars",18301.9470111417,18302.4894325599,18306.4726271075,18320.3939797519,18345.7035375628,18370.8838399054,18386.5756614
"misc_crabs","snails_sea_stars",18329.6370363922,18328.5445419882,18325.8440146805,18320.3939797519,18312.9489814094,18306.6613092836,18303.1049253317
"structural_epifauna","snails_sea_stars",18320.7579104345,18320.4394647998,18320.099400236,18320.3939797519,18321.7327656984,18323.2701657421,18324.2411182327
"infauna","snails_sea_stars",18082.8390035696,18105.6638661738,18166.8790242767,18320.3939797519,18627.6996189814,19035.9054101566,19380.4038542198
"lg_phytoplankton","snails_sea_stars",18284.6273940457,18290.122967904,18301.7317700144,18320.3939797519,18340.9711185989,18356.279479901,18364.5132953952
"benthic_detritus","snails_sea_stars",18284.3224007231,18289.7799148468,18301.3878349614,18320.3939797519,18342.0126865763,18358.6007092351,18367.7005076817
"ben_zooplankton","herb_echinoderms",18318.2764353069,18318.6971870683,18319.4764741588,18320.3939797519,18320.9196683602,18321.0247113589,18321.0060981352
"infauna","herb_echinoderms",18326.5019838464,18325.726343445,18323.897238991,18320.3939797519,18315.7619408118,18311.8789671968,18309.670739529
"euphausiids","herb_echinoderms",18319.7897728725,18319.9087061045,18320.1290582084,18320.3939797519,18320.5624765123,18320.614585766,18320.6216325791
"copepods","herb_echinoderms",18318.0675488991,18318.4047019756,18319.1390604932,18320.3939797519,18321.8966257267,18323.0958284569,18323.7673769286
"lg_phytoplankton","herb_echinoderms",18301.7169661738,18304.3373653192,18310.1704124943,18320.3939797519,18332.8927786594,18343.1648898542,18349.1461486234
