"varname","simulation","year","month","biomass_tonnes_km2","month_mean_mtkm2","anomaly_ratio_mtkm2"
"Eup","ssp126",2018,2,1.72719373815723,2.35501191878086,0.733411888230002
"Eup","ssp126",2018,3,0.975742854093569,1.73164385963391,0.563477789422503
"Eup","ssp126",2018,4,0.846433796434693,1.62576666366398,0.520636703502758
"Eup","ssp126",2018,5,0.8542152551664,2.1564144910599,0.396127580624143
"Eup","ssp126",2018,6,1.65810524632935,4.6025290457949,0.360259594199471
"Eup","ssp126",2018,7,7.56052976022093,11.6037554882063,0.651558865395366
"Eup","ssp126",2018,8,13.707622256047,14.2323526419466,0.963131156239544
"Eup","ssp126",2018,9,11.2638517758966,13.7382926371216,0.819887308664619
"Eup","ssp126",2018,10,9.36694035471277,11.9207652684652,0.785766697335429
"Eup","ssp126",2018,11,6.4289864693437,8.52813514535358,0.75385607284219
"Eup","ssp126",2018,12,3.88371200790165,5.43790755999952,0.714192355248863
"Eup","ssp126",2019,1,2.46845210621822,3.54622820101401,0.696078189641712
"Eup","ssp126",2019,2,1.56911722717701,2.35501191878086,0.666288444089619
"Eup","ssp126",2019,3,1.09207217169459,1.73164385963391,0.630656335954362
"Eup","ssp126",2019,4,1.11478011401771,1.62576666366398,0.685695025573555
"Eup","ssp126",2019,5,1.43892292289312,2.1564144910599,0.667275669338448
"Eup","ssp126",2019,6,3.88822606919249,4.6025290457949,0.844802070884261
"Eup","ssp126",2019,7,10.5388871918555,11.6037554882063,0.908230719146651
"Eup","ssp126",2019,8,12.1818218462108,14.2323526419466,0.855924677576336
"Eup","ssp126",2019,9,12.2775444709219,13.7382926371216,0.89367323838679
"Eup","ssp126",2019,10,9.9991565031411,11.9207652684652,0.83880155996298
"Eup","ssp126",2019,11,6.21418382073582,8.52813514535358,0.728668544156634
"Eup","ssp126",2019,12,3.61919797618845,5.43790755999952,0.665549742480134
"Eup","ssp126",2020,1,1.9540964417268,3.54622820101401,0.551035164958659
"Eup","ssp126",2020,2,1.15970276596116,2.35501191878086,0.492440295827255
"Eup","ssp126",2020,3,0.725749847422861,1.73164385963391,0.419110340376971
"Eup","ssp126",2020,4,0.693105796955386,1.62576666366398,0.426325506880142
