Climate,Frate,Region,Model,Species,year,totB,SSB,Catch,,Scenario
ssp585,F0,WGOA,Rpath,COD,2016,147656.6154,47339.00977,62867.32743,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2016,1586289.943,586210.8787,19976.29419,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2017,2976739.358,1738811.225,184220.0285,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2017,147736.1447,50239.67431,48204.21467,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2017,1591593.276,581990.6601,27053.50899,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2018,2968841.332,1740812.462,150815.1922,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2018,174522.2292,61112.90393,14681.2982,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2018,1607270.211,582229.7484,18870.25094,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2019,2976191.205,1750709.517,110649.2716,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2019,197788.813,66355.87669,15200.42058,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2019,1614692.328,580069.5368,24567.05196,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2020,2989817.059,1764764.681,99971.06489,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2020,228008.227,75553.88356,6085.249339,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2020,1626339.563,581529.2315,21115.8993,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2021,3000119.072,1776590.567,93869.85877,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2021,245580.7582,80221.13042,18686.81231,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2021,1647798.114,589127.8093,9846.300133,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2022,2974597.092,1762537.726,123494.0341,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2022,259688.5526,80822.6865,25387.70532,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2022,1661918.541,596007.9305,11531.83168,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2023,2960399.285,1756385.385,124964.8454,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2023,278382.0336,81008.75839,21018.29691,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2023,1675290.781,604738.3002,9114.887409,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2024,3038634.666,1813671.705,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2024,313889.7009,87088.46955,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2024,1696253.498,618233.3535,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2025,3075884.628,1838808.24,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2025,343858.7835,92550.02009,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2025,1712337.17,630209.2969,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2026,3097488.15,1852152.781,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2026,369283.8557,98797.0128,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2026,1723816.04,639702.6105,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2027,3119305.634,1865610.206,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2027,391322.0522,105566.5476,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2027,1732717.516,646774.6506,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2028,3128997.434,1871885.149,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2028,410129.6865,111339.7109,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2028,1739756.844,651833.2071,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2029,3134960.213,1875373.357,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2029,427190.0239,115353.8418,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2029,1743874.037,654192.0489,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2030,3141777.343,1880613.069,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2030,441499.3021,119737.4739,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2030,1747726.06,655342.302,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2031,3142603.79,1881574.286,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2031,452525.7583,123023.4466,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2031,1750186.345,654948.658,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2032,3143587.404,1882191.43,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2032,462116.1664,126161.61,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2032,1751725.181,653624.0228,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2033,3150154.956,1888150.905,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2033,472092.1241,129195.5712,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2033,1755286.522,653614.0304,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2034,3159641.824,1896911.313,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2034,480979.9621,132427.131,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2034,1760689.028,655232.0568,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2035,3167659.893,1904464.627,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2035,488618.5021,135013.3037,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2035,1766996.316,658214.2283,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2036,3165226.098,1902966.92,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2036,495141.3803,135910.6276,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2036,1770494.606,660370.4976,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2037,3161544.47,1898669.079,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2037,499861.2223,134582.2917,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2037,1769986,660519.4541,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2038,3165157.679,1899448.154,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2038,504893.7279,132703.0991,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2038,1768370.996,659827.392,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2039,3176732.667,1908086.996,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2039,510072.5622,133291.9299,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2039,1770130.552,660901.5894,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2040,3183538.358,1913153.91,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2040,514803.3282,135516.4351,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2040,1772461.678,662281.4401,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2041,3195155.061,1921439.93,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2041,520632.3514,138464.804,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2041,1775447.453,663909.2071,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2042,3201730.474,1925532.913,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2042,524367.6374,140392.9814,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2042,1777400.192,664945.9587,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2043,3206324.333,1926923.487,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2043,526491.3051,139031.1783,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2043,1777721.455,664986.0837,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2044,3213776.09,1930127.696,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2044,530222.0287,136835.8885,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2044,1777440.704,664591.8102,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2045,3228373.293,1939658.712,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2045,535789.6792,136386.9229,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2045,1778705.654,664933.9041,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2046,3247685.541,1954274.857,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2046,541525.2647,136408.9326,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2046,1783794.196,667492.2794,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2047,3261592.237,1964752.056,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2047,546800.1506,137228.1983,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2047,1790156.779,671127.3501,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2048,3268649.8,1968867.706,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2048,550569.6326,137006.7755,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2048,1794766.309,674022.6452,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2049,3269750.836,1966873.069,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2049,553078.3685,134235.6359,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2049,1795388.128,674652.2014,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2050,3280322.41,1972146.616,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2050,557096.9363,131724.2977,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2050,1795564.689,674592.5631,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2051,3294081.147,1981602.8,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2051,561155.2646,132060.0703,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2051,1797891.181,675514.66,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2052,3305235.84,1989316.825,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2052,563551.3479,134486.4899,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2052,1800961.642,676726.0999,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2053,3311846.373,1992753.518,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2053,564140.866,137481.0042,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2053,1802979.446,677242.5436,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2054,3319757.441,1996439.786,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2054,564349.4189,140311.4221,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2054,1804044.274,677039.4846,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2055,3329547.628,2002679.017,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2055,566209.7132,141717.7085,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2055,1806175.767,677496.8068,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2056,3341381.605,2010550.283,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2056,568142.5065,142947.122,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2056,1808494.575,678153.4681,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2057,3349571.342,2016310.131,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2057,569866.3642,143429.2665,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2057,1811487.511,679411.6094,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2058,3357392.741,2020970.145,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2058,571410.3387,143134.3398,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2058,1813464.917,680164.473,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2059,3360774.968,2022024.487,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2059,572691.7537,140794.1556,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2059,1814396.6,680372.7214,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2060,3372070.703,2029520.759,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2060,574467.3367,138069.1938,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2060,1816902.69,681436.8534,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2061,3370431.931,2026533.699,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2061,573683.7536,135558.8875,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2061,1816816.856,681256.3608,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2062,3381316.396,2033128.642,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2062,575278.8935,136360.6657,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2062,1817810.933,681400.9786,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2063,3393484.301,2042613.931,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2063,576001.6237,139236.7145,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2063,1822513.617,683839.0269,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2064,3395804.406,2044115.484,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2064,573822.2766,143196.6689,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2064,1825792.713,685738.7167,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2065,3393744.98,2039959.864,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2065,570680.7165,145066.687,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2065,1824611.282,684966.1426,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2066,3400875.748,2043547.172,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2066,567749.1154,148755.5597,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2066,1823987.966,684121.0459,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2067,3403291.045,2043930.737,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2067,563050.6613,149999.0069,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2067,1823024.643,682911.3348,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2068,3409478.173,2047530.375,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2068,561302.3857,152229.5094,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2068,1822789.301,681873.8448,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2069,3419895.767,2055828.943,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2069,558482.882,156147.614,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2069,1825683.474,682640.7515,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2070,3420074.116,2055314.152,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2070,553131.3399,156964.5426,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2070,1827620.155,683082.1673,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2071,3426740.108,2060036.023,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2071,552652.5175,156228.5775,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2071,1830614.75,684290.0304,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2072,3433031.341,2065209.652,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2072,551525.1336,156091.8248,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2072,1834087.734,686079.4948,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2073,3429734.119,2061698.978,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2073,546835.9762,152181.9078,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2073,1834491.924,686286.1191,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2074,3431562.21,2061126.641,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2074,542777.7853,149364.8146,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2074,1834157.883,685852.9333,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2075,3435049.603,2062800.05,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2075,542265.9517,150757.8214,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2075,1834381.586,685596.1489,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2076,3445721.34,2071859.573,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2076,544037.9398,152373.776,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2076,1837448.898,686744.273,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2077,3446525.416,2073448.345,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2077,543461.1849,155074.9685,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2077,1839890.487,687693.2081,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2078,3443890.351,2070765.876,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2078,541811.6107,155607.2874,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2078,1840062.657,687277.8422,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2079,3444918.16,2070695.657,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2079,541167.9627,152367.8056,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2079,1840214.591,686781.8781,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2080,3445590.484,2070232.043,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2080,540672.8087,147270.3143,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2080,1839797.293,685989.7337,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2081,3448425.717,2072201.772,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2081,540367.4363,143958.179,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2081,1840454.498,685868.5052,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2082,3447875.298,2071254.473,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2082,539146.2554,145546.1889,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2082,1840590.799,685633.6113,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2083,3450244.034,2072821.606,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2083,540175.4732,149800.5063,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2083,1841139.519,685699.4674,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2084,3455965.69,2078515.306,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2084,542307.8868,153965.5294,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2084,1843838.695,687185.8737,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2085,3455071.47,2078437.658,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2085,540516.3273,154662.9781,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2085,1845808.761,688495.9106,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2086,3449958.585,2073497.796,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2086,537512.3441,151202.3047,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2086,1845859.397,688787.7247,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2087,3449015.881,2071142.242,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2087,537107.318,148570.5826,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2087,1844038.538,687823.317,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2088,3452951.772,2073358.955,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2088,535588.4207,147336.3806,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2088,1842863.371,686883.6742,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2089,3451885.387,2072152.858,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2089,532400.9028,148665.4194,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2089,1842213.815,686190.9668,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2090,3455704.612,2074641.618,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2090,528306.3362,154861.7257,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2090,1843133.975,686320.8882,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2091,3453593.017,2071692.323,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2091,522246.0678,160469.7264,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2091,1842076.018,685444.3176,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2092,3454305.371,2070562.468,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2092,515735.1014,163711.6998,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2092,1839934.711,683773.6324,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2093,3459374.392,2073805.324,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2093,510260.4401,167810.7023,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2093,1839861.884,683203.61,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2094,3463167.215,2077300.194,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2094,507076.8403,171554.2517,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2094,1841675.342,683870.3718,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2095,3471537.844,2085410.451,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2095,505403.787,173604.1344,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2095,1846298.588,686250.9282,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2096,3468903.333,2085026.9,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2096,508033.9577,170931.1598,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2096,1849551.082,688140.9999,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2097,3478915.467,2094825.495,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2097,514775.8523,163734.1315,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2097,1854646.795,690905.5206,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2098,3474547.818,2093586.022,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2098,518590.5449,150729.0877,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2098,1859251.142,693740.9512,0,,pcod_rec
ssp585,F0,WGOA,Rpath,POL,2099,3455654.891,2076645.188,0,,pcod_rec
ssp585,F0,WGOA,Rpath,COD,2099,525740.9474,135329.0653,0,,pcod_rec
ssp585,F0,WGOA,Rpath,ATF,2099,1854347.946,691140.9363,0,,pcod_rec
persistence,Fmean,WGOA,Rpath,POL,1991,2884927.165,1690895.406,87828.01,,pcod_rec
persistence,Fmean,WGOA,Rpath,COD,1991,399280.2939,93224.23736,64466.82999,,pcod_rec
persistence,Fmean,WGOA,Rpath,ATF,1991,1554327.805,597326.9774,16958.38001,,pcod_rec
persistence,Fmean,WGOA,Rpath,POL,1992,2892495.913,1696087.278,90585.18996,,pcod_rec
persistence,Fmean,WGOA,Rpath,COD,1992,371842.9001,88999.22879,78966.50009,,pcod_rec
persistence,Fmean,WGOA,Rpath,ATF,1992,1551901.376,598021.2117,20482.18006,,pcod_rec
persistence,Fmean,WGOA,Rpath,POL,1993,2886917.46,1690078.21,108230.1801,,pcod_rec
persistence,Fmean,WGOA,Rpath,COD,1993,375328.1754,91984.46817,45849.17007,,pcod_rec
persistence,Fmean,WGOA,Rpath,ATF,1993,1551566.347,599298.1593,18294.44992,,pcod_rec
persistence,Fmean,WGOA,Rpath,POL,1994,2891612.897,1691340.87,100412.3599,,pcod_rec
persistence,Fmean,WGOA,Rpath,COD,1994,374238.5054,92168.02449,45610.57997,,pcod_rec
persistence,Fmean,WGOA,Rpath,ATF,1994,1547453.432,598480.5088,21993.23998,,pcod_rec
persistence,Fmean,WGOA,Rpath,POL,1995,2920445.243,1709974.752,69168.12993,,pcod_rec
persistence,Fmean,WGOA,Rpath,COD,1995,354241.1182,88060.92648,67907.17999,,pcod_rec
persistence,Fmean,WGOA,Rpath,ATF,1995,1548788.073,599203.4556,17415.49004,,pcod_rec
persistence,Fmean,WGOA,Rpath,POL,1996,2949537.5,1727520.768,49825.87004,,pcod_rec
persistence,Fmean,WGOA,Rpath,COD,1996,348901.2699,89289.89982,55391.6601,,pcod_rec
persistence,Fmean,WGOA,Rpath,ATF,1996,1545296.542,597141.1539,21555.6099,,pcod_rec
persistence,Fmean,WGOA,Rpath,POL,1997,2946193.762,1722365.564,84179.64997,,pcod_rec
persistence,Fmean,WGOA,Rpath,COD,1997,339607.8718,88455.84666,58920.57999,,pcod_rec
persistence,Fmean,WGOA,Rpath,ATF,1997,1547340.939,596389.7317,14758.27989,,pcod_rec
persistence,Fmean,WGOA,Rpath,POL,1998,3007840.548,1762267.823,5428.379998,,pcod_rec
persistence,Fmean,WGOA,Rpath,COD,1998,338402.0081,87897.09963,50218.95011,,pcod_rec
persistence,Fmean,WGOA,Rpath,ATF,1998,1552042.171,596282.5118,12377.19001,,pcod_rec
persistence,Fmean,WGOA,Rpath,POL,1999,2993956.264,1751820.359,90556.90006,,pcod_rec
persistence,Fmean,WGOA,Rpath,COD,1999,323385.5045,83134.3282,66264.6701,,pcod_rec
persistence,Fmean,WGOA,Rpath,ATF,1999,1556822.572,596729.6537,14649.22992,,pcod_rec
persistence,Fmean,WGOA,Rpath,POL,2000,3049484.669,1789601.224,5552.830105,,pcod_rec
persistence,Fmean,WGOA,Rpath,COD,2000,321234.7048,82993.63067,53384.86994,,pcod_rec
persistence,Fmean,WGOA,Rpath,ATF,2000,1555589.603,595731.5303,22993.75009,,pcod_rec
persistence,Fmean,WGOA,Rpath,POL,2001,3082953.386,1808450.385,3452.299979,,pcod_rec
persistence,Fmean,WGOA,Rpath,COD,2001,327836.0522,85350.66779,40517.40995,,pcod_rec
persistence,Fmean,WGOA,Rpath,ATF,2001,1559150.397,597017.2815,17416.19999,,pcod_rec
persistence,Fmean,WGOA,Rpath,POL,2002,3117695.911,1828996.892,1698.029945,,pcod_rec
persistence,Fmean,WGOA,Rpath,COD,2002,329657.1998,86672.3968,41567.98996,,pcod_rec
persistence,Fmean,WGOA,Rpath,ATF,2002,1561074.367,598208.7603,20173.56001,,pcod_rec
persistence,Fmean,WGOA,Rpath,POL,2003,3105660.591,1817041.088,48590.07701,,pcod_rec
persistence,Fmean,WGOA,Rpath,COD,2003,321002.2329,86072.65487,52365.75509,,pcod_rec
persistence,Fmean,WGOA,Rpath,ATF,2003,1552272.454,595288.6341,30169.77189,,pcod_rec
persistence,Fmean,WGOA,Rpath,POL,2004,3100496.18,1811816.72,62434.43992,,pcod_rec
persistence,Fmean,WGOA,Rpath,COD,2004,310907.3461,86861.68446,56450.24197,,pcod_rec
persistence,Fmean,WGOA,Rpath,ATF,2004,1557805.526,597533.7477,15634.90804,,pcod_rec
persistence,Fmean,WGOA,Rpath,POL,2005,3085140.756,1801622.597,78302.79193,,pcod_rec
persistence,Fmean,WGOA,Rpath,COD,2005,308747.7124,89355.03295,47523.77993,,pcod_rec
