Group,Year,Value,Scale,Stdev,CV
ak_plaice,1971,NA,1.88E-06,NA,NA
ak_plaice,1972,NA,1.88E-06,NA,NA
ak_plaice,1973,NA,1.88E-06,NA,NA
ak_plaice,1974,NA,1.88E-06,NA,NA
ak_plaice,1975,NA,1.88E-06,NA,NA
ak_plaice,1976,NA,1.88E-06,NA,NA
ak_plaice,1977,NA,1.88E-06,NA,NA
ak_plaice,1978,NA,1.88E-06,NA,NA
ak_plaice,1979,NA,1.88E-06,NA,NA
ak_plaice,1980,NA,1.88E-06,NA,NA
ak_plaice,1981,NA,1.88E-06,NA,NA
ak_plaice,1982,NA,1.88E-06,NA,NA
ak_plaice,1983,NA,1.88E-06,NA,NA
ak_plaice,1984,NA,1.88E-06,NA,NA
ak_plaice,1985,NA,1.88E-06,NA,NA
ak_plaice,1986,NA,1.88E-06,NA,NA
ak_plaice,1987,NA,1.88E-06,NA,NA
ak_plaice,1988,NA,1.88E-06,NA,NA
ak_plaice,1989,NA,1.88E-06,NA,NA
ak_plaice,1990,NA,1.88E-06,NA,NA
ak_plaice,1991,NA,1.88E-06,NA,NA
ak_plaice,1992,NA,1.88E-06,NA,NA
ak_plaice,1993,NA,1.88E-06,NA,NA
ak_plaice,1994,NA,1.88E-06,NA,NA
ak_plaice,1995,NA,1.88E-06,NA,NA
ak_plaice,1996,NA,1.88E-06,NA,NA
ak_plaice,1997,NA,1.88E-06,NA,NA
ak_plaice,1998,NA,1.88E-06,NA,NA
ak_plaice,1999,NA,1.88E-06,NA,NA
ak_plaice,2000,NA,1.88E-06,NA,NA
ak_plaice,2001,NA,1.88E-06,NA,NA
ak_plaice,2002,12176.14,1.88E-06,1217.614,0.1
ak_plaice,2003,9856.825,1.88E-06,985.6825,0.1
ak_plaice,2004,7888.286,1.88E-06,788.8286,0.1
ak_plaice,2005,11194.102,1.88E-06,1119.4102,0.1
ak_plaice,2006,17317.7,1.88E-06,1731.77,0.1
ak_plaice,2007,19521.712,1.88E-06,1952.1712,0.1
ak_plaice,2008,17376.854,1.88E-06,1737.6854,0.1
ak_plaice,2009,13943.64,1.88E-06,1394.364,0.1
ak_plaice,2010,16164.47005,1.88E-06,1616.447005,0.1
ak_plaice,2011,23655.19212,1.88E-06,2365.519212,0.1
ak_plaice,2012,16611.76271,1.88E-06,1661.176271,0.1
ak_plaice,2013,23522.44119,1.88E-06,2352.244119,0.1
ak_plaice,2014,19447.42546,1.88E-06,1944.742546,0.1
ak_plaice,2015,14613.77667,1.88E-06,1461.377667,0.1
ak_plaice,2016,13383.97842,1.88E-06,1338.397842,0.1
ak_plaice,2017,16490.8151,1.88E-06,1649.08151,0.1
ak_plaice,2018,23340.41322,1.88E-06,2334.041322,0.1
ak_plaice,2019,16250.97364,1.88E-06,1625.097364,0.1
ak_plaice,2020,20075.21652,1.88E-06,2007.521652,0.1
ak_plaice,2021,15861.53793,1.88E-06,1586.153793,0.1
ak_plaice,2022,11252.46623,1.88E-06,1125.246623,0.1
ak_plaice,2023,15251.7426,1.88E-06,1525.17426,0.1
ak_plaice,2024,10392.63406,1.88E-06,1039.263406,0.1
albatross,1971,NA,1.88E-06,NA,NA
albatross,1972,NA,1.88E-06,NA,NA
albatross,1973,NA,1.88E-06,NA,NA
albatross,1974,NA,1.88E-06,NA,NA
albatross,1975,NA,1.88E-06,NA,NA
albatross,1976,NA,1.88E-06,NA,NA
albatross,1977,NA,1.88E-06,NA,NA
albatross,1978,NA,1.88E-06,NA,NA
albatross,1979,NA,1.88E-06,NA,NA
albatross,1980,NA,1.88E-06,NA,NA
albatross,1981,NA,1.88E-06,NA,NA
albatross,1982,NA,1.88E-06,NA,NA
albatross,1983,NA,1.88E-06,NA,NA
albatross,1984,NA,1.88E-06,NA,NA
albatross,1985,NA,1.88E-06,NA,NA
albatross,1986,NA,1.88E-06,NA,NA
albatross,1987,NA,1.88E-06,NA,NA
albatross,1988,NA,1.88E-06,NA,NA
albatross,1989,NA,1.88E-06,NA,NA
albatross,1990,NA,1.88E-06,NA,NA
albatross,1991,NA,1.88E-06,NA,NA
albatross,1992,NA,1.88E-06,NA,NA
albatross,1993,NA,1.88E-06,NA,NA
albatross,1994,NA,1.88E-06,NA,NA
albatross,1995,NA,1.88E-06,NA,NA
albatross,1996,NA,1.88E-06,NA,NA
albatross,1997,NA,1.88E-06,NA,NA
albatross,1998,NA,1.88E-06,NA,NA
albatross,1999,NA,1.88E-06,NA,NA
albatross,2000,NA,1.88E-06,NA,NA
albatross,2001,NA,1.88E-06,NA,NA
albatross,2002,NA,1.88E-06,NA,NA
albatross,2003,NA,1.88E-06,NA,NA
albatross,2004,NA,1.88E-06,NA,NA
albatross,2005,NA,1.88E-06,NA,NA
albatross,2006,NA,1.88E-06,NA,NA
albatross,2007,NA,1.88E-06,NA,NA
albatross,2008,NA,1.88E-06,NA,NA
albatross,2009,NA,1.88E-06,NA,NA
albatross,2010,NA,1.88E-06,NA,NA
albatross,2011,NA,1.88E-06,NA,NA
albatross,2012,NA,1.88E-06,NA,NA
albatross,2013,NA,1.88E-06,NA,NA
albatross,2014,NA,1.88E-06,NA,NA
albatross,2015,NA,1.88E-06,NA,NA
albatross,2016,NA,1.88E-06,NA,NA
albatross,2017,NA,1.88E-06,NA,NA
albatross,2018,NA,1.88E-06,NA,NA
albatross,2019,NA,1.88E-06,NA,NA
albatross,2020,NA,1.88E-06,NA,NA
albatross,2021,NA,1.88E-06,NA,NA
albatross,2022,NA,1.88E-06,NA,NA
albatross,2023,NA,1.88E-06,NA,NA
albatross,2024,NA,1.88E-06,NA,NA
arrowtooth_adu,1971,NA,1.88E-06,NA,NA
arrowtooth_adu,1972,NA,1.88E-06,NA,NA
arrowtooth_adu,1973,NA,1.88E-06,NA,NA
arrowtooth_adu,1974,NA,1.88E-06,NA,NA
arrowtooth_adu,1975,NA,1.88E-06,NA,NA
arrowtooth_adu,1976,NA,1.88E-06,NA,NA
arrowtooth_adu,1977,NA,1.88E-06,NA,NA
arrowtooth_adu,1978,NA,1.88E-06,NA,NA
arrowtooth_adu,1979,NA,1.88E-06,NA,NA
arrowtooth_adu,1980,NA,1.88E-06,NA,NA
arrowtooth_adu,1981,NA,1.88E-06,NA,NA
arrowtooth_adu,1982,NA,1.88E-06,NA,NA
arrowtooth_adu,1983,NA,1.88E-06,NA,NA
arrowtooth_adu,1984,NA,1.88E-06,NA,NA
arrowtooth_adu,1985,NA,1.88E-06,NA,NA
arrowtooth_adu,1986,NA,1.88E-06,NA,NA
arrowtooth_adu,1987,NA,1.88E-06,NA,NA
arrowtooth_adu,1988,NA,1.88E-06,NA,NA
arrowtooth_adu,1989,NA,1.88E-06,NA,NA
arrowtooth_adu,1990,NA,1.88E-06,NA,NA
arrowtooth_adu,1991,17834.85,1.88E-06,1783.485,0.1
arrowtooth_adu,1992,10949.88,1.88E-06,1094.988,0.1
arrowtooth_adu,1993,7952.92,1.88E-06,795.292,0.1
arrowtooth_adu,1994,13017.95,1.88E-06,1301.795,0.1
arrowtooth_adu,1995,8282.93,1.88E-06,828.293,0.1
arrowtooth_adu,1996,13308.83,1.88E-06,1330.883,0.1
arrowtooth_adu,1997,9228.52,1.88E-06,922.852,0.1
arrowtooth_adu,1998,14595.56,1.88E-06,1459.556,0.1
arrowtooth_adu,1999,10595.79,1.88E-06,1059.579,0.1
arrowtooth_adu,2000,12072.65,1.88E-06,1207.265,0.1
arrowtooth_adu,2001,12837.82,1.88E-06,1283.782,0.1
arrowtooth_adu,2002,10822.71,1.88E-06,1082.271,0.1
arrowtooth_adu,2003,12278.492,1.88E-06,1227.8492,0.1
arrowtooth_adu,2004,17365.168,1.88E-06,1736.5168,0.1
arrowtooth_adu,2005,13408.722,1.88E-06,1340.8722,0.1
arrowtooth_adu,2006,11966.769,1.88E-06,1196.6769,0.1
arrowtooth_adu,2007,11081.715,1.88E-06,1108.1715,0.1
arrowtooth_adu,2008,18897.328,1.88E-06,1889.7328,0.1
arrowtooth_adu,2009,19212.001,1.88E-06,1921.2001,0.1
arrowtooth_adu,2010,14718.34123,1.88E-06,1471.834123,0.1
arrowtooth_adu,2011,17221.34763,1.88E-06,1722.134763,0.1
arrowtooth_adu,2012,19234.71875,1.88E-06,1923.471875,0.1
arrowtooth_adu,2013,14499.31127,1.88E-06,1449.931127,0.1
arrowtooth_adu,2014,15403.68355,1.88E-06,1540.368355,0.1
arrowtooth_adu,2015,10763.67751,1.88E-06,1076.367751,0.1
arrowtooth_adu,2016,10142.96881,1.88E-06,1014.296881,0.1
arrowtooth_adu,2017,6386.833814,1.88E-06,638.6833814,0.1
arrowtooth_adu,2018,6401.362801,1.88E-06,640.1362801,0.1
arrowtooth_adu,2019,9699.879579,1.88E-06,969.9879579,0.1
arrowtooth_adu,2020,8552.947385,1.88E-06,855.2947385,0.1
arrowtooth_adu,2021,7118.846014,1.88E-06,711.8846014,0.1
arrowtooth_adu,2022,5992.828762,1.88E-06,599.2828762,0.1
arrowtooth_adu,2023,5110.556608,1.88E-06,511.0556608,0.1
arrowtooth_adu,2024,6451.645587,1.88E-06,645.1645587,0.1
arrowtooth_juv,1971,NA,1.88E-06,NA,NA
arrowtooth_juv,1972,NA,1.88E-06,NA,NA
arrowtooth_juv,1973,NA,1.88E-06,NA,NA
arrowtooth_juv,1974,NA,1.88E-06,NA,NA
arrowtooth_juv,1975,NA,1.88E-06,NA,NA
arrowtooth_juv,1976,NA,1.88E-06,NA,NA
arrowtooth_juv,1977,NA,1.88E-06,NA,NA
arrowtooth_juv,1978,NA,1.88E-06,NA,NA
arrowtooth_juv,1979,NA,1.88E-06,NA,NA
arrowtooth_juv,1980,NA,1.88E-06,NA,NA
arrowtooth_juv,1981,NA,1.88E-06,NA,NA
arrowtooth_juv,1982,NA,1.88E-06,NA,NA
arrowtooth_juv,1983,NA,1.88E-06,NA,NA
arrowtooth_juv,1984,NA,1.88E-06,NA,NA
arrowtooth_juv,1985,NA,1.88E-06,NA,NA
arrowtooth_juv,1986,NA,1.88E-06,NA,NA
arrowtooth_juv,1987,NA,1.88E-06,NA,NA
arrowtooth_juv,1988,NA,1.88E-06,NA,NA
arrowtooth_juv,1989,NA,1.88E-06,NA,NA
arrowtooth_juv,1990,NA,1.88E-06,NA,NA
arrowtooth_juv,1991,NA,1.88E-06,NA,NA
arrowtooth_juv,1992,NA,1.88E-06,NA,NA
arrowtooth_juv,1993,NA,1.88E-06,NA,NA
arrowtooth_juv,1994,NA,1.88E-06,NA,NA
arrowtooth_juv,1995,NA,1.88E-06,NA,NA
arrowtooth_juv,1996,NA,1.88E-06,NA,NA
arrowtooth_juv,1997,NA,1.88E-06,NA,NA
arrowtooth_juv,1998,NA,1.88E-06,NA,NA
arrowtooth_juv,1999,NA,1.88E-06,NA,NA
arrowtooth_juv,2000,NA,1.88E-06,NA,NA
arrowtooth_juv,2001,NA,1.88E-06,NA,NA
arrowtooth_juv,2002,NA,1.88E-06,NA,NA
arrowtooth_juv,2003,NA,1.88E-06,NA,NA
arrowtooth_juv,2004,NA,1.88E-06,NA,NA
arrowtooth_juv,2005,NA,1.88E-06,NA,NA
arrowtooth_juv,2006,NA,1.88E-06,NA,NA
arrowtooth_juv,2007,NA,1.88E-06,NA,NA
arrowtooth_juv,2008,NA,1.88E-06,NA,NA
arrowtooth_juv,2009,NA,1.88E-06,NA,NA
arrowtooth_juv,2010,NA,1.88E-06,NA,NA
arrowtooth_juv,2011,NA,1.88E-06,NA,NA
arrowtooth_juv,2012,NA,1.88E-06,NA,NA
arrowtooth_juv,2013,NA,1.88E-06,NA,NA
arrowtooth_juv,2014,NA,1.88E-06,NA,NA
arrowtooth_juv,2015,NA,1.88E-06,NA,NA
arrowtooth_juv,2016,NA,1.88E-06,NA,NA
arrowtooth_juv,2017,NA,1.88E-06,NA,NA
arrowtooth_juv,2018,NA,1.88E-06,NA,NA
arrowtooth_juv,2019,NA,1.88E-06,NA,NA
arrowtooth_juv,2020,NA,1.88E-06,NA,NA
arrowtooth_juv,2021,NA,1.88E-06,NA,NA
arrowtooth_juv,2022,NA,1.88E-06,NA,NA
arrowtooth_juv,2023,NA,1.88E-06,NA,NA
arrowtooth_juv,2024,NA,1.88E-06,NA,NA
atka,1971,NA,1.88E-06,NA,NA
atka,1972,NA,1.88E-06,NA,NA
atka,1973,NA,1.88E-06,NA,NA
atka,1974,NA,1.88E-06,NA,NA
atka,1975,NA,1.88E-06,NA,NA
atka,1976,NA,1.88E-06,NA,NA
atka,1977,NA,1.88E-06,NA,NA
atka,1978,NA,1.88E-06,NA,NA
atka,1979,NA,1.88E-06,NA,NA
atka,1980,NA,1.88E-06,NA,NA
atka,1981,NA,1.88E-06,NA,NA
atka,1982,NA,1.88E-06,NA,NA
atka,1983,NA,1.88E-06,NA,NA
atka,1984,NA,1.88E-06,NA,NA
atka,1985,NA,1.88E-06,NA,NA
atka,1986,NA,1.88E-06,NA,NA
atka,1987,NA,1.88E-06,NA,NA
atka,1988,NA,1.88E-06,NA,NA
atka,1989,NA,1.88E-06,NA,NA
atka,1990,NA,1.88E-06,NA,NA
atka,1991,2486.21,1.88E-06,248.621,0.1
atka,1992,2595.82,1.88E-06,259.582,0.1
atka,1993,200.65,1.88E-06,20.065,0.1
atka,1994,175.13,1.88E-06,17.513,0.1
atka,1995,340.3,1.88E-06,34.03,0.1
atka,1996,784.76,1.88E-06,78.476,0.1
atka,1997,176.66,1.88E-06,17.666,0.1
atka,1998,820.3,1.88E-06,82.03,0.1
atka,1999,2305.85,1.88E-06,230.585,0.1
atka,2000,239.28,1.88E-06,23.928,0.1
atka,2001,263.64,1.88E-06,26.364,0.1
atka,2002,572.1,1.88E-06,57.21,0.1
atka,2003,5072.092,1.88E-06,507.2092,0.1
atka,2004,7158.827,1.88E-06,715.8827,0.1
atka,2005,3539.586,1.88E-06,353.9586,0.1
atka,2006,3164.412,1.88E-06,316.4412,0.1
atka,2007,3004.835,1.88E-06,300.4835,0.1
atka,2008,392.472,1.88E-06,39.2472,0.1
atka,2009,244.398,1.88E-06,24.4398,0.1
atka,2010,150.8630593,1.88E-06,15.08630593,0.1
atka,2011,1222.299028,1.88E-06,122.2299028,0.1
atka,2012,966.1604266,1.88E-06,96.61604266,0.1
atka,2013,147.0345481,1.88E-06,14.70345481,0.1
atka,2014,135.7838063,1.88E-06,13.57838063,0.1
atka,2015,273.2621434,1.88E-06,27.32621434,0.1
atka,2016,359.3460762,1.88E-06,35.93460762,0.1
atka,2017,317.8850323,1.88E-06,31.78850323,0.1
atka,2018,1139.291338,1.88E-06,113.9291338,0.1
atka,2019,1174.926649,1.88E-06,117.4926649,0.1
atka,2020,1064.262843,1.88E-06,106.4262843,0.1
atka,2021,1242.440153,1.88E-06,124.2440153,0.1
atka,2022,2668.98806,1.88E-06,266.898806,0.1
atka,2023,2281.355346,1.88E-06,228.1355346,0.1
atka,2024,841.1900575,1.88E-06,84.11900575,0.1
auklets,1971,NA,1.88E-06,NA,NA
auklets,1972,NA,1.88E-06,NA,NA
auklets,1973,NA,1.88E-06,NA,NA
auklets,1974,NA,1.88E-06,NA,NA
auklets,1975,NA,1.88E-06,NA,NA
auklets,1976,NA,1.88E-06,NA,NA
auklets,1977,NA,1.88E-06,NA,NA
auklets,1978,NA,1.88E-06,NA,NA
auklets,1979,NA,1.88E-06,NA,NA
auklets,1980,NA,1.88E-06,NA,NA
auklets,1981,NA,1.88E-06,NA,NA
auklets,1982,NA,1.88E-06,NA,NA
auklets,1983,NA,1.88E-06,NA,NA
auklets,1984,NA,1.88E-06,NA,NA
auklets,1985,NA,1.88E-06,NA,NA
auklets,1986,NA,1.88E-06,NA,NA
auklets,1987,NA,1.88E-06,NA,NA
auklets,1988,NA,1.88E-06,NA,NA
auklets,1989,NA,1.88E-06,NA,NA
auklets,1990,NA,1.88E-06,NA,NA
auklets,1991,NA,1.88E-06,NA,NA
auklets,1992,NA,1.88E-06,NA,NA
auklets,1993,NA,1.88E-06,NA,NA
auklets,1994,NA,1.88E-06,NA,NA
auklets,1995,NA,1.88E-06,NA,NA
auklets,1996,NA,1.88E-06,NA,NA
auklets,1997,NA,1.88E-06,NA,NA
auklets,1998,NA,1.88E-06,NA,NA
auklets,1999,NA,1.88E-06,NA,NA
auklets,2000,NA,1.88E-06,NA,NA
auklets,2001,NA,1.88E-06,NA,NA
auklets,2002,NA,1.88E-06,NA,NA
auklets,2003,NA,1.88E-06,NA,NA
auklets,2004,NA,1.88E-06,NA,NA
auklets,2005,NA,1.88E-06,NA,NA
auklets,2006,NA,1.88E-06,NA,NA
auklets,2007,NA,1.88E-06,NA,NA
auklets,2008,NA,1.88E-06,NA,NA
auklets,2009,NA,1.88E-06,NA,NA
auklets,2010,NA,1.88E-06,NA,NA
auklets,2011,NA,1.88E-06,NA,NA
auklets,2012,NA,1.88E-06,NA,NA
auklets,2013,NA,1.88E-06,NA,NA
auklets,2014,NA,1.88E-06,NA,NA
auklets,2015,NA,1.88E-06,NA,NA
auklets,2016,NA,1.88E-06,NA,NA
auklets,2017,NA,1.88E-06,NA,NA
auklets,2018,NA,1.88E-06,NA,NA
auklets,2019,NA,1.88E-06,NA,NA
auklets,2020,NA,1.88E-06,NA,NA
auklets,2021,NA,1.88E-06,NA,NA
auklets,2022,NA,1.88E-06,NA,NA
auklets,2023,NA,1.88E-06,NA,NA
auklets,2024,NA,1.88E-06,NA,NA
bairdi,1971,NA,1.88E-06,NA,NA
bairdi,1972,NA,1.88E-06,NA,NA
bairdi,1973,27218.4,1.88E-06,2721.84,0.1
bairdi,1974,34918.9,1.88E-06,3491.89,0.1
bairdi,1975,25186,1.88E-06,2518.6,0.1
bairdi,1976,33779.4,1.88E-06,3377.94,0.1
bairdi,1977,37750.8,1.88E-06,3775.08,0.1
bairdi,1978,22585,1.88E-06,2258.5,0.1
bairdi,1979,21717.9,1.88E-06,2171.79,0.1
bairdi,1980,15117,1.88E-06,1511.7,0.1
bairdi,1981,6169.3,1.88E-06,616.93,0.1
bairdi,1982,2749.2,1.88E-06,274.92,0.1
bairdi,1983,1086.1,1.88E-06,108.61,0.1
bairdi,1984,1944.3,1.88E-06,194.43,0.1
bairdi,1985,319.3,1.88E-06,31.93,0.1
bairdi,1986,518.9,1.88E-06,51.89,0.1
bairdi,1987,1509.7,1.88E-06,150.97,0.1
bairdi,1988,3550.1,1.88E-06,355.01,0.1
bairdi,1989,11650.1,1.88E-06,1165.01,0.1
bairdi,1990,22457.1,1.88E-06,2245.71,0.1
bairdi,1991,24021.2,1.88E-06,2402.12,0.1
bairdi,1992,26693,1.88E-06,2669.3,0.1
bairdi,1993,12834,1.88E-06,1283.4,0.1
bairdi,1994,7184,1.88E-06,718.4,0.1
bairdi,1995,4819,1.88E-06,481.9,0.1
bairdi,1996,2835,1.88E-06,283.5,0.1
bairdi,1997,1637,1.88E-06,163.7,0.1
bairdi,1998,996,1.88E-06,99.6,0.1
bairdi,1999,550,1.88E-06,55,0.1
bairdi,2000,701,1.88E-06,70.1,0.1
bairdi,2001,1106,1.88E-06,110.6,0.1
bairdi,2002,625,1.88E-06,62.5,0.1
bairdi,2003,374,1.88E-06,37.4,0.1
bairdi,2004,593,1.88E-06,59.3,0.1
bairdi,2005,1370.2,1.88E-06,137.02,0.1
bairdi,2006,2239.8,1.88E-06,223.98,0.1
bairdi,2007,2500.6,1.88E-06,250.06,0.1
bairdi,2008,1807.8,1.88E-06,180.78,0.1
bairdi,2009,1420.5,1.88E-06,142.05,0.1
bairdi,2010,630.2,1.88E-06,63.02,0.1
bairdi,2011,839.1,1.88E-06,83.91,0.1
bairdi,2012,629.1,1.88E-06,62.91,0.1
bairdi,2013,2267.1,1.88E-06,226.71,0.1
bairdi,2014,9014.2,1.88E-06,901.42,0.1
bairdi,2015,11530.6,1.88E-06,1153.06,0.1
bairdi,2016,1087.2,1.88E-06,108.72,0.1
bairdi,2017,1724.6,1.88E-06,172.46,0.1
bairdi,2018,1691.3,1.88E-06,169.13,0.1
bairdi,2019,437.1,1.88E-06,43.71,0.1
bairdi,2020,1090.5,1.88E-06,109.05,0.1
bairdi,2021,749.3,1.88E-06,74.93,0.1
bairdi,2022,1190.3,1.88E-06,119.03,0.1
bairdi,2023,1085.3,1.88E-06,108.53,0.1
bairdi,2024,NA,1.88E-06,NA,NA
baleen_whales,1971,NA,1.88E-06,NA,NA
baleen_whales,1972,NA,1.88E-06,NA,NA
baleen_whales,1973,NA,1.88E-06,NA,NA
baleen_whales,1974,NA,1.88E-06,NA,NA
baleen_whales,1975,NA,1.88E-06,NA,NA
baleen_whales,1976,NA,1.88E-06,NA,NA
baleen_whales,1977,NA,1.88E-06,NA,NA
baleen_whales,1978,NA,1.88E-06,NA,NA
baleen_whales,1979,NA,1.88E-06,NA,NA
baleen_whales,1980,NA,1.88E-06,NA,NA
baleen_whales,1981,NA,1.88E-06,NA,NA
baleen_whales,1982,NA,1.88E-06,NA,NA
baleen_whales,1983,NA,1.88E-06,NA,NA
baleen_whales,1984,NA,1.88E-06,NA,NA
baleen_whales,1985,NA,1.88E-06,NA,NA
baleen_whales,1986,NA,1.88E-06,NA,NA
baleen_whales,1987,NA,1.88E-06,NA,NA
baleen_whales,1988,NA,1.88E-06,NA,NA
baleen_whales,1989,NA,1.88E-06,NA,NA
baleen_whales,1990,NA,1.88E-06,NA,NA
baleen_whales,1991,NA,1.88E-06,NA,NA
baleen_whales,1992,NA,1.88E-06,NA,NA
baleen_whales,1993,NA,1.88E-06,NA,NA
baleen_whales,1994,NA,1.88E-06,NA,NA
baleen_whales,1995,NA,1.88E-06,NA,NA
baleen_whales,1996,NA,1.88E-06,NA,NA
baleen_whales,1997,NA,1.88E-06,NA,NA
baleen_whales,1998,NA,1.88E-06,NA,NA
baleen_whales,1999,NA,1.88E-06,NA,NA
baleen_whales,2000,NA,1.88E-06,NA,NA
baleen_whales,2001,NA,1.88E-06,NA,NA
baleen_whales,2002,NA,1.88E-06,NA,NA
baleen_whales,2003,NA,1.88E-06,NA,NA
baleen_whales,2004,NA,1.88E-06,NA,NA
baleen_whales,2005,NA,1.88E-06,NA,NA
baleen_whales,2006,NA,1.88E-06,NA,NA
baleen_whales,2007,NA,1.88E-06,NA,NA
baleen_whales,2008,NA,1.88E-06,NA,NA
baleen_whales,2009,NA,1.88E-06,NA,NA
baleen_whales,2010,NA,1.88E-06,NA,NA
baleen_whales,2011,NA,1.88E-06,NA,NA
baleen_whales,2012,NA,1.88E-06,NA,NA
baleen_whales,2013,NA,1.88E-06,NA,NA
baleen_whales,2014,NA,1.88E-06,NA,NA
baleen_whales,2015,NA,1.88E-06,NA,NA
baleen_whales,2016,NA,1.88E-06,NA,NA
baleen_whales,2017,NA,1.88E-06,NA,NA
baleen_whales,2018,NA,1.88E-06,NA,NA
baleen_whales,2019,NA,1.88E-06,NA,NA
baleen_whales,2020,NA,1.88E-06,NA,NA
baleen_whales,2021,NA,1.88E-06,NA,NA
baleen_whales,2022,NA,1.88E-06,NA,NA
baleen_whales,2023,NA,1.88E-06,NA,NA
baleen_whales,2024,NA,1.88E-06,NA,NA
ben_zooplankton,1971,NA,1.88E-06,NA,NA
ben_zooplankton,1972,NA,1.88E-06,NA,NA
ben_zooplankton,1973,NA,1.88E-06,NA,NA
ben_zooplankton,1974,NA,1.88E-06,NA,NA
ben_zooplankton,1975,NA,1.88E-06,NA,NA
ben_zooplankton,1976,NA,1.88E-06,NA,NA
ben_zooplankton,1977,NA,1.88E-06,NA,NA
ben_zooplankton,1978,NA,1.88E-06,NA,NA
ben_zooplankton,1979,NA,1.88E-06,NA,NA
ben_zooplankton,1980,NA,1.88E-06,NA,NA
ben_zooplankton,1981,NA,1.88E-06,NA,NA
ben_zooplankton,1982,NA,1.88E-06,NA,NA
ben_zooplankton,1983,NA,1.88E-06,NA,NA
ben_zooplankton,1984,NA,1.88E-06,NA,NA
ben_zooplankton,1985,NA,1.88E-06,NA,NA
ben_zooplankton,1986,NA,1.88E-06,NA,NA
ben_zooplankton,1987,NA,1.88E-06,NA,NA
ben_zooplankton,1988,NA,1.88E-06,NA,NA
ben_zooplankton,1989,NA,1.88E-06,NA,NA
ben_zooplankton,1990,NA,1.88E-06,NA,NA
ben_zooplankton,1991,NA,1.88E-06,NA,NA
ben_zooplankton,1992,NA,1.88E-06,NA,NA
ben_zooplankton,1993,NA,1.88E-06,NA,NA
ben_zooplankton,1994,NA,1.88E-06,NA,NA
ben_zooplankton,1995,NA,1.88E-06,NA,NA
ben_zooplankton,1996,NA,1.88E-06,NA,NA
ben_zooplankton,1997,NA,1.88E-06,NA,NA
ben_zooplankton,1998,NA,1.88E-06,NA,NA
ben_zooplankton,1999,NA,1.88E-06,NA,NA
ben_zooplankton,2000,NA,1.88E-06,NA,NA
ben_zooplankton,2001,NA,1.88E-06,NA,NA
ben_zooplankton,2002,NA,1.88E-06,NA,NA
ben_zooplankton,2003,1,1.88E-06,0.1,0.1
ben_zooplankton,2004,1,1.88E-06,0.1,0.1
ben_zooplankton,2005,1,1.88E-06,0.1,0.1
ben_zooplankton,2006,4,1.88E-06,0.4,0.1
ben_zooplankton,2007,3,1.88E-06,0.3,0.1
ben_zooplankton,2008,2,1.88E-06,0.2,0.1
ben_zooplankton,2009,2,1.88E-06,0.2,0.1
ben_zooplankton,2010,2,1.88E-06,0.2,0.1
ben_zooplankton,2011,1.157109662,1.88E-06,0.115710966,0.1
ben_zooplankton,2012,1.013330161,1.88E-06,0.101333016,0.1
ben_zooplankton,2013,1.126093941,1.88E-06,0.112609394,0.1
ben_zooplankton,2014,1.025459289,1.88E-06,0.102545929,0.1
ben_zooplankton,2015,1.315121309,1.88E-06,0.131512131,0.1
ben_zooplankton,2016,0.460147427,1.88E-06,0.046014743,0.1
ben_zooplankton,2017,0.528816478,1.88E-06,0.052881648,0.1
ben_zooplankton,2018,0.431977084,1.88E-06,0.043197708,0.1
ben_zooplankton,2019,0.596297164,1.88E-06,0.059629716,0.1
ben_zooplankton,2020,0.79862825,1.88E-06,0.079862825,0.1
ben_zooplankton,2021,1.447250785,1.88E-06,0.144725079,0.1
ben_zooplankton,2022,1.189922058,1.88E-06,0.118992206,0.1
ben_zooplankton,2023,4.282097874,1.88E-06,0.428209787,0.1
ben_zooplankton,2024,NA,1.88E-06,NA,NA
benthic_detritus,1971,NA,1.88E-06,NA,NA
benthic_detritus,1972,NA,1.88E-06,NA,NA
benthic_detritus,1973,NA,1.88E-06,NA,NA
benthic_detritus,1974,NA,1.88E-06,NA,NA
benthic_detritus,1975,NA,1.88E-06,NA,NA
benthic_detritus,1976,NA,1.88E-06,NA,NA
benthic_detritus,1977,NA,1.88E-06,NA,NA
benthic_detritus,1978,NA,1.88E-06,NA,NA
benthic_detritus,1979,NA,1.88E-06,NA,NA
benthic_detritus,1980,NA,1.88E-06,NA,NA
benthic_detritus,1981,NA,1.88E-06,NA,NA
benthic_detritus,1982,NA,1.88E-06,NA,NA
benthic_detritus,1983,NA,1.88E-06,NA,NA
benthic_detritus,1984,NA,1.88E-06,NA,NA
benthic_detritus,1985,NA,1.88E-06,NA,NA
benthic_detritus,1986,NA,1.88E-06,NA,NA
benthic_detritus,1987,NA,1.88E-06,NA,NA
benthic_detritus,1988,NA,1.88E-06,NA,NA
benthic_detritus,1989,NA,1.88E-06,NA,NA
benthic_detritus,1990,NA,1.88E-06,NA,NA
benthic_detritus,1991,NA,1.88E-06,NA,NA
benthic_detritus,1992,NA,1.88E-06,NA,NA
benthic_detritus,1993,NA,1.88E-06,NA,NA
benthic_detritus,1994,NA,1.88E-06,NA,NA
benthic_detritus,1995,NA,1.88E-06,NA,NA
benthic_detritus,1996,NA,1.88E-06,NA,NA
benthic_detritus,1997,NA,1.88E-06,NA,NA
benthic_detritus,1998,NA,1.88E-06,NA,NA
