"varname","basin","season","month","year","simulation","MN_VAL","sim_type","MNVAL_HIND","prod_anom"
"prod_PhS_integrated","SEBS","Spring","5.0",2015,"Hindcast2022","199.78552356116526","hind","176.2370011009739",1.13361849278574
"prod_PhS_integrated","SEBS","Spring","6.0",2015,"Hindcast2022","230.23809990595265","hind","234.05669357605393",0.983685176391418
"prod_PhS_integrated","SEBS","Summer","7.0",2015,"Hindcast2022","252.2881886233641","hind","269.90140550110095",0.934742033502804
"prod_PhS_integrated","SEBS","Summer","8.0",2015,"Hindcast2022","177.6451720453583","hind","238.79889598553197",0.743911194866333
"prod_PhS_integrated","SEBS","Summer","9.0",2015,"Hindcast2022","60.30532905379649","hind","134.92333089841634",0.446959978324285
"prod_PhS_integrated","SEBS","Fall","10.0",2015,"Hindcast2022","33.93755160525939","hind","57.646547145107675",0.588717855378778
"prod_PhS_integrated","SEBS","Fall","11.0",2015,"Hindcast2022","9.760070681214705","hind","11.563995391779976",0.844005064906239
"prod_PhS_integrated","SEBS","Fall","12.0",2015,"Hindcast2022","0.5655829851391181","hind","1.082032473954049",0.522704261427866
"prod_PhS_integrated","SEBS","Winter","1.0",2016,"Hindcast2022","0.5957435662542874","hind","0.4398532365621742",1.35441441993363
"prod_PhS_integrated","SEBS","Winter","2.0",2016,"Hindcast2022","2.2841296668866287","hind","1.4028895827936374",1.62816068698588
"prod_PhS_integrated","SEBS","Winter","3.0",2016,"Hindcast2022","9.925883500783097","hind","6.735328684315154",1.47370439751484
"prod_PhS_integrated","SEBS","Spring","4.0",2016,"Hindcast2022","60.604049362501904","hind","40.30036561838625",1.50380892164543
"prod_PhS_integrated","SEBS","Spring","5.0",2016,"Hindcast2022","251.0969540953561","hind","176.2370011009739",1.42476864975415
"prod_PhS_integrated","SEBS","Spring","6.0",2016,"Hindcast2022","255.1695769434304","hind","234.05669357605393",1.0902041426152
"prod_PhS_integrated","SEBS","Summer","7.0",2016,"Hindcast2022","311.908486716782","hind","269.90140550110095",1.15563861602606
"prod_PhS_integrated","SEBS","Summer","8.0",2016,"Hindcast2022","219.36048673328125","hind","238.79889598553197",0.918599249916849
"prod_PhS_integrated","SEBS","Summer","9.0",2016,"Hindcast2022","156.27407158394453","hind","134.92333089841634",1.15824350424318
"prod_PhS_integrated","SEBS","Fall","10.0",2016,"Hindcast2022","54.48510384728375","hind","57.646547145107675",0.945158149891164
"prod_PhS_integrated","SEBS","Fall","11.0",2016,"Hindcast2022","8.11104066241686","hind","11.563995391779976",0.701404695143897
"prod_PhS_integrated","SEBS","Fall","12.0",2016,"Hindcast2022","0.5999319925304206","hind","1.082032473954049",0.554449156537882
"prod_PhS_integrated","SEBS","Winter","1.0",2017,"Hindcast2022","0.4567002845859387","hind","0.4398532365621742",1.03830152110608
"prod_PhS_integrated","SEBS","Winter","2.0",2017,"Hindcast2022","1.5557381394046477","hind","1.4028895827936374",1.10895266347807
"prod_PhS_integrated","SEBS","Winter","3.0",2017,"Hindcast2022","6.706802448712755","hind","6.735328684315154",0.995764685446038
"prod_PhS_integrated","SEBS","Spring","4.0",2017,"Hindcast2022","36.95797228083856","hind","40.30036561838625",0.917062952500292
"prod_PhS_integrated","SEBS","Spring","5.0",2017,"Hindcast2022","160.06064656252317","hind","176.2370011009739",0.908212495461253
"prod_PhS_integrated","SEBS","Spring","6.0",2017,"Hindcast2022","200.62146316196697","hind","234.05669357605393",0.857149009911897
"prod_PhS_integrated","SEBS","Summer","7.0",2017,"Hindcast2022","254.00401862527156","hind","269.90140550110095",0.94109928087883
"prod_PhS_integrated","SEBS","Summer","8.0",2017,"Hindcast2022","240.09733667243734","hind","238.79889598553197",1.0054373814483
"prod_PhS_integrated","SEBS","Summer","9.0",2017,"Hindcast2022","151.59013126093137","hind","134.92333089841634",1.1235279343575
"prod_PhS_integrated","SEBS","Fall","10.0",2017,"Hindcast2022","57.46165134458787","hind","57.646547145107675",0.996792595399437
"prod_PhS_integrated","SEBS","Fall","11.0",2017,"Hindcast2022","7.977996677614874","hind","11.563995391779976",0.689899676307885
"prod_PhS_integrated","SEBS","Fall","12.0",2017,"Hindcast2022","0.36720689450542593","hind","1.082032473954049",0.339367720788961
"prod_PhS_integrated","SEBS","Winter","1.0",2018,"Hindcast2022","0.5996864035719949","hind","0.4398532365621742",1.36337840380362
"prod_PhS_integrated","SEBS","Winter","2.0",2018,"Hindcast2022","1.632883932801449","hind","1.4028895827936374",1.16394330161738
"prod_PhS_integrated","SEBS","Winter","3.0",2018,"Hindcast2022","6.309036389100077","hind","6.735328684315154",0.936708018985354
"prod_PhS_integrated","SEBS","Spring","4.0",2018,"Hindcast2022","57.84826883032192","hind","40.30036561838625",1.43542789110404
"prod_PhS_integrated","SEBS","Spring","5.0",2018,"Hindcast2022","238.9378686822672","hind","176.2370011009739",1.35577584269815
"prod_PhS_integrated","SEBS","Spring","6.0",2018,"Hindcast2022","217.01815596871145","hind","234.05669357605393",0.927203373904767
"prod_PhS_integrated","SEBS","Summer","7.0",2018,"Hindcast2022","216.0098073120888","hind","269.90140550110095",0.800328575210801
"prod_PhS_integrated","SEBS","Summer","8.0",2018,"Hindcast2022","77.59636471942852","hind","238.79889598553197",0.324944403110347
"prod_PhS_integrated","SEBS","Summer","9.0",2018,"Hindcast2022","36.85415347771263","hind","134.92333089841634",0.273148855963689
"prod_PhS_integrated","SEBS","Fall","10.0",2018,"Hindcast2022","13.079725208430565","hind","57.646547145107675",0.226895206325304
"prod_PhS_integrated","SEBS","Fall","11.0",2018,"Hindcast2022","3.114538478010833","hind","11.563995391779976",0.269330657138167
"prod_PhS_integrated","SEBS","Fall","12.0",2018,"Hindcast2022","0.28142452081238356","hind","1.082032473954049",0.260088793623707
"prod_PhS_integrated","SEBS","Winter","1.0",2019,"Hindcast2022","0.4719728287446585","hind","0.4398532365621742",1.07302343034583
"prod_PhS_integrated","SEBS","Winter","2.0",2019,"Hindcast2022","1.462199251835328","hind","1.4028895827936374",1.04227679053941
"prod_PhS_integrated","SEBS","Winter","3.0",2019,"Hindcast2022","10.566699084242686","hind","6.735328684315154",1.56884683428291
"prod_PhS_integrated","SEBS","Spring","4.0",2019,"Hindcast2022","97.59683003852348","hind","40.30036561838625",2.42173559820005
"prod_PhS_integrated","SEBS","Spring","5.0",2019,"Hindcast2022","256.76933812421976","hind","176.2370011009739",1.45695476273513
"prod_PhS_integrated","SEBS","Spring","6.0",2019,"Hindcast2022","277.18829958446","hind","234.05669357605393",1.18427845557167
"prod_PhS_integrated","SEBS","Summer","7.0",2019,"Hindcast2022","306.3208652141597","hind","269.90140550110095",1.13493616176412
"prod_PhS_integrated","SEBS","Summer","8.0",2019,"Hindcast2022","171.6442970799074","hind","238.79889598553197",0.718781786538522
"prod_PhS_integrated","SEBS","Summer","9.0",2019,"Hindcast2022","80.66673880438411","hind","134.92333089841634",0.597870940979941
"prod_PhS_integrated","SEBS","Fall","10.0",2019,"Hindcast2022","29.777126712414482","hind","57.646547145107675",0.516546578886323
"prod_PhS_integrated","SEBS","Fall","11.0",2019,"Hindcast2022","4.1511134665479315","hind","11.563995391779976",0.358968792870556
"prod_PhS_integrated","SEBS","Fall","12.0",2019,"Hindcast2022","0.4944806577418171","hind","1.082032473954049",0.456992437514233
