"tstep","mo","year","bt","phl","phs","phl_anom","phs_anom","phl_anom_9121","phs_anom_9121","phl_anom_91","phs_anom_91","phl_anom_8101","phs_anom_8101","phl_anom_8696","phs_anom_8696","phl_anom_7605","phs_anom_7605"
497,5,2011,0.526620381434305,742.350199115458,67.0211826622399,0.92058989618766,0.380290076678282,0.891966912902576,0.381998981528939,0.979900166451639,0.391791479620884,0.93061292844131,0.351673276315188,1.00003653499596,0.339667338821368,0.908198934780774,0.341140173598193
498,6,2011,1.68332796292548,882.096342718771,153.338063225115,1.82008079220081,0.655132142910878,1.75197531685095,0.639263098279314,2.50873787338514,0.908722001280905,2.05673237513419,0.665586818051851,2.30258406473245,0.684995774238494,2.06677443327135,0.646033243633462
499,7,2011,2.49042981762089,360.011541823126,170.956086893535,1.46198196108817,0.633401988315463,1.43411413900742,0.605399102329832,1.65904046291257,1.08933330838533,1.60311713731875,0.665267510064948,1.66684014026212,0.73974531871769,1.54531423280741,0.636041810258337
500,8,2011,3.01925939129422,260.685897640377,161.724380831874,1.48391173869472,0.677240906681883,1.46424572159166,0.629909041609965,1.58771301755773,1.49566186194626,1.46432836035027,0.806125179937035,1.40995883760817,1.08824973193459,1.44342807837252,0.757976276164261
501,9,2011,3.3143438974531,333.24878521862,97.5890328501106,1.46781434202113,0.723292496562995,1.54879764220847,0.657952594725733,1.87931041862473,1.4091368930576,1.38976293889635,0.92701105399193,1.35801477857925,1.17986393112404,1.37772465975186,0.86775591409441
502,10,2011,3.30556836171949,272.777803018081,63.6011506908556,1.26257452333202,1.10329505999308,1.28587009919766,0.974909542811599,0.856942579400939,1.84970756982508,1.23348528685726,1.47393573929388,1.15697351877493,1.72928207867201,1.23934657775964,1.46367961713198
503,11,2011,2.72278636082182,53.1773123863281,8.18918769266702,0.986223503175358,0.708162483226872,0.897416791399607,0.599117999275511,0.7760845207089,1.12854332130115,1.15652973050774,1.27692555684041,1.28390977915922,1.39433468705252,1.18497217125115,1.37428532330696
504,12,2011,1.85311957136244,4.92146916826639,0.656345742409818,1.03161224963622,0.606585992758006,0.810120952471047,0.507953743606741,2.32815940382679,1.74162445571355,1.99132006992076,1.58958376446958,2.8783636863483,1.79891912118411,1.78914927206517,1.45240351859781
505,1,2012,0.430721237783905,2.8291775949081,0.314989719690418,1.18825410709424,0.716124592267024,0.894493635798606,0.657429817766965,2.57142382488803,0.81828478163509,1.51020279566372,0.702592149898142,1.66558027982914,0.698520739687358,1.41954455402853,0.698560917142868
506,2,2012,-0.0664901544907796,13.4976923908535,0.806093766460176,1.80242087485092,0.574595304111507,1.33055348573536,0.565537248899429,5.1050221919836,0.941137929906927,2.19494370007849,0.533923905336679,2.29439110665056,0.529960054833799,2.00035301727595,0.515078287738008
507,3,2012,-0.230080521928019,38.7641278908923,2.14117892146349,0.967018509981553,0.317902662486204,0.770187952666003,0.343993299956733,1.83969944927856,0.3371752584833,1.05427833399883,0.276778421478178,1.11064861152998,0.270872254301739,0.987422137011823,0.268368271519661
508,4,2012,-0.153271882881176,223.354310825658,13.2507935066433,0.818599890026444,0.328800826079799,0.750805337414318,0.357672646198682,0.754936091782862,0.226398526042093,0.768195829192844,0.274210796156865,0.743093918836486,0.249812760874349,0.778565184176674,0.267790759864136
