"","tstep","year","month","btemp","stemp","rec"
"860",992,2062,8,7.64996449813557,14.2877426126444,1
"861",993,2062,9,7.98442110436966,12.9472255662896,1
"862",994,2062,10,7.96209036053509,10.2087798089529,1
"863",995,2062,11,7.49872765596524,8.86881096604856,1
"864",996,2062,12,7.02921527536079,7.55618889186278,1
"865",997,2063,1,5.92984525235702,6.38161372958006,1
"866",998,2063,2,5.49122203801196,5.76375317762833,0.90202775845821
"867",999,2063,3,5.05853063241064,4.98514231338643,0.952342034293904
"868",1000,2063,4,4.76964263905242,4.91257415124167,0.926963870326185
"869",1001,2063,5,5.30553414306728,6.83315136471883,1
"870",1002,2063,6,6.05904300059184,10.1237934108895,1
"871",1003,2063,7,6.63785296466243,12.6769925716427,1
"872",1004,2063,8,7.18942000938292,14.1234635869587,1
"873",1005,2063,9,7.62984601064515,12.327133069129,1
"874",1006,2063,10,7.69694011711403,9.67389238157258,1
"875",1007,2063,11,7.00873469589552,7.99273392862002,1
"876",1008,2063,12,6.07520907842222,6.7191257874267,1
"877",1009,2064,1,5.55667208770122,6.04998159380722,1
"878",1010,2064,2,5.30414675415143,5.84934426636983,0.799257769381626
"879",1011,2064,3,5.20594138930294,5.79105488928592,0.883471192611107
"880",1012,2064,4,5.38077693658269,5.70591894388597,0.862073744555306
"881",1013,2064,5,5.89589006616892,8.10968471417949,1
"882",1014,2064,6,6.52835904367538,10.7361393542532,1
"883",1015,2064,7,7.18572927728663,14.5451173711767,1
"884",1016,2064,8,7.77303551184125,15.283315684355,1
"885",1017,2064,9,8.16106476926972,13.8194594786756,1
"886",1018,2064,10,8.38322850908294,11.4902431405946,1
"887",1019,2064,11,7.5641249529518,8.85403427814525,1
"888",1020,2064,12,6.72575714952233,7.50010881449469,1
"889",1021,2065,1,6.19375237398485,6.93346611481796,1
"890",1022,2065,2,5.99517470950605,6.67768350843595,0.703855285425613
"891",1023,2065,3,5.84006240043933,6.45611582030418,0.806647634748001
"892",1024,2065,4,5.77568257881819,6.62924383815319,0.836914133553249
"893",1025,2065,5,6.36172335540969,9.42658431602467,1
"894",1026,2065,6,7.07163360855601,12.7227553444079,1
"895",1027,2065,7,7.7205113265122,15.794001608115,1
"896",1028,2065,8,8.28513849990438,15.8826257830567,1
"897",1029,2065,9,8.59879736121034,13.9144023858874,1
"898",1030,2065,10,8.54339381535766,10.6225007315133,1
"899",1031,2065,11,7.78477206596513,9.05146568232448,1
"900",1032,2065,12,7.14223774255998,7.94338844935909,1
"901",1033,2066,1,6.19314846662419,6.79653818122826,1
"902",1034,2066,2,5.66363901962815,6.34142588290825,0.793321766823492
"903",1035,2066,3,5.36404333740527,5.90454061581354,0.824165850932244
"904",1036,2066,4,5.43968287443679,6.05260870114147,0.772838827116759
"905",1037,2066,5,6.0687488535274,8.51650793631499,1
"906",1038,2066,6,6.82253315230733,12.1923444676199,1
"907",1039,2066,7,7.51962112933961,15.4487941269537,1
"908",1040,2066,8,8.04143680237788,15.0672631871226,1
"909",1041,2066,9,8.39467145780048,14.03625855362,1
"910",1042,2066,10,8.58970499243398,11.4365466613745,1
"911",1043,2066,11,7.79142985545062,9.08659653310412,1
"912",1044,2066,12,6.99954892239685,7.68544428282783,1
"913",1045,2067,1,6.10340588956788,6.64688024825176,1
"914",1046,2067,2,6.05883024865958,6.74014034233776,0.838604595739742
"915",1047,2067,3,6.08074682559865,7.08410884971912,0.989542532519802
"916",1048,2067,4,6.14155258350784,7.01790896114277,0.978163107199288
"917",1049,2067,5,6.65570454391652,9.76149738244627,1
"918",1050,2067,6,7.27963274620728,12.6712151331237,1
"919",1051,2067,7,7.86091023085297,15.661883609114,1
"920",1052,2067,8,8.35481090283628,16.0834899932084,1
"921",1053,2067,9,8.72019875970087,14.9875680275184,1
"922",1054,2067,10,8.98715440639245,11.9892728006458,1
"923",1055,2067,11,8.23229090279329,9.84242558995249,1
"924",1056,2067,12,7.52596058616988,8.56286733949177,1
"925",1057,2068,1,6.37518786126419,7.07088639059224,1
"926",1058,2068,2,5.95052667512421,6.5152935093424,0.805185223031804
"927",1059,2068,3,5.77732414210945,6.51743394403852,0.847203476465158
"928",1060,2068,4,5.89929649026366,6.78488879930845,0.834258775942371
"929",1061,2068,5,6.51656454412397,9.7446797492237,1
"930",1062,2068,6,7.07905300664506,11.5097109712497,1
"931",1063,2068,7,7.6911370835576,15.0089880259297,1
"932",1064,2068,8,8.19694960573642,15.3452591234374,1
"933",1065,2068,9,8.49907123485436,14.321563214537,1
"934",1066,2068,10,8.67030031900192,11.5301837505249,1
"935",1067,2068,11,8.01974235123271,9.54206615426555,1
"936",1068,2068,12,6.65150122587012,7.54907795355237,1
"937",1069,2069,1,5.65415636591523,6.21749809755772,1
"938",1070,2069,2,5.18802615285105,5.80690053495933,0.938396683310062
"939",1071,2069,3,5.07728545603453,5.82068825118726,0.988385143302772
"940",1072,2069,4,5.29494341279866,6.30793049117807,0.991724766336959
"941",1073,2069,5,5.91026160864756,8.70255576919645,1
"942",1074,2069,6,6.60335226713544,11.4692656375682,1
"943",1075,2069,7,7.29932441281899,14.3911237304643,1
"944",1076,2069,8,7.84570254124442,14.7931467796114,1
"945",1077,2069,9,8.20376792885952,13.7053291327195,1
"946",1078,2069,10,8.36196002268641,11.3255918503077,1
"947",1079,2069,11,7.99563763274324,9.66242290752236,1
"948",1080,2069,12,7.66191002723449,8.87404588925605,1
"949",1081,2070,1,6.90713885795243,7.82852745718839,1
"950",1082,2070,2,6.57993436067795,7.47723192579499,0.693931744364746
"951",1083,2070,3,6.34442837629548,7.16721805332474,0.751184531788285
"952",1084,2070,4,6.22078857998666,6.86718685504917,0.724378510927297
"953",1085,2070,5,6.67458975645953,9.462690847908,1
"954",1086,2070,6,7.19464562982192,11.8226340724797,1
"955",1087,2070,7,7.72692215409045,14.2757687514506,1
"956",1088,2070,8,8.16480594231796,14.8526821092111,1
"957",1089,2070,9,8.37599072374549,13.5682364042797,1
"958",1090,2070,10,8.44856915865008,10.933908890983,1
"959",1091,2070,11,8.06766304406872,9.55180144679578,1
"960",1092,2070,12,7.51340363767322,8.20442636261748,1
"961",1093,2071,1,6.57266242659346,7.17598925476206,1
"962",1094,2071,2,6.08927208115538,6.57863303477067,0.903631494906649
"963",1095,2071,3,5.57484926742202,5.9638146468401,0.981901403152205
"964",1096,2071,4,5.64255626525084,6.12527741800504,0.954529030395348
"965",1097,2071,5,6.17028988114028,8.47869174006076,1
"966",1098,2071,6,6.86767763969975,11.706565170817,1
"967",1099,2071,7,7.48896461677307,14.2002032532095,1
"968",1100,2071,8,8.04838589999669,14.3952443786791,1
"969",1101,2071,9,8.35026239356722,13.0374486846313,1
"970",1102,2071,10,8.3856558113167,10.6915435462355,1
"971",1103,2071,11,7.87225270320363,9.08810193191039,1
"972",1104,2071,12,7.48782095293398,8.3751265994947,1
"973",1105,2072,1,5.69825126255925,6.25770481475444,1
"974",1106,2072,2,5.48849687418603,5.97882998226824,0.643578135124644
"975",1107,2072,3,5.25044114354415,5.67001932333869,0.651446767462731
"976",1108,2072,4,5.23470634743688,5.66346010543043,0.636743265002758
"977",1109,2072,5,5.8049716252018,7.90134116470817,1
"978",1110,2072,6,6.54535875028719,11.1952372077789,1
"979",1111,2072,7,7.22276109462875,14.163369679399,1
"980",1112,2072,8,7.79260596475436,15.0031253854006,1
"981",1113,2072,9,8.19619496236519,13.7092330317406,1
"982",1114,2072,10,8.41511236935415,11.2206168008926,1
"983",1115,2072,11,7.81962505471423,9.31306707739989,1
"984",1116,2072,12,7.36716962664616,8.4472238147591,1
"985",1117,2073,1,6.64212068147812,7.50516188557398,1
"986",1118,2073,2,6.17552214199883,6.99560843703504,0.729606093817107
"987",1119,2073,3,6.1087057184679,6.84771880826094,0.877200580545616
"988",1120,2073,4,6.10852851546442,6.70494483280658,0.852724129721113
"989",1121,2073,5,6.62175340906445,9.71395893690282,1
"990",1122,2073,6,7.2887681878356,13.0011343169632,1
"991",1123,2073,7,7.90854153625633,15.6354906683352,1
"992",1124,2073,8,8.30293924104867,14.7881613559026,1
"993",1125,2073,9,8.64449153163774,14.0426345131343,1
"994",1126,2073,10,8.91311534930445,11.2941983142901,1
"995",1127,2073,11,8.55587801154789,10.1143599238758,1
"996",1128,2073,12,8.18656614925196,9.51968822515412,1
"997",1129,2074,1,7.06282970150146,8.01225058941573,1
"998",1130,2074,2,6.64873087911029,7.46307345524444,0.743590535365899
"999",1131,2074,3,6.43737753168999,7.32869747262684,0.867008300370232
"1000",1132,2074,4,6.15944952260157,6.69109783511894,0.93618626102555
"1001",1133,2074,5,6.52631049351506,8.80627118405634,1
"1002",1134,2074,6,7.1136825551037,10.8758031807289,1
"1003",1135,2074,7,7.71975952264521,14.8323273600831,1
"1004",1136,2074,8,8.29272248581656,15.4603531685235,1
"1005",1137,2074,9,8.595426742048,13.7466618472908,1
"1006",1138,2074,10,9.02682276070479,11.6611358545928,1
"1007",1139,2074,11,8.42679601391489,9.95037713604041,1
"1008",1140,2074,12,7.65495116116043,8.54744070489233,1
"1009",1141,2075,1,6.53865015502292,7.35446468578049,1
"1010",1142,2075,2,6.34864448957085,7.10786812352869,0.798293374636439
"1011",1143,2075,3,6.23177420301856,6.97035273941797,0.826433119702185
"1012",1144,2075,4,6.19543190597174,6.84979573833024,0.77598083341885
"1013",1145,2075,5,6.66175468879798,9.51907668952817,1
"1014",1146,2075,6,7.2756039239478,11.8612479877949,1
"1015",1147,2075,7,7.84762757367309,15.4021957563809,1
"1016",1148,2075,8,8.31940815821894,15.7464234881023,1
"1017",1149,2075,9,8.69234421497445,14.6524213219307,1
"1018",1150,2075,10,8.82934312276103,11.4277403811142,1
"1019",1151,2075,11,8.00482855736665,9.43670769664756,1
"1020",1152,2075,12,7.19599089905291,7.80428541133275,1
"1021",1153,2076,1,6.19692018874876,6.52335472966406,1
"1022",1154,2076,2,5.70669750606491,5.95982679131626,0.600883691891959
"1023",1155,2076,3,5.24968359974215,5.44204760793957,0.643146133344813
"1024",1156,2076,4,5.26898029733624,5.43068712164756,0.661221063843552
"1025",1157,2076,5,5.8970294250869,7.66743876470579,1
"1026",1158,2076,6,6.58450789318391,10.107952132479,1
"1027",1159,2076,7,7.1513832161135,13.3350592967605,1
"1028",1160,2076,8,7.76368079300328,14.8066001394875,1
"1029",1161,2076,9,8.17891542931628,14.1077583021322,1
"1030",1162,2076,10,8.42825502591984,11.3878086954544,1
"1031",1163,2076,11,7.94970964782536,9.38818549615891,1
"1032",1164,2076,12,7.00852591902202,7.58632931017255,1
"1033",1165,2077,1,5.55793328777821,5.81177229529292,1
"1034",1166,2077,2,5.32165854671672,5.51310076858708,0.693278723950561
"1035",1167,2077,3,5.30119304541325,5.62754943929274,0.780870913485165
"1036",1168,2077,4,5.35380945251496,5.83493860498502,0.758719124307495
"1037",1169,2077,5,5.9012990189369,8.75019421785523,1
"1038",1170,2077,6,6.7018653924783,12.5988039072692,1
"1039",1171,2077,7,7.3255669394023,15.0482844885593,1
"1040",1172,2077,8,7.88270872139408,15.8121925869662,1
"1041",1173,2077,9,8.26389210862702,14.4667255841467,1
"1042",1174,2077,10,8.64404739518598,11.7001469359228,1
"1043",1175,2077,11,8.12342699320082,9.6319313593783,1
"1044",1176,2077,12,7.73843518444994,8.75735893245681,1
"1045",1177,2078,1,6.29193714914479,6.93953859227684,1
"1046",1178,2078,2,5.91782108932386,6.51594628120626,0.584132786202399
"1047",1179,2078,3,5.79106578039605,6.53657068929595,0.578451309417359
"1048",1180,2078,4,5.84787379709153,6.6245348170063,0.562926179209799
"1049",1181,2078,5,6.40968631285546,9.33828784501164,1
"1050",1182,2078,6,7.04068830154279,11.8811304514474,1
"1051",1183,2078,7,7.60690450547402,14.76237382073,1
"1052",1184,2078,8,8.13646138522603,15.2678319463634,1
"1053",1185,2078,9,8.50004740047972,14.6219075205491,1
"1054",1186,2078,10,8.72999353991908,12.0792724590376,1
"1055",1187,2078,11,8.05368729716396,9.67331172354053,1
"1056",1188,2078,12,7.37296126137246,8.19853283425589,1
"1057",1189,2079,1,6.23571989657486,6.86308014749165,1
"1058",1190,2079,2,5.89467356992527,6.56553510823126,0.612846564093821
"1059",1191,2079,3,5.78876422619814,6.55980357480666,0.660756759733469
"1060",1192,2079,4,5.82907328845128,6.54260408665148,0.626779160880155
"1061",1193,2079,5,6.36618330543006,8.95950666092388,1
"1062",1194,2079,6,7.04360000930103,12.0785494744593,1
"1063",1195,2079,7,7.6177562647917,15.2720406712014,1
"1064",1196,2079,8,8.20508405298177,15.9190505531898,1
"1065",1197,2079,9,8.62582515677371,14.1728169673542,1
"1066",1198,2079,10,8.86964007744179,11.7062070441392,1
"1067",1199,2079,11,8.29517196304973,10.114117687607,1
"1068",1200,2079,12,7.77097553032598,8.74296144767256,1
"1069",1201,2080,1,6.88821268573967,7.62921911709603,1
"1070",1202,2080,2,6.4193234781266,7.06306162110891,0.83148797486522
"1071",1203,2080,3,6.07897128600601,6.65267158714512,0.861992253863564
"1072",1204,2080,4,5.78289044727637,6.30588793361432,0.800956193775792
"1073",1205,2080,5,6.30468935126112,8.54900011572314,1
"1074",1206,2080,6,6.99130711312026,11.4702406102162,1
"1075",1207,2080,7,7.67124707366423,15.4000132749376,1
"1076",1208,2080,8,8.29607774640158,16.7581343392811,1
"1077",1209,2080,9,8.65201320166896,14.9230515364548,1
"1078",1210,2080,10,8.6389509870602,11.2936508666441,1
"1079",1211,2080,11,7.89336139309004,9.2510460866399,1
"1080",1212,2080,12,6.91220907873788,7.81269686058939,1
"1081",1213,2081,1,6.16195494307267,6.94733345959155,1
"1082",1214,2081,2,6.00752173736343,6.86362177536844,0.461921071717242
"1083",1215,2081,3,5.91671066185528,6.69165367570349,0.513759732805973
"1084",1216,2081,4,5.87032683607262,6.57411104414476,0.543233886263128
"1085",1217,2081,5,6.42753994785053,9.41229564055566,1
"1086",1218,2081,6,7.20908611977766,12.2107409266509,1
"1087",1219,2081,7,7.76120351235055,14.4529767883628,1
"1088",1220,2081,8,8.39138913875473,16.1677448122048,1
"1089",1221,2081,9,8.78448364359987,14.5954717434775,1
"1090",1222,2081,10,8.92842929731669,11.3835221416708,1
"1091",1223,2081,11,8.14924813858115,9.51725410092423,1
"1092",1224,2081,12,7.40285643683402,8.19343396926478,1
"1093",1225,2082,1,6.49524582296147,7.14331426001189,1
"1094",1226,2082,2,6.19747408065052,7.02875815896745,0.576253429515422
"1095",1227,2082,3,5.96096549119267,6.75279565380798,0.71909038199158
"1096",1228,2082,4,5.89436813974693,6.66720459334201,0.699380998271407
"1097",1229,2082,5,6.46107542984895,8.99748406335109,1
"1098",1230,2082,6,7.15500457370877,12.5078304125751,1
"1099",1231,2082,7,7.81511890446826,16.0932073978307,1
"1100",1232,2082,8,8.43865542186444,15.9854135294138,1
"1101",1233,2082,9,8.87002721131727,14.6902865225288,1
"1102",1234,2082,10,9.11139010266951,12.0269754461561,1
"1103",1235,2082,11,8.51319638999629,10.0118376108169,1
"1104",1236,2082,12,7.80403718254564,8.87637406843174,1
"1105",1237,2083,1,6.50372653934282,7.30449980678517,1
"1106",1238,2083,2,5.94408368848012,6.51285122847975,0.744390403392596
"1107",1239,2083,3,5.87037019565819,6.64094869425465,0.813763404697114
"1108",1240,2083,4,5.9607919256257,6.57811756670457,0.81826059111868
"1109",1241,2083,5,6.5087233974279,9.14880151477598,1
"1110",1242,2083,6,7.0981762818292,11.5673282976285,1
"1111",1243,2083,7,7.59511939388257,13.9750616972099,1
"1112",1244,2083,8,8.20251727845516,16.6301443138449,1
"1113",1245,2083,9,8.53840364003158,14.2363583753707,1
"1114",1246,2083,10,8.69226616395045,11.4116648566587,1
"1115",1247,2083,11,7.95322433547519,9.26649555734168,1
"1116",1248,2083,12,6.46897350004815,7.14169397653011,1
"1117",1249,2084,1,5.57625125408242,6.05280139142937,1
"1118",1250,2084,2,5.05991013300595,5.43898140916737,0.55440819890027
"1119",1251,2084,3,5.00589244953603,5.80486982286819,0.571268949744061
"1120",1252,2084,4,5.279939702877,6.44053688535051,0.571314237994646
"1121",1253,2084,5,5.95441479379144,9.07722982824216,1
"1122",1254,2084,6,6.66593263325423,11.2061693927176,1
"1123",1255,2084,7,7.32553392035882,14.3601594938688,1
"1124",1256,2084,8,7.96035384822308,16.0199225412657,1
"1125",1257,2084,9,8.33119542247267,14.3659499974989,1
"1126",1258,2084,10,8.57505320576603,11.2932581064874,1
"1127",1259,2084,11,7.92614563998034,9.4146438900918,1
"1128",1260,2084,12,7.18032127994507,8.06517892674949,1
"1129",1261,2085,1,6.25633574620397,6.95450037535485,1
"1130",1262,2085,2,5.65876940200095,6.23051133449531,0.447836270764956
"1131",1263,2085,3,5.37477148733227,5.88533524616191,0.492625247497369
"1132",1264,2085,4,5.56201119901799,6.44036312417723,0.558424424187524
"1133",1265,2085,5,6.19320003238825,9.62348794194947,1
"1134",1266,2085,6,6.83219545742873,12.3977324087483,1
"1135",1267,2085,7,7.4060685623269,14.7484471868875,1
"1136",1268,2085,8,7.87349132932809,14.5147554040718,1
"1137",1269,2085,9,8.29271521905342,14.0170765057334,1
"1138",1270,2085,10,8.51783530849167,11.3251676769971,1
"1139",1271,2085,11,7.96640565182598,9.49910712645326,1
"1140",1272,2085,12,7.66594516353548,8.50267498212238,1
"1141",1273,2086,1,6.81316735540909,7.45719871433849,1
"1142",1274,2086,2,6.57362414058281,7.31889325883018,0.512781995063649
"1143",1275,2086,3,6.48125085149485,7.38832726089658,0.54055271803768
"1144",1276,2086,4,6.46394751744942,7.28715476763518,0.549468356268707
"1145",1277,2086,5,6.92734563430658,9.89244978236366,1
"1146",1278,2086,6,7.44109134532323,12.5794177554278,1
"1147",1279,2086,7,8.00561539933598,15.2036173212863,1
"1148",1280,2086,8,8.48266285982754,15.4562160936953,1
"1149",1281,2086,9,8.84170714303955,14.4150611523109,1
"1150",1282,2086,10,9.08627257230769,11.8589388949072,1
"1151",1283,2086,11,8.25666874790927,9.53222227209456,1
"1152",1284,2086,12,7.19068119928788,8.07696534630524,1
"1153",1285,2087,1,6.20703588480278,6.93245787195606,1
"1154",1286,2087,2,6.1562440470132,6.87373785846341,0.680879091347022
"1155",1287,2087,3,6.06284406630712,6.91147834000007,0.813980322160608
"1156",1288,2087,4,6.06019255605362,7.00014555314915,0.808442880243229
"1157",1289,2087,5,6.63809481313476,9.90254905169201,1
"1158",1290,2087,6,7.33704844489661,13.6163002218271,1
"1159",1291,2087,7,7.99886444892971,16.4940496196571,1
"1160",1292,2087,8,8.57242745538612,16.7581523775648,1
"1161",1293,2087,9,8.96252859183166,15.0719604491251,1
"1162",1294,2087,10,9.16081744307515,12.1285099680239,1
"1163",1295,2087,11,8.51230716187534,10.1415947120199,1
"1164",1296,2087,12,7.93422911434397,9.17270318088862,1
"1165",1297,2088,1,6.64600508479929,7.40828657033912,1
"1166",1298,2088,2,6.27743595742257,6.89501020993633,0.793215108702232
"1167",1299,2088,3,5.95550466046924,6.60435015515371,0.799148453349895
"1168",1300,2088,4,5.9105046483106,6.36880535271696,0.783857421943095
"1169",1301,2088,5,6.44611160128542,8.72887773928744,1
"1170",1302,2088,6,7.14601325400138,12.0422786564328,1
"1171",1303,2088,7,7.79032379555859,15.5483956765502,1
"1172",1304,2088,8,8.35930589939593,16.3597403774429,1
"1173",1305,2088,9,8.70409372906506,14.3920457774013,1
"1174",1306,2088,10,9.06992290664806,11.6477286390565,1
"1175",1307,2088,11,8.71032976114851,10.2194931999154,1
"1176",1308,2088,12,8.46679498802522,9.44552193812301,1
"1177",1309,2089,1,7.24641838252472,8.21132676274027,1
"1178",1310,2089,2,6.33859808817092,7.297948928337,0.621716511092445
"1179",1311,2089,3,6.23538314688087,7.01780951699907,0.656876830955919
"1180",1312,2089,4,6.33392433201918,7.13123379817133,0.640972716686185
"1181",1313,2089,5,6.94585052013545,10.6848910991684,1
"1182",1314,2089,6,7.56963465724554,13.0268596088085,1
"1183",1315,2089,7,8.19755577076024,15.6115578721535,1
"1184",1316,2089,8,8.73009694249631,15.5598525995542,1
"1185",1317,2089,9,9.11199817049068,14.4348927208916,1
"1186",1318,2089,10,9.60200305134657,12.5410645893472,1
"1187",1319,2089,11,8.87395719088134,10.211869084126,1
"1188",1320,2089,12,8.22492777330794,9.22212012955465,1
"1189",1321,2090,1,6.83756778438818,7.58398663035477,1
"1190",1322,2090,2,6.27266858971637,7.04722760635889,0.628046833165597
"1191",1323,2090,3,6.21427453551493,6.90590576650666,0.657525816571353
"1192",1324,2090,4,6.25412271422509,6.86967046465174,0.646211154426338
"1193",1325,2090,5,6.78995581929597,9.40503691249862,1
"1194",1326,2090,6,7.43995005993473,12.2832608086923,1
"1195",1327,2090,7,8.01542323672895,14.6516953877664,1
"1196",1328,2090,8,8.61452499917289,15.0804216199993,1
"1197",1329,2090,9,9.04476193191761,14.3533669877239,1
"1198",1330,2090,10,9.48909652970316,12.0534879449605,1
"1199",1331,2090,11,8.85509927627959,10.38375391543,1
"1200",1332,2090,12,8.55852729468289,9.7190576814501,1
"1201",1333,2091,1,7.24158646352444,8.08323298501573,1
"1202",1334,2091,2,6.73580904315797,7.4731721618287,0.496661283278481
"1203",1335,2091,3,6.51242571990443,7.22190996117476,0.578909916928346
"1204",1336,2091,4,6.45005701040183,7.00753258312944,0.659183652481337
"1205",1337,2091,5,6.97360759156453,9.7525775022935,1
"1206",1338,2091,6,7.6513860970753,12.9252268757348,1
"1207",1339,2091,7,8.33806134456282,16.9436616339517,1
"1208",1340,2091,8,8.88943922894121,16.7801502231093,1
"1209",1341,2091,9,9.40307387879282,15.3395694570025,1
"1210",1342,2091,10,9.79881425777555,12.28829304543,1
"1211",1343,2091,11,9.24985234888477,10.8058452815387,1
"1212",1344,2091,12,8.88068423476804,10.0926390372252,1
"1213",1345,2092,1,7.46944735706162,8.31036722252409,1
"1214",1346,2092,2,6.97760788360858,7.86873557639934,0.597606110614418
"1215",1347,2092,3,6.8196690369566,7.70864393059776,0.62201920652079
"1216",1348,2092,4,6.73498858295718,7.29384788106031,0.634750531700633
"1217",1349,2092,5,7.16983633283977,9.85918087351143,1
"1218",1350,2092,6,7.77286784364579,13.0017917503319,1
"1219",1351,2092,7,8.31345139611887,15.0453525787019,1
"1220",1352,2092,8,8.98952294549161,17.0511801417914,1
"1221",1353,2092,9,9.58429187151583,15.7265947004854,1
"1222",1354,2092,10,10.0873125762944,12.5931273241023,1
"1223",1355,2092,11,9.49659553233704,10.8692484337259,1
"1224",1356,2092,12,8.98595689816475,10.1746850172904,1
"1225",1357,2093,1,7.20844630881545,7.73310543439282,1
"1226",1358,2093,2,6.9090377079853,7.47156897677543,0.548963882419049
"1227",1359,2093,3,6.71996491944021,7.44682134689393,0.610034295792508
"1228",1360,2093,4,6.62691317145336,7.23483141960634,0.628130645866445
"1229",1361,2093,5,7.12625053992919,9.63850684858656,1
"1230",1362,2093,6,7.68712085476414,12.2743479330304,1
"1231",1363,2093,7,8.31087191626459,15.9935300379557,1
"1232",1364,2093,8,8.84905880841804,15.4351944302497,1
"1233",1365,2093,9,9.27617997261636,14.6305393515951,1
"1234",1366,2093,10,9.66957579913124,12.0494353946616,1
"1235",1367,2093,11,9.0328154673507,10.4718680711234,1
"1236",1368,2093,12,8.30003920503576,9.28221448030721,1
"1237",1369,2094,1,7.21375896526446,7.95307058246935,1
"1238",1370,2094,2,6.78172442298493,7.51553654825992,0.614586921206277
"1239",1371,2094,3,6.43568054167549,7.05643247779009,0.634738552477379
"1240",1372,2094,4,6.35084115206165,6.95793463714915,0.610080979656971
"1241",1373,2094,5,6.86311872790648,9.93065407692463,1
"1242",1374,2094,6,7.49738671506636,12.8592694661733,1
"1243",1375,2094,7,8.13597151793861,15.5686801724842,1
"1244",1376,2094,8,8.72711716210666,15.8160524198818,1
"1245",1377,2094,9,9.13222208914502,14.2909940312003,1
"1246",1378,2094,10,9.56280969969658,12.1659212083202,1
"1247",1379,2094,11,8.64091030648205,9.98115321722527,1
"1248",1380,2094,12,7.77920493366348,8.3709663476706,1
"1249",1381,2095,1,6.52397003578068,7.07299065691249,1
"1250",1382,2095,2,6.05149484551097,6.64621264486005,0.866641037257218
"1251",1383,2095,3,5.83245442401614,6.21418477885195,0.880807607484491
"1252",1384,2095,4,5.90087422502703,6.4740648872865,0.805287421198948
"1253",1385,2095,5,6.4297210433837,8.67632544073346,1
"1254",1386,2095,6,7.01418910456406,10.8161521314737,1
"1255",1387,2095,7,7.58005684244358,13.7934759852569,1
"1256",1388,2095,8,8.1404131045205,14.6821900388447,1
"1257",1389,2095,9,8.60559503786981,13.7765712810264,1
"1258",1390,2095,10,8.88340996001018,10.9818642653736,1
"1259",1391,2095,11,8.12137992048541,9.05681029051715,1
"1260",1392,2095,12,7.52141144211119,7.95273134620898,1
"1261",1393,2096,1,6.57023050920109,6.91497555238871,1
"1262",1394,2096,2,6.28348342498903,6.76125817922427,0.69468651176279
"1263",1395,2096,3,6.05081192891653,6.61705314755346,0.777736712211825
"1264",1396,2096,4,5.96814898085906,6.47294476642798,0.722843090567291
"1265",1397,2096,5,6.55576880876171,9.71597132967602,1
"1266",1398,2096,6,7.23627520606546,13.1159253706315,1
"1267",1399,2096,7,7.8217319890299,15.7849210993611,1
"1268",1400,2096,8,8.33208321669002,15.4842894052609,1
"1269",1401,2096,9,8.7465849138568,14.616891157044,1
"1270",1402,2096,10,8.97328429396697,11.8721231766272,1
"1271",1403,2096,11,8.35220108254235,9.72211796740833,1
"1272",1404,2096,12,7.54535555441602,8.12011507065345,1
"1273",1405,2097,1,5.96013599224675,6.35551717261809,1
"1274",1406,2097,2,4.81962929243582,5.11126634607549,0.463236680741599
"1275",1407,2097,3,4.42943742448215,4.72266936274942,0.482955842921976
"1276",1408,2097,4,4.61036460062364,4.92181251591987,0.48674595426667
"1277",1409,2097,5,5.25464492018714,7.40752824795939,1
"1278",1410,2097,6,6.0121480652915,9.80642900025663,1
"1279",1411,2097,7,6.67316230500809,12.3730817287442,1
"1280",1412,2097,8,7.22612178330279,13.864802596083,1
"1281",1413,2097,9,7.6741743257821,12.5671889537179,1
"1282",1414,2097,10,7.91579850707828,10.9255446113477,1
"1283",1415,2097,11,7.47807423572667,8.5219317402297,1
"1284",1416,2097,12,6.65631415878882,6.91966027700068,1
"1285",1417,2098,1,5.59308967970778,5.79262315657149,1
"1286",1418,2098,2,5.50163297179264,5.53040496295295,0.559228430066414
"1287",1419,2098,3,5.43667295405525,5.64807600743866,0.583088934225608
"1288",1420,2098,4,5.49305316554286,6.21457570665169,0.583778330990627
"1289",1421,2098,5,6.08097347618872,9.11460314397067,1
"1290",1422,2098,6,6.81680137502475,11.158732470138,1
"1291",1423,2098,7,7.44669927231261,13.8905104515293,1
"1292",1424,2098,8,8.0226965697061,14.9083443293607,1
"1293",1425,2098,9,8.41067433816492,13.8127276616196,1
"1294",1426,2098,10,8.7929856166936,12.2824420098832,1
"1295",1427,2098,11,8.15622134259399,9.89032066458058,1
"1296",1428,2098,12,7.48958627820198,8.11777936050633,1
"1297",1429,2099,1,6.68309509730906,7.44733757455219,1
"1298",1430,2099,2,6.65679274440794,7.52419780686382,0.529538151163323
"1299",1431,2099,3,6.65838764763978,7.7269591045089,0.611504319833534
"1300",1432,2099,4,6.62401734550058,7.78274591403558,0.623712759411947
"1301",1433,2099,5,7.15304856056165,10.986727957414,1
"1302",1434,2099,6,7.77611560372764,13.7882970167984,1
"1303",1435,2099,7,8.40136237463529,17.2865039824303,1
"1304",1436,2099,8,9.03044427643281,17.4932333807242,1
"1305",1437,2099,9,9.40064726134089,16.0006346825876,1
"1306",1438,2099,10,9.75049307935805,12.8902607378956,1
"1307",1439,2099,11,9.24691776487236,11.3234654154781,1
"1308",1440,2099,12,9.02108301163377,10.4222628586345,1
