"varname","simulation","year","month","prod_biom_month","month_mean","anomaly_ratio"
"prod_PhS","ssp126",1991,4,20.2444386710841,21.5226361105454,0.94061148304993
"prod_PhS","ssp126",1991,5,27.8420896281625,27.2376127722676,1.02219272521968
"prod_PhS","ssp126",1991,6,32.6678231600423,29.7992239773387,1.09626422435984
"prod_PhS","ssp126",1991,7,27.3825787764106,26.8142605898383,1.02119462457927
"prod_PhS","ssp126",1991,8,23.2157914429787,23.4813557351013,0.988690419108739
"prod_PhS","ssp126",1991,9,17.082133436251,19.1161941160949,0.89359489302678
"prod_PhS","ssp126",1991,10,13.3626670963561,12.3684477796562,1.0803835157339
"prod_PhS","ssp126",1991,11,3.50473483654919,2.93976414391214,1.19218231973032
"prod_PhS","ssp126",1991,12,0.569703675466659,0.162996258239109,3.49519480766807
"prod_PhS","ssp126",1992,1,0.606836365795827,0.401104403372793,1.51291374687758
"prod_PhS","ssp126",1992,2,3.78993387388135,3.69371781926451,1.02604856660003
"prod_PhS","ssp126",1992,3,11.7528981009136,11.1989402749884,1.0494652004853
"prod_PhS","ssp126",1992,4,23.8080920658019,21.5226361105454,1.10618847726263
"prod_PhS","ssp126",1992,5,28.2010787821038,27.2376127722676,1.03537263040971
"prod_PhS","ssp126",1992,6,31.6703487607802,29.7992239773387,1.06279105740688
"prod_PhS","ssp126",1992,7,24.8490894621432,26.8142605898383,0.926711716658715
"prod_PhS","ssp126",1992,8,23.9597100218217,23.4813557351013,1.02037166389014
"prod_PhS","ssp126",1992,9,21.3747659726586,19.1161941160949,1.11814966111179
"prod_PhS","ssp126",1992,10,12.8726313107359,12.3684477796562,1.04076368676666
"prod_PhS","ssp126",1992,11,2.81555417562006,2.93976414391214,0.957748321902181
"prod_PhS","ssp126",1992,12,0.791571634726634,0.162996258239109,4.85637917875041
"prod_PhS","ssp126",1993,1,1.26154555529394,0.401104403372793,3.14518001968041
"prod_PhS","ssp126",1993,2,3.51626668821493,3.69371781926451,0.951958666110309
"prod_PhS","ssp126",1993,3,12.1517194316286,11.1989402749884,1.08507761745708
"prod_PhS","ssp126",1993,4,22.8474729511207,21.5226361105454,1.06155550991852
"prod_PhS","ssp126",1993,5,29.2212293310114,27.2376127722676,1.07282637341711
"prod_PhS","ssp126",1993,6,32.1191892197825,29.7992239773387,1.07785321001003
"prod_PhS","ssp126",1993,7,29.1248719336439,26.8142605898383,1.0861709886075
"prod_PhS","ssp126",1993,8,26.0889573303134,23.4813557351013,1.11104987397785
"prod_PhS","ssp126",1993,9,19.9181165984617,19.1161941160949,1.04194990265827
"prod_PhS","ssp126",1993,10,12.3721588464573,12.3684477796562,1.00030004305045
"prod_PhS","ssp126",1993,11,4.64104285176374,2.93976414391214,1.57871265331769
"prod_PhS","ssp126",1993,12,0.806976585825326,0.162996258239109,4.95089025075363
"prod_PhS","ssp126",1994,1,0.784248825473374,0.401104403372793,1.95522367463136
"prod_PhS","ssp126",1994,2,4.82026143839584,3.69371781926451,1.30498908532099
"prod_PhS","ssp126",1994,3,10.1009237677293,11.1989402749884,0.901953534861564
"prod_PhS","ssp126",1994,4,21.5479114577719,21.5226361105454,1.00117436112829
"prod_PhS","ssp126",1994,5,26.376150411823,27.2376127722676,0.968372325150254
"prod_PhS","ssp126",1994,6,29.530292673949,29.7992239773387,0.990975224603356
"prod_PhS","ssp126",1994,7,27.9296208853757,26.8142605898383,1.04159578787566
"prod_PhS","ssp126",1994,8,22.3201212715892,23.4813557351013,0.950546532465491
"prod_PhS","ssp126",1994,9,17.7180658667811,19.1161941160949,0.926861579202283
"prod_PhS","ssp126",1994,10,10.9034533176943,12.3684477796562,0.881553895196818
"prod_PhS","ssp126",1994,11,4.95977097081664,2.93976414391214,1.68713227593025
"prod_PhS","ssp126",1994,12,0.904880936026184,0.162996258239109,5.55154422440028
"prod_PhS","ssp126",1995,1,0.427066836477118,0.401104403372793,1.06472736994661
"prod_PhS","ssp126",1995,2,4.30600948117899,3.69371781926451,1.1657656842981
"prod_PhS","ssp126",1995,3,12.1979193935796,11.1989402749884,1.08920300439697
"prod_PhS","ssp126",1995,4,21.39650661079,21.5226361105454,0.994139681630654
"prod_PhS","ssp126",1995,5,26.4744975686147,27.2376127722676,0.971983036471172
"prod_PhS","ssp126",1995,6,30.2300781282425,29.7992239773387,1.01445856949937
"prod_PhS","ssp126",1995,7,26.3697491980688,26.8142605898383,0.983422575077907
