"simulation","depthclass","date","year","month","area_weighted_temp"
"ssp245","Bottom",2071-01-16,2071,1,7.30676615406579
"ssp245","Bottom",2071-02-14,2071,2,6.53169416469413
"ssp245","Bottom",2071-03-16,2071,3,6.12444863683177
"ssp245","Bottom",2071-04-15,2071,4,5.97221478882543
"ssp245","Bottom",2071-05-16,2071,5,5.8216793179183
"ssp245","Bottom",2071-06-15,2071,6,6.06789679660356
"ssp245","Bottom",2071-07-16,2071,7,6.73822385738368
"ssp245","Bottom",2071-08-16,2071,8,6.99129079921439
"ssp245","Bottom",2071-09-15,2071,9,7.34032187587906
"ssp245","Bottom",2071-10-16,2071,10,7.92056530259711
"ssp245","Bottom",2071-11-15,2071,11,8.70984867384367
"ssp245","Bottom",2071-12-16,2071,12,8.65013240075914
"ssp245","Bottom",2072-01-16,2072,1,7.95231694265613
"ssp245","Bottom",2072-02-15,2072,2,7.21754270355648
"ssp245","Bottom",2072-03-16,2072,3,6.55413309496859
"ssp245","Bottom",2072-04-15,2072,4,6.19269188009143
"ssp245","Bottom",2072-05-16,2072,5,6.15511263349664
"ssp245","Bottom",2072-06-15,2072,6,6.50263502461019
"ssp245","Bottom",2072-07-16,2072,7,6.99889246061605
"ssp245","Bottom",2072-08-16,2072,8,7.7533120555699
"ssp245","Bottom",2072-09-15,2072,9,8.25163584904445
"ssp245","Bottom",2072-10-16,2072,10,8.81386611739476
"ssp245","Bottom",2072-11-15,2072,11,9.19271067493054
"ssp245","Bottom",2072-12-16,2072,12,9.19446513581752
"ssp245","Bottom",2073-01-16,2073,1,8.10450863930693
"ssp245","Bottom",2073-02-14,2073,2,7.12952577193306
"ssp245","Bottom",2073-03-16,2073,3,6.6019242449955
"ssp245","Bottom",2073-04-15,2073,4,6.29543614792924
"ssp245","Bottom",2073-05-16,2073,5,6.13087759198283
"ssp245","Bottom",2073-06-15,2073,6,6.244471640842
"ssp245","Bottom",2073-07-16,2073,7,6.6216400385315
"ssp245","Bottom",2073-08-16,2073,8,6.92993207173367
"ssp245","Bottom",2073-09-15,2073,9,7.20851883091482
"ssp245","Bottom",2073-10-16,2073,10,7.526704172588
"ssp245","Bottom",2073-11-15,2073,11,7.52097355911865
"ssp245","Bottom",2073-12-16,2073,12,7.61886171724853
"ssp245","Bottom",2074-01-16,2074,1,6.90961078701164
"ssp245","Bottom",2074-02-14,2074,2,6.5875841462804
"ssp245","Bottom",2074-03-16,2074,3,5.88577251265169
"ssp245","Bottom",2074-04-15,2074,4,5.7195654183837
"ssp245","Bottom",2074-05-16,2074,5,5.69778341049122
"ssp245","Bottom",2074-06-15,2074,6,5.85951548466947
"ssp245","Bottom",2074-07-16,2074,7,6.05768556940007
"ssp245","Bottom",2074-08-16,2074,8,6.32667657895539
"ssp245","Bottom",2074-09-15,2074,9,6.75408514235909
"ssp245","Bottom",2074-10-16,2074,10,7.51703663275648
"ssp245","Bottom",2074-11-15,2074,11,7.45918488122056
"ssp245","Bottom",2074-12-16,2074,12,7.73437391527225
"ssp245","Bottom",2075-01-16,2075,1,7.19616314496484
"ssp245","Bottom",2075-02-14,2075,2,6.86903650779428
"ssp245","Bottom",2075-03-16,2075,3,6.24603515739232
"ssp245","Bottom",2075-04-15,2075,4,5.94643169162133
"ssp245","Bottom",2075-05-16,2075,5,5.73435181478743
"ssp245","Bottom",2075-06-15,2075,6,6.01007102505302
"ssp245","Bottom",2075-07-16,2075,7,6.48251526309596
"ssp245","Bottom",2075-08-16,2075,8,6.84656818719064
"ssp245","Bottom",2075-09-15,2075,9,7.40972129460193
"ssp245","Bottom",2075-10-16,2075,10,7.50305646569329
"ssp245","Bottom",2075-11-15,2075,11,7.68818721561349
"ssp245","Bottom",2075-12-16,2075,12,7.53668906703656
"ssp245","Bottom",2076-01-16,2076,1,7.40542799360156
"ssp245","Bottom",2076-02-15,2076,2,6.93549728948737
"ssp245","Bottom",2076-03-16,2076,3,6.43600718833557
"ssp245","Bottom",2076-04-15,2076,4,6.18277032694556
"ssp245","Bottom",2076-05-16,2076,5,6.10135257157614
"ssp245","Bottom",2076-06-15,2076,6,6.03134233213757
"ssp245","Bottom",2076-07-16,2076,7,6.50361196457759
"ssp245","Bottom",2076-08-16,2076,8,7.14273960434564
"ssp245","Bottom",2076-09-15,2076,9,7.65704112688119
"ssp245","Bottom",2076-10-16,2076,10,7.95292542746832
"ssp245","Bottom",2076-11-15,2076,11,8.33772730934916
"ssp245","Bottom",2076-12-16,2076,12,8.30376677182373
"ssp245","Bottom",2077-01-16,2077,1,7.23299926282857
"ssp245","Bottom",2077-02-14,2077,2,6.9446639390247
"ssp245","Bottom",2077-03-16,2077,3,6.13615068295535
"ssp245","Bottom",2077-04-15,2077,4,5.9199196042395
"ssp245","Bottom",2077-05-16,2077,5,5.82619897807843
"ssp245","Bottom",2077-06-15,2077,6,5.89100061481338
"ssp245","Bottom",2077-07-16,2077,7,6.60407028925005
"ssp245","Bottom",2077-08-16,2077,8,7.09514045610698
"ssp245","Bottom",2077-09-15,2077,9,7.77614632643559
"ssp245","Bottom",2077-10-16,2077,10,7.93250120569446
"ssp245","Bottom",2077-11-15,2077,11,8.09722971904538
"ssp245","Bottom",2077-12-16,2077,12,7.83777349340569
"ssp245","Bottom",2078-01-16,2078,1,7.07334936125673
"ssp245","Bottom",2078-02-14,2078,2,6.16586233842341
"ssp245","Bottom",2078-03-16,2078,3,5.7435301744442
"ssp245","Bottom",2078-04-15,2078,4,5.71853558290921
"ssp245","Bottom",2078-05-16,2078,5,5.74090332893324
"ssp245","Bottom",2078-06-15,2078,6,5.93423126434868
"ssp245","Bottom",2078-07-16,2078,7,6.40574015702704
"ssp245","Bottom",2078-08-16,2078,8,6.72553426213137
"ssp245","Bottom",2078-09-15,2078,9,7.38098099351738
"ssp245","Bottom",2078-10-16,2078,10,8.01000033522856
"ssp245","Bottom",2078-11-15,2078,11,8.20635399549155
"ssp245","Bottom",2078-12-16,2078,12,7.79811188100814
"ssp245","Bottom",2079-01-16,2079,1,7.15354734998258
"ssp245","Bottom",2079-02-14,2079,2,6.68086367679913
"ssp245","Bottom",2079-03-16,2079,3,6.3247575858574
"ssp245","Bottom",2079-04-15,2079,4,5.98873131708033
"ssp245","Bottom",2079-05-16,2079,5,5.84962260587552
"ssp245","Bottom",2079-06-15,2079,6,6.05814057921414
"ssp245","Bottom",2079-07-16,2079,7,6.61396763592088
"ssp245","Bottom",2079-08-16,2079,8,6.72175191383053
"ssp245","Bottom",2079-09-15,2079,9,7.17534238939793
"ssp245","Bottom",2079-10-16,2079,10,7.79246712716642
"ssp245","Bottom",2079-11-15,2079,11,7.80678120299891
"ssp245","Bottom",2079-12-16,2079,12,7.9885447634703
"ssp245","Bottom",2080-01-16,2080,1,7.46024451566254
"ssp245","Bottom",2080-02-15,2080,2,7.24937077686607
"ssp245","Bottom",2080-03-16,2080,3,6.68146863717452
"ssp245","Bottom",2080-04-15,2080,4,6.41242017928339
"ssp245","Bottom",2080-05-16,2080,5,6.14493417589776
"ssp245","Bottom",2080-06-15,2080,6,6.17662748035118
"ssp245","Bottom",2080-07-16,2080,7,6.46725369799133
"ssp245","Bottom",2080-08-16,2080,8,6.76487168897381
"ssp245","Bottom",2080-09-15,2080,9,7.31086686552846
"ssp245","Bottom",2080-10-16,2080,10,8.07481964876097
"ssp245","Bottom",2080-11-15,2080,11,7.99845863684103
"ssp245","Bottom",2080-12-16,2080,12,7.90818887041559
"ssp245","Bottom",2081-01-16,2081,1,7.08829082305328
"ssp245","Bottom",2081-02-14,2081,2,6.50055323768984
"ssp245","Bottom",2081-03-16,2081,3,5.80224774461287
"ssp245","Bottom",2081-04-15,2081,4,5.74430719842181
"ssp245","Bottom",2081-05-16,2081,5,5.85490853455725
"ssp245","Bottom",2081-06-15,2081,6,6.07961903051834
"ssp245","Bottom",2081-07-16,2081,7,6.81150158244668
"ssp245","Bottom",2081-08-16,2081,8,7.09133641252227
"ssp245","Bottom",2081-09-15,2081,9,7.4716770683075
"ssp245","Bottom",2081-10-16,2081,10,8.06792191865491
"ssp245","Bottom",2081-11-15,2081,11,8.18178594443036
"ssp245","Bottom",2081-12-16,2081,12,8.09693614008182
"ssp245","Bottom",2082-01-16,2082,1,7.78642861029093
"ssp245","Bottom",2082-02-14,2082,2,7.10057753803088
"ssp245","Bottom",2082-03-16,2082,3,6.63129915371856
"ssp245","Bottom",2082-04-15,2082,4,6.24833209170861
"ssp245","Bottom",2082-05-16,2082,5,6.1786178277282
"ssp245","Bottom",2082-06-15,2082,6,6.27496416723884
"ssp245","Bottom",2082-07-16,2082,7,6.60170965204062
"ssp245","Bottom",2082-08-16,2082,8,7.07610378024951
"ssp245","Bottom",2082-09-15,2082,9,7.63683877763537
"ssp245","Bottom",2082-10-16,2082,10,8.0536490117456
"ssp245","Bottom",2082-11-15,2082,11,8.35830208902273
"ssp245","Bottom",2082-12-16,2082,12,8.06321192721231
"ssp245","Bottom",2083-01-16,2083,1,7.46565567286493
"ssp245","Bottom",2083-02-14,2083,2,6.76786764258355
"ssp245","Bottom",2083-03-16,2083,3,6.31810129863687
"ssp245","Bottom",2083-04-15,2083,4,5.99328104409401
"ssp245","Bottom",2083-05-16,2083,5,5.84757286859657
"ssp245","Bottom",2083-06-15,2083,6,5.9453986560892
"ssp245","Bottom",2083-07-16,2083,7,6.30682284326339
"ssp245","Bottom",2083-08-16,2083,8,6.91215403721165
"ssp245","Bottom",2083-09-15,2083,9,7.46636813382151
"ssp245","Bottom",2083-10-16,2083,10,7.88623398671455
"ssp245","Bottom",2083-11-15,2083,11,8.21867153875918
"ssp245","Bottom",2083-12-16,2083,12,7.86409973694683
"ssp245","Bottom",2084-01-16,2084,1,7.10824084884707
"ssp245","Bottom",2084-02-15,2084,2,6.61488134764046
"ssp245","Bottom",2084-03-16,2084,3,5.994762857201
"ssp245","Bottom",2084-04-15,2084,4,5.73503685513757
"ssp245","Bottom",2084-05-16,2084,5,5.71719265944884
"ssp245","Bottom",2084-06-15,2084,6,5.78344416872853
"ssp245","Bottom",2084-07-16,2084,7,6.07613871045325
"ssp245","Bottom",2084-08-16,2084,8,6.56626913566737
"ssp245","Bottom",2084-09-15,2084,9,7.17177987607338
"ssp245","Bottom",2084-10-16,2084,10,8.18293958597145
"ssp245","Bottom",2084-11-15,2084,11,8.28758546626043
"ssp245","Bottom",2084-12-16,2084,12,8.23246813682988
"ssp245","Bottom",2085-01-16,2085,1,7.91420182784034
"ssp245","Bottom",2085-02-14,2085,2,7.31648179664633
"ssp245","Bottom",2085-03-16,2085,3,6.41558372334255
"ssp245","Bottom",2085-04-15,2085,4,6.29142690841365
"ssp245","Bottom",2085-05-16,2085,5,6.11042742527689
"ssp245","Bottom",2085-06-15,2085,6,6.29042713334508
"ssp245","Bottom",2085-07-16,2085,7,6.96001134122324
"ssp245","Bottom",2085-08-16,2085,8,7.72504446317395
"ssp245","Bottom",2085-09-15,2085,9,8.59935290932681
"ssp245","Bottom",2085-10-16,2085,10,9.11660910075624
"ssp245","Bottom",2085-11-15,2085,11,9.26687155208339
"ssp245","Bottom",2085-12-16,2085,12,9.37544468920946
"ssp245","Bottom",2086-01-16,2086,1,8.74880343342162
"ssp245","Bottom",2086-02-14,2086,2,7.743517762988
"ssp245","Bottom",2086-03-16,2086,3,6.88357209542357
"ssp245","Bottom",2086-04-15,2086,4,6.44636719872139
"ssp245","Bottom",2086-05-16,2086,5,6.32978163757337
"ssp245","Bottom",2086-06-15,2086,6,6.36541178159674
"ssp245","Bottom",2086-07-16,2086,7,6.79849425564505
"ssp245","Bottom",2086-08-16,2086,8,7.04781135389084
"ssp245","Bottom",2086-09-15,2086,9,7.99880785599174
"ssp245","Bottom",2086-10-16,2086,10,8.35719620331082
"ssp245","Bottom",2086-11-15,2086,11,8.5247777367022
"ssp245","Bottom",2086-12-16,2086,12,8.21343936843843
"ssp245","Bottom",2087-01-16,2087,1,7.72567848258001
"ssp245","Bottom",2087-02-14,2087,2,7.14360289967138
"ssp245","Bottom",2087-03-16,2087,3,6.51758957170725
"ssp245","Bottom",2087-04-15,2087,4,6.01813423808036
"ssp245","Bottom",2087-05-16,2087,5,6.05880321003141
"ssp245","Bottom",2087-06-15,2087,6,6.20560886536338
"ssp245","Bottom",2087-07-16,2087,7,6.84831722344483
"ssp245","Bottom",2087-08-16,2087,8,7.72662391134523
"ssp245","Bottom",2087-09-15,2087,9,8.36837735569753
"ssp245","Bottom",2087-10-16,2087,10,8.30863876512892
"ssp245","Bottom",2087-11-15,2087,11,8.71234752004478
"ssp245","Bottom",2087-12-16,2087,12,8.50040071485862
"ssp245","Bottom",2088-01-16,2088,1,7.36359872586433
"ssp245","Bottom",2088-02-15,2088,2,6.73755776379988
"ssp245","Bottom",2088-03-16,2088,3,6.1550329520005
"ssp245","Bottom",2088-04-15,2088,4,5.9601758246181
"ssp245","Bottom",2088-05-16,2088,5,5.92577525932055
"ssp245","Bottom",2088-06-15,2088,6,6.20775203048303
"ssp245","Bottom",2088-07-16,2088,7,6.69455044042386
"ssp245","Bottom",2088-08-16,2088,8,7.11067943092983
"ssp245","Bottom",2088-09-15,2088,9,7.95344610803807
"ssp245","Bottom",2088-10-16,2088,10,8.59596622420465
"ssp245","Bottom",2088-11-15,2088,11,9.0772172294434
"ssp245","Bottom",2088-12-16,2088,12,9.60147105705196
"ssp245","Bottom",2089-01-16,2089,1,8.75463458788774
"ssp245","Bottom",2089-02-14,2089,2,8.13779572198997
"ssp245","Bottom",2089-03-16,2089,3,7.15842408402824
"ssp245","Bottom",2089-04-15,2089,4,6.63893640027981
"ssp245","Bottom",2089-05-16,2089,5,6.41767769237843
"ssp245","Bottom",2089-06-15,2089,6,6.57972964682726
"ssp245","Bottom",2089-07-16,2089,7,7.25307504176254
"ssp245","Bottom",2089-08-16,2089,8,7.61602858001724
"ssp245","Bottom",2089-09-15,2089,9,7.99510763799917
"ssp245","Bottom",2089-10-16,2089,10,8.467514650166
"ssp245","Bottom",2089-11-15,2089,11,8.4028225817879
"ssp245","Bottom",2089-12-16,2089,12,8.75545154933186
"ssp245","Bottom",2090-01-16,2090,1,7.87399186766749
"ssp245","Bottom",2090-02-14,2090,2,7.56509200371005
"ssp245","Bottom",2090-03-16,2090,3,7.04536514787111
"ssp245","Bottom",2090-04-15,2090,4,6.5057443903368
"ssp245","Bottom",2090-05-16,2090,5,6.36721918645581
"ssp245","Bottom",2090-06-15,2090,6,6.48667216404584
"ssp245","Bottom",2090-07-16,2090,7,7.09378666691459
"ssp245","Bottom",2090-08-16,2090,8,7.34081343129643
"ssp245","Bottom",2090-09-15,2090,9,7.9319004563941
"ssp245","Bottom",2090-10-16,2090,10,8.14396452983492
"ssp245","Bottom",2090-11-15,2090,11,8.74139712697471
"ssp245","Bottom",2090-12-16,2090,12,8.79295541604708
"ssp245","Bottom",2091-01-16,2091,1,7.73161020554223
"ssp245","Bottom",2091-02-14,2091,2,7.29988314365033
"ssp245","Bottom",2091-03-16,2091,3,6.64876538401245
"ssp245","Bottom",2091-04-15,2091,4,6.05271660079285
"ssp245","Bottom",2091-05-16,2091,5,5.88984839799533
"ssp245","Bottom",2091-06-15,2091,6,6.04890642908017
"ssp245","Bottom",2091-07-16,2091,7,6.42508314892691
"ssp245","Bottom",2091-08-16,2091,8,6.8424574528579
"ssp245","Bottom",2091-09-15,2091,9,7.26189442136254
"ssp245","Bottom",2091-10-16,2091,10,7.78525755854507
"ssp245","Bottom",2091-11-15,2091,11,8.09019744828677
"ssp245","Bottom",2091-12-16,2091,12,8.26601617868402
"ssp245","Bottom",2092-01-16,2092,1,7.66996283939377
"ssp245","Bottom",2092-02-15,2092,2,7.2883777182398
"ssp245","Bottom",2092-03-16,2092,3,6.56188174838814
"ssp245","Bottom",2092-04-15,2092,4,6.19647396506741
"ssp245","Bottom",2092-05-16,2092,5,6.13692751833304
"ssp245","Bottom",2092-06-15,2092,6,6.30919169696738
"ssp245","Bottom",2092-07-16,2092,7,6.97074912348202
"ssp245","Bottom",2092-08-16,2092,8,7.08829502216956
"ssp245","Bottom",2092-09-15,2092,9,7.57092787464073
"ssp245","Bottom",2092-10-16,2092,10,7.89113137759862
"ssp245","Bottom",2092-11-15,2092,11,8.20261120230215
"ssp245","Bottom",2092-12-16,2092,12,8.1471080960904
"ssp245","Bottom",2093-01-16,2093,1,7.56463617110497
"ssp245","Bottom",2093-02-14,2093,2,7.1429670954391
"ssp245","Bottom",2093-03-16,2093,3,6.40433568277189
"ssp245","Bottom",2093-04-15,2093,4,6.25265908242631
"ssp245","Bottom",2093-05-16,2093,5,6.15926329569809
"ssp245","Bottom",2093-06-15,2093,6,6.3428666414507
"ssp245","Bottom",2093-07-16,2093,7,6.76674536723374
"ssp245","Bottom",2093-08-16,2093,8,7.02101323545183
"ssp245","Bottom",2093-09-15,2093,9,7.55448772614297
"ssp245","Bottom",2093-10-16,2093,10,7.75314009889495
"ssp245","Bottom",2093-11-15,2093,11,8.33781215497395
"ssp245","Bottom",2093-12-16,2093,12,8.31711212349455
"ssp245","Bottom",2094-01-16,2094,1,7.68416599977037
"ssp245","Bottom",2094-02-14,2094,2,6.86179224804737
"ssp245","Bottom",2094-03-16,2094,3,6.11682829129729
"ssp245","Bottom",2094-04-15,2094,4,5.8710456335656
"ssp245","Bottom",2094-05-16,2094,5,5.93356679656635
"ssp245","Bottom",2094-06-15,2094,6,5.99961003387091
"ssp245","Bottom",2094-07-16,2094,7,6.39080101153928
"ssp245","Bottom",2094-08-16,2094,8,6.80214859460103
"ssp245","Bottom",2094-09-15,2094,9,7.18775679458446
"ssp245","Bottom",2094-10-16,2094,10,7.78037712032167
"ssp245","Bottom",2094-11-15,2094,11,8.19360454918023
"ssp245","Bottom",2094-12-16,2094,12,8.22532028496021
"ssp245","Bottom",2095-01-16,2095,1,7.70287285027912
"ssp245","Bottom",2095-02-14,2095,2,7.25013571590109
"ssp245","Bottom",2095-03-16,2095,3,6.70427669805235
"ssp245","Bottom",2095-04-15,2095,4,6.34312408658783
"ssp245","Bottom",2095-05-16,2095,5,6.28416765512987
"ssp245","Bottom",2095-06-15,2095,6,6.56257654079622
"ssp245","Bottom",2095-07-16,2095,7,7.23293533439316
"ssp245","Bottom",2095-08-16,2095,8,7.5835709485157
"ssp245","Bottom",2095-09-15,2095,9,7.93614868004537
"ssp245","Bottom",2095-10-16,2095,10,8.27764082359607
"ssp245","Bottom",2095-11-15,2095,11,8.51051390779407
"ssp245","Bottom",2095-12-16,2095,12,7.78545914253802
"ssp245","Bottom",2096-01-16,2096,1,7.20675077758775
"ssp245","Bottom",2096-02-15,2096,2,6.7311949683304
"ssp245","Bottom",2096-03-16,2096,3,6.19752643624499
"ssp245","Bottom",2096-04-15,2096,4,5.95634298573636
"ssp245","Bottom",2096-05-16,2096,5,5.89999196184969
"ssp245","Bottom",2096-06-15,2096,6,6.1118581191514
"ssp245","Bottom",2096-07-16,2096,7,6.48652645789256
"ssp245","Bottom",2096-08-16,2096,8,6.92671374792707
"ssp245","Bottom",2096-09-15,2096,9,7.5995254397199
"ssp245","Bottom",2096-10-16,2096,10,7.83744403779083
"ssp245","Bottom",2096-11-15,2096,11,8.15239091580738
"ssp245","Bottom",2096-12-16,2096,12,8.16382949116847
"ssp245","Bottom",2097-01-16,2097,1,7.42374258679921
"ssp245","Bottom",2097-02-14,2097,2,6.45382326901535
"ssp245","Bottom",2097-03-16,2097,3,6.03058386483837
"ssp245","Bottom",2097-04-15,2097,4,5.83648397923116
"ssp245","Bottom",2097-05-16,2097,5,5.81748028921252
"ssp245","Bottom",2097-06-15,2097,6,6.07205015762519
"ssp245","Bottom",2097-07-16,2097,7,6.63028338288085
"ssp245","Bottom",2097-08-16,2097,8,7.01308328371487
"ssp245","Bottom",2097-09-15,2097,9,7.4772692922052
"ssp245","Bottom",2097-10-16,2097,10,8.23095695400399
"ssp245","Bottom",2097-11-15,2097,11,8.85207648048344
"ssp245","Bottom",2097-12-16,2097,12,8.89273925985593
"ssp245","Bottom",2098-01-16,2098,1,8.65282605258114
"ssp245","Bottom",2098-02-14,2098,2,8.02554971590086
"ssp245","Bottom",2098-03-16,2098,3,7.11277977279228
"ssp245","Bottom",2098-04-15,2098,4,6.550007509882
"ssp245","Bottom",2098-05-16,2098,5,6.35272837933727
"ssp245","Bottom",2098-06-15,2098,6,6.56304505875168
"ssp245","Bottom",2098-07-16,2098,7,7.21328959947753
"ssp245","Bottom",2098-08-16,2098,8,7.54041149878141
"ssp245","Bottom",2098-09-15,2098,9,7.76701811494118
"ssp245","Bottom",2098-10-16,2098,10,7.84004695440306
"ssp245","Bottom",2098-11-15,2098,11,7.91610027900486
"ssp245","Bottom",2098-12-16,2098,12,7.72362211207447
"ssp245","Bottom",2099-01-16,2099,1,7.00321506236005
"ssp245","Bottom",2099-02-14,2099,2,6.69143286219124
"ssp245","Bottom",2099-03-16,2099,3,5.98558320104196
"ssp245","Bottom",2099-04-15,2099,4,5.87930138860999
"ssp245","Bottom",2099-05-16,2099,5,5.78779727731262
"ssp245","Bottom",2099-06-15,2099,6,5.98755532222746
"ssp245","Bottom",2099-07-16,2099,7,6.52200071828911
"ssp245","Bottom",2099-08-16,2099,8,6.86457892760045
"ssp245","Bottom",2099-09-15,2099,9,7.6484693664107
"ssp245","Bottom",2099-10-16,2099,10,8.34862698265187
"ssp245","Bottom",2099-11-15,2099,11,8.7824967208485
"ssp245","Bottom",2099-12-16,2099,12,8.75802595522609
"ssp245","Surface",1980-01-23,1980,1,6.83257526717793
"ssp245","Surface",1980-02-15,1980,2,5.72636848360235
"ssp245","Surface",1980-03-16,1980,3,4.68429043719734
"ssp245","Surface",1980-04-15,1980,4,5.56724518246456
"ssp245","Surface",1980-05-16,1980,5,6.56620317183384
"ssp245","Surface",1980-06-15,1980,6,8.79149277552298
"ssp245","Surface",1980-07-16,1980,7,11.9060443629
"ssp245","Surface",1980-08-16,1980,8,11.5670587735284
"ssp245","Surface",1980-09-15,1980,9,10.8313905677769
"ssp245","Surface",1980-10-16,1980,10,9.77381014401169
"ssp245","Surface",1980-11-15,1980,11,7.89104762472704
"ssp245","Surface",1980-12-16,1980,12,6.8760810292806
"ssp245","Surface",1981-01-16,1981,1,5.55024845662278
"ssp245","Surface",1981-02-14,1981,2,5.7856454078977
"ssp245","Surface",1981-03-16,1981,3,5.54005129539159
"ssp245","Surface",1981-04-15,1981,4,6.29064443795456
"ssp245","Surface",1981-05-16,1981,5,8.28886279504215
"ssp245","Surface",1981-06-15,1981,6,11.6001769967268
"ssp245","Surface",1981-07-16,1981,7,14.3320108910861
"ssp245","Surface",1981-08-16,1981,8,15.502779065443
"ssp245","Surface",1981-09-15,1981,9,13.8632790809307
"ssp245","Surface",1981-10-16,1981,10,10.6843914151506
"ssp245","Surface",1981-11-15,1981,11,8.82267938666937
"ssp245","Surface",1981-12-16,1981,12,8.0963312494601
"ssp245","Surface",1982-01-16,1982,1,6.36829377936207
"ssp245","Surface",1982-02-14,1982,2,5.76998618802251
"ssp245","Surface",1982-03-16,1982,3,5.60572091183108
"ssp245","Surface",1982-04-15,1982,4,6.54859276830354
"ssp245","Surface",1982-05-16,1982,5,8.32022402853351
"ssp245","Surface",1982-06-15,1982,6,10.8590047127413
"ssp245","Surface",1982-07-16,1982,7,14.098239507671
"ssp245","Surface",1982-08-16,1982,8,15.4865741518493
"ssp245","Surface",1982-09-15,1982,9,14.251257286191
"ssp245","Surface",1982-10-16,1982,10,11.7426903423842
"ssp245","Surface",1982-11-15,1982,11,9.35393951879364
"ssp245","Surface",1982-12-16,1982,12,8.45140229979676
"ssp245","Surface",1983-01-16,1983,1,7.13039145818738
"ssp245","Surface",1983-02-14,1983,2,6.72727249044705
"ssp245","Surface",1983-03-16,1983,3,6.52507829642377
"ssp245","Surface",1983-04-15,1983,4,6.91523735480823
"ssp245","Surface",1983-05-16,1983,5,8.96821917727464
"ssp245","Surface",1983-06-15,1983,6,11.0085798226511
"ssp245","Surface",1983-07-16,1983,7,12.9527588004363
"ssp245","Surface",1983-08-16,1983,8,13.1133168782723
"ssp245","Surface",1983-09-15,1983,9,13.5697379540261
"ssp245","Surface",1983-10-16,1983,10,11.6045132433522
"ssp245","Surface",1983-11-15,1983,11,8.71294425967836
"ssp245","Surface",1983-12-16,1983,12,7.65673608199588
"ssp245","Surface",1984-01-16,1984,1,6.79700121236025
"ssp245","Surface",1984-02-15,1984,2,5.30248975673654
"ssp245","Surface",1984-03-16,1984,3,4.78957658799859
"ssp245","Surface",1984-04-15,1984,4,6.33998541950161
"ssp245","Surface",1984-05-16,1984,5,8.49637909226433
"ssp245","Surface",1984-06-15,1984,6,11.1082690989353
"ssp245","Surface",1984-07-16,1984,7,14.6490334815406
"ssp245","Surface",1984-08-16,1984,8,15.2192357746271
"ssp245","Surface",1984-09-15,1984,9,13.3536953875877
"ssp245","Surface",1984-10-16,1984,10,10.7315168800374
"ssp245","Surface",1984-11-15,1984,11,9.07315989803795
"ssp245","Surface",1984-12-16,1984,12,6.33391854425111
"ssp245","Surface",1985-01-16,1985,1,5.11094607215282
"ssp245","Surface",1985-02-14,1985,2,4.08439946789546
"ssp245","Surface",1985-03-16,1985,3,3.70553780566943
"ssp245","Surface",1985-04-15,1985,4,5.00089036301
"ssp245","Surface",1985-05-16,1985,5,7.54637593874639
"ssp245","Surface",1985-06-15,1985,6,10.0089736678765
"ssp245","Surface",1985-07-16,1985,7,11.7925918556629
"ssp245","Surface",1985-08-16,1985,8,13.0506457637905
"ssp245","Surface",1985-09-15,1985,9,12.8316158421898
"ssp245","Surface",1985-10-16,1985,10,11.1155991158767
"ssp245","Surface",1985-11-15,1985,11,9.3402041066459
"ssp245","Surface",1985-12-16,1985,12,8.14692219839944
"ssp245","Surface",1986-01-16,1986,1,6.57805202560955
"ssp245","Surface",1986-02-14,1986,2,5.31559647253617
"ssp245","Surface",1986-03-16,1986,3,5.76828987520268
"ssp245","Surface",1986-04-15,1986,4,6.67041139267074
"ssp245","Surface",1986-05-16,1986,5,9.08145492668521
"ssp245","Surface",1986-06-15,1986,6,11.6283703469767
"ssp245","Surface",1986-07-16,1986,7,14.2455001920881
"ssp245","Surface",1986-08-16,1986,8,15.5554557390002
"ssp245","Surface",1986-09-15,1986,9,13.7484958483312
"ssp245","Surface",1986-10-16,1986,10,11.4050708353733
"ssp245","Surface",1986-11-15,1986,11,8.93895210267316
"ssp245","Surface",1986-12-16,1986,12,7.16093327473245
"ssp245","Surface",1987-01-16,1987,1,5.5919551968619
"ssp245","Surface",1987-02-14,1987,2,4.65065622363125
"ssp245","Surface",1987-03-16,1987,3,4.84787365293277
"ssp245","Surface",1987-04-15,1987,4,6.26362519485224
"ssp245","Surface",1987-05-16,1987,5,8.51477666077613
"ssp245","Surface",1987-06-15,1987,6,11.3562738519649
"ssp245","Surface",1987-07-16,1987,7,13.5036495211926
"ssp245","Surface",1987-08-16,1987,8,13.7845289287626
"ssp245","Surface",1987-09-15,1987,9,12.2074884099554
"ssp245","Surface",1987-10-16,1987,10,10.1457681594398
"ssp245","Surface",1987-11-15,1987,11,8.74114623636933
"ssp245","Surface",1987-12-16,1987,12,7.48513541205043
"ssp245","Surface",1988-01-16,1988,1,5.68727563017053
"ssp245","Surface",1988-02-15,1988,2,5.19838075011765
"ssp245","Surface",1988-03-16,1988,3,4.78587348592553
"ssp245","Surface",1988-04-15,1988,4,6.17025487583754
"ssp245","Surface",1988-05-16,1988,5,8.55939352013539
"ssp245","Surface",1988-06-15,1988,6,11.190215544203
"ssp245","Surface",1988-07-16,1988,7,14.3826739439774
"ssp245","Surface",1988-08-16,1988,8,14.997991384982
"ssp245","Surface",1988-09-15,1988,9,13.8590126181018
"ssp245","Surface",1988-10-16,1988,10,11.0539531919054
