"varname","simulation","year","biomass_tonnes_km2","annual_mean_mtkm2","anomaly_ratio_mtkm2"
"NCa","ssp245",2011,10.1485129855387,12.712681451405,0.798298378224292
"NCa","ssp245",2012,14.9983492512695,12.712681451405,1.17979431079128
"NCa","ssp245",2013,13.8999927070392,12.712681451405,1.09339581583734
"NCa","ssp245",2014,12.4108830135185,12.712681451405,0.976260048752091
"NCa","ssp245",2015,11.4204816540342,12.712681451405,0.898353482519772
"NCa","ssp245",2016,11.0320235006622,12.712681451405,0.867796738464089
"NCa","ssp245",2017,9.78839157015122,12.712681451405,0.769970647622056
"NCa","ssp245",2018,9.05264322611955,12.712681451405,0.712095497769202
"NCa","ssp245",2019,10.2328818106553,12.712681451405,0.804934965905591
"NCa","ssp245",2020,11.7287932469575,12.712681451405,0.922605769033981
"NCa","ssp245",2021,18.736086477968,12.712681451405,1.47381074162739
"NCa","ssp245",2022,14.6844879885206,12.712681451405,1.15510547830943
"NCa","ssp245",2023,15.1261272580591,12.712681451405,1.18984553462459
"NCa","ssp245",2024,13.5196401534981,12.712681451405,1.0634766713205
"NCa","ssp245",2025,12.7459092077194,12.712681451405,1.00261374883351
"NCa","ssp245",2026,16.5433533817528,12.712681451405,1.30132682432032
"NCa","ssp245",2027,14.9900155904436,12.712681451405,1.17913877160722
"NCa","ssp245",2028,14.9286204435674,12.712681451405,1.17430933046131
"NCa","ssp245",2029,14.8628314664047,12.712681451405,1.16913426354768
"NCa","ssp245",2030,13.1109454770868,12.712681451405,1.03132808976644
"NCa","ssp245",2031,12.1795354532263,12.712681451405,0.958061877014955
"NCa","ssp245",2032,15.3958407388978,12.712681451405,1.21106163147007
"NCa","ssp245",2033,12.3451323669821,12.712681451405,0.971087996987271
"NCa","ssp245",2034,15.3658915100271,12.712681451405,1.20870577688618
"NCa","ssp245",2035,13.3700479310498,12.712681451405,1.0517095061461
"NCa","ssp245",2036,15.7174053703851,12.712681451405,1.23635642334513
"NCa","ssp245",2037,15.8166208758668,12.712681451405,1.24416087481833
"NCa","ssp245",2038,13.064112592111,12.712681451405,1.02764413959788
"NCa","ssp245",2039,14.1671159620082,12.712681451405,1.11440816134368
"NCa","ssp245",2040,18.1875608828574,12.712681451405,1.4306628347749
"NCa","ssp245",2041,13.510906561278,12.712681451405,1.06278967288878
"NCa","ssp245",2042,13.185186015871,12.712681451405,1.03716797013063
"NCa","ssp245",2043,13.9099657068963,12.712681451405,1.09418030807017
"NCa","ssp245",2044,17.6474812693975,12.712681451405,1.38817930244348
"NCa","ssp245",2045,14.8358613229958,12.712681451405,1.16701274862481
"NCa","ssp245",2046,14.026997583827,12.712681451405,1.10338622401938
"NCa","ssp245",2047,13.8463727798729,12.712681451405,1.0891779859978
"NCa","ssp245",2048,13.609282387494,12.712681451405,1.07052807383842
"NCa","ssp245",2049,12.5686151093633,12.712681451405,0.988667509479226
"NCa","ssp245",2050,13.7883481225346,12.712681451405,1.08461367298798
"NCa","ssp245",2051,13.9341498429352,12.712681451405,1.09608267116574
"NCa","ssp245",2052,15.5279424267736,12.712681451405,1.22145296302201
"NCa","ssp245",2053,11.4135304992607,12.712681451405,0.89780669348867
"NCa","ssp245",2054,12.4724282295676,12.712681451405,0.981101294580868
"NCa","ssp245",2055,11.9800491221936,12.712681451405,0.942369960892048
"NCa","ssp245",2056,12.4866180932,12.712681451405,0.982217492110606
"NCa","ssp245",2057,11.3238371579939,12.712681451405,0.890751270790505
