"tstep","year","month","btemp","stemp"
609,2030,9,7.74646731861044,12.8165504797854
610,2030,10,7.7232116320474,10.1481773042074
611,2030,11,6.77750887770146,7.82194002423763
612,2030,12,5.79088181089605,6.22077495875951
613,2031,1,5.39356732826141,5.95828407370097
614,2031,2,5.50058133926977,6.22802793931601
615,2031,3,5.35356935710587,6.0008629468931
616,2031,4,5.26291954549018,5.62604809733479
617,2031,5,5.82289382366327,8.18224555363471
618,2031,6,6.46607099830203,10.7816127933668
619,2031,7,7.00139830492651,13.6028297560241
620,2031,8,7.52152127628662,15.0406553120403
621,2031,9,7.86000655192502,13.3538192677761
622,2031,10,8.03662347535594,11.1590288579698
623,2031,11,7.2180732955545,8.76401803662996
624,2031,12,6.41800466774526,7.30774000152297
625,2032,1,5.53276516773356,6.05205440375087
626,2032,2,4.28330986265692,4.44305294241811
627,2032,3,4.07453503868537,4.08032206014549
628,2032,4,4.22999422132686,4.44748533103464
629,2032,5,4.91730979100444,6.74387000093953
630,2032,6,5.63374327608261,9.04681626330002
631,2032,7,6.19759690022579,11.4531878198066
632,2032,8,6.7135893574927,13.4676512824594
633,2032,9,7.06544799645246,11.651069009314
634,2032,10,7.19686447997432,9.67423533564196
635,2032,11,6.79220502403408,8.23652722739452
636,2032,12,6.40385142436908,7.33183052553167
637,2033,1,5.47433619436498,6.01257394975084
638,2033,2,4.97562828159216,5.21749216730747
639,2033,3,4.42832957467672,4.55522322537375
640,2033,4,4.50182997055658,5.02516303506992
641,2033,5,5.14875039406676,7.23016152799328
642,2033,6,5.92524927453795,10.6884706242916
643,2033,7,6.62704462206851,14.7084998244596
644,2033,8,7.090567527842,14.5971472117869
645,2033,9,7.32908993340513,12.5339602370262
646,2033,10,7.55996330866165,10.4850759020299
647,2033,11,6.81491232012033,8.10104089845878
648,2033,12,5.51968515248023,6.18622969558824
649,2034,1,4.98128016203722,5.51181290749207
650,2034,2,4.23600178558442,4.71066626946073
651,2034,3,3.92580539090566,4.39017221327522
652,2034,4,4.16931951962638,4.82823765967619
653,2034,5,4.8314222367061,6.77778484085028
654,2034,6,5.64507696784145,10.1134615719585
655,2034,7,6.40656385368372,13.8335671361883
656,2034,8,6.93286525284361,14.175295023884
657,2034,9,7.27810216001122,12.5765509080614
658,2034,10,7.53221518324772,10.5907662349123
659,2034,11,7.07874732288513,8.87251024981204
660,2034,12,6.07150021382727,6.90158553533317
661,2035,1,5.13044513165044,5.51029387816011
662,2035,2,4.80909915672582,4.9009668246729
663,2035,3,4.2957000528492,4.48929387199828
664,2035,4,4.51901236730045,4.90605378766306
665,2035,5,5.16210300499748,7.33019434430275
666,2035,6,5.93930148754315,9.97449544563712
667,2035,7,6.58547772269079,13.5117982467163
668,2035,8,6.97330641803605,12.5023394608739
669,2035,9,7.21230474552066,11.4152088047051
670,2035,10,7.4340426775288,9.84785331556418
671,2035,11,6.79913875848807,8.01989288643011
672,2035,12,5.79874000558077,6.39672067732219
673,2036,1,5.13811223619238,5.4846168071929
674,2036,2,4.36080709934555,4.63568525449762
675,2036,3,3.8849256983193,4.10882885816751
676,2036,4,4.13449036583299,4.64991538087848
677,2036,5,4.82738020473288,6.70385291497748
678,2036,6,5.64067720147194,9.23321084248884
679,2036,7,6.29153205336581,13.2838933763696
680,2036,8,6.8463925083833,14.6219131541593
681,2036,9,7.11751808970914,12.0856706630976
682,2036,10,7.1559776444264,9.74032082266312
683,2036,11,6.57594647132682,7.79695882889086
684,2036,12,5.69013774535358,6.31283913732401
685,2037,1,5.09867200762787,5.50617226695769
686,2037,2,4.77907788281019,5.24564533048342
687,2037,3,4.66345249291537,5.15317472719748
688,2037,4,4.79798823522602,5.39556210440029
689,2037,5,5.39577887838923,7.92569738893473
690,2037,6,6.07581383909924,10.1455749802213
691,2037,7,6.67987871888697,12.8110438290611
692,2037,8,7.02893627499007,12.467706001556
693,2037,9,7.34651784505865,12.2551513632512
694,2037,10,7.52800099764926,10.309624199037
695,2037,11,7.11290097361305,8.63529114193283
696,2037,12,6.24046308784335,6.9357478531644
697,2038,1,5.43372304836356,5.91366810979877
698,2038,2,5.02544929330224,5.50438771652666
699,2038,3,4.75265838283356,5.17858156852879
700,2038,4,4.81086701311061,5.43407403700078
701,2038,5,5.44760700665369,7.30747965038179
702,2038,6,6.1381815584352,9.99186245239849
703,2038,7,6.80132622087501,12.5752228601965
704,2038,8,7.18147850729662,13.2524030344215
705,2038,9,7.5054220769163,12.4907567438119
706,2038,10,7.49758038105346,9.60948127028649
707,2038,11,6.85593481287887,8.02195981879219
708,2038,12,6.01548252237351,6.83900736804108
709,2039,1,5.16155860842368,5.79493143474286
710,2039,2,4.83662202899944,5.29316047073548
711,2039,3,4.52321658403721,4.8880505865125
712,2039,4,4.66538034983163,5.48568009949854
713,2039,5,5.40196366345808,8.31016042203647
714,2039,6,6.20886022144719,10.8433464494723
715,2039,7,6.9149184086563,14.2692427575547
716,2039,8,7.40986063610748,14.665082371791
717,2039,9,7.77159630591283,13.281214578312
718,2039,10,8.04015320949633,10.874964806091
719,2039,11,7.50158954653085,9.06606154932265
720,2039,12,6.47737052058083,7.50134284401929
721,2040,1,5.35428803496668,6.00813942652919
722,2040,2,5.02123618889416,5.41713609178248
723,2040,3,4.20500123386383,4.51196311993398
724,2040,4,4.19722874843388,4.77744463991709
725,2040,5,4.91629104307111,7.33873019810327
726,2040,6,5.70128727435437,10.4246439602345
727,2040,7,6.34131965479316,12.7479570507453
728,2040,8,6.770368019379,12.5309603906635
729,2040,9,7.05078363460903,11.6314087752281
730,2040,10,7.29088945763399,10.153820930427
731,2040,11,6.80382942201634,8.08918843468674
732,2040,12,6.02201304230735,6.53384670005284
733,2041,1,5.33850657408359,5.57384569374866
734,2041,2,5.09228699514243,5.35471141559579
735,2041,3,4.98360304351453,5.44954373567928
736,2041,4,5.08821528491592,5.51201697053802
737,2041,5,5.68020233600548,7.98683030872792
738,2041,6,6.38727564671503,10.38207219012
739,2041,7,6.94482344061527,13.1211945439632
740,2041,8,7.4011495808468,14.1556099748658
741,2041,9,7.8215184502104,13.4491727337999
742,2041,10,8.05409419115884,11.0048293461927
743,2041,11,7.56768125696853,9.09046449096919
744,2041,12,7.17415538941668,7.98039875532567
745,2042,1,6.34290378972327,6.91834100917282
746,2042,2,5.77306136908639,6.36753431473655
747,2042,3,5.45744821301646,6.00566983801213
748,2042,4,5.39001260212162,5.95193586835997
749,2042,5,6.07970233392809,8.8548896266276
750,2042,6,6.80659793106306,12.1917833095994
751,2042,7,7.3916932362198,14.5849881140515
752,2042,8,7.79829424236948,14.5781911310152
753,2042,9,8.05328695515389,13.1003997165213
754,2042,10,7.88829099742173,10.2094284756187
755,2042,11,7.3351486008596,8.54560780349515
756,2042,12,6.83700883144137,7.59962273077233
757,2043,1,5.92847137907157,6.34672611493665
758,2043,2,5.72813661554111,6.18275101768766
759,2043,3,5.1652840261154,5.47476511388852
760,2043,4,5.19740094061281,5.54442709390249
761,2043,5,5.74625432587231,8.46011447305577
762,2043,6,6.50456919963349,12.1838288002527
763,2043,7,7.10238078890823,14.5426136566674
764,2043,8,7.5878539776738,14.2507688300262
765,2043,9,7.80807446191606,12.9163929970184
766,2043,10,7.71265478728565,10.4441608428151
767,2043,11,7.17397971218912,8.30300794992893
768,2043,12,6.10965616117211,6.71220493774504
769,2044,1,4.79916692001288,5.05700057495538
770,2044,2,4.39549669379138,4.4633705622614
771,2044,3,3.88741954262738,4.06735680411006
772,2044,4,3.89547443287546,4.15614106140157
773,2044,5,4.54827354224492,6.06153100690477
774,2044,6,5.48048704800401,9.68321529271638
775,2044,7,6.12944386480087,12.0064891584411
776,2044,8,6.53141652545753,12.4024049025683
777,2044,9,6.91713056098217,11.5937938905147
778,2044,10,7.09036728575874,9.7518082262926
779,2044,11,6.80911702391635,8.17427888746443
780,2044,12,5.74051898103142,6.1627482506577
781,2045,1,5.22199134088964,5.64716802659738
782,2045,2,5.08908807677268,5.39581460659911
783,2045,3,4.6633526779828,4.88821426681569
784,2045,4,4.82166473283718,5.34211744500063
785,2045,5,5.48661704342376,8.21573902630655
786,2045,6,6.26260663689814,11.6881320983751
787,2045,7,6.88912628113608,14.5759163411228
788,2045,8,7.33862364857063,14.3699412928803
789,2045,9,7.59755725710646,13.1031218159681
790,2045,10,7.73828074299251,10.114905982236
791,2045,11,7.14967377475394,8.2910249252279
792,2045,12,6.6030201871381,7.25471637195801
793,2046,1,5.85593108228829,6.31947643004639
794,2046,2,5.48328895279596,5.95372826921122
795,2046,3,5.06432915973378,5.42419754315234
796,2046,4,5.17816243468843,5.72736736361442
797,2046,5,5.85303096675579,8.32250139524963
798,2046,6,6.59339746439793,11.3392454791822
799,2046,7,7.18708137965266,14.0719163541619
800,2046,8,7.70096875370143,14.8181634425332
801,2046,9,8.06953362234337,13.2427292185453
802,2046,10,8.13275302267563,10.7237497653282
803,2046,11,7.27642635264486,8.46173169582107
804,2046,12,6.29433560058653,6.7162580469107
805,2047,1,5.53458450808023,5.89745277082478
806,2047,2,5.03032691102069,5.38177850669231
807,2047,3,4.87730225109986,5.35349813234025
808,2047,4,5.10098257334977,5.89148395139522
809,2047,5,5.75559118797589,8.72201662633333
810,2047,6,6.42254028594065,11.1311606445745
811,2047,7,7.01965148887473,14.257020204563
812,2047,8,7.50738043202504,15.0142423937738
813,2047,9,7.84043620870028,13.2333429007762
814,2047,10,7.73562446188164,10.4511614882352
815,2047,11,7.15287095138905,8.26893127695785
816,2047,12,6.41870456834129,6.97950150699795
817,2048,1,5.38531385230121,5.789822672944
818,2048,2,5.08547211564292,5.33206573017883
819,2048,3,4.78869121735412,4.72783744790394
820,2048,4,4.77354310609803,5.11252711402416
821,2048,5,5.33169672373004,7.11167159576533
822,2048,6,6.07704054273873,10.2142795153418
823,2048,7,6.61543670843973,12.5763090046492
824,2048,8,7.08931297133657,13.4408132804268
825,2048,9,7.37854952902984,11.9092030423505
826,2048,10,7.54629268450103,10.2631044767622
827,2048,11,6.93044187058343,8.14263731800492
828,2048,12,6.21754462178595,6.7431090239115
829,2049,1,5.4760806882464,5.94253739272095
830,2049,2,4.68813121173522,4.9648289059277
831,2049,3,4.50425071745601,4.90564453629613
832,2049,4,4.60004920385522,5.19982041473506
833,2049,5,5.33546748541218,8.14384040801669
834,2049,6,6.21019876137408,12.1652478147885
835,2049,7,6.87475428774185,14.4174074816715
836,2049,8,7.40295828732195,14.7348921066902
837,2049,9,7.75480700431828,13.1127347316348
838,2049,10,7.8195681364611,10.5031577324561
839,2049,11,7.34658083879022,8.68775324526349
840,2049,12,7.02351383281471,7.90007563288805
841,2050,1,6.08384330016658,6.63302970489429
842,2050,2,5.51532718183458,5.9160523816298
843,2050,3,4.97402181465421,5.32551232599352
844,2050,4,4.83342035564746,5.18293823004043
845,2050,5,5.4635343670273,7.4419800807108
846,2050,6,6.274803982499,10.5268320726744
847,2050,7,6.86563769969315,13.1431225888579
848,2050,8,7.42579390528239,13.7814971439645
849,2050,9,7.69668212446861,12.3405100478937
850,2050,10,7.74912596365999,9.98891995130009
851,2050,11,6.67462076243682,7.73746377195199
852,2050,12,5.7982936699912,6.59411360544383
853,2051,1,5.11035902567972,5.60197522551481
854,2051,2,4.72186098668173,5.23155444614024
855,2051,3,4.27619370828441,4.67244088206914
856,2051,4,4.34567203827804,4.90450101826186
857,2051,5,5.09479103179457,7.03074956721605
858,2051,6,5.8921133756532,9.13087679689711
859,2051,7,6.52199394819533,12.3529334156332
860,2051,8,7.03953397659119,13.2779586967716
861,2051,9,7.34197558944451,12.0236339102278
862,2051,10,7.44753070868397,10.0231998910239
863,2051,11,7.06803355625305,8.5187398011146
864,2051,12,6.44776253922682,7.39028067926034
865,2052,1,5.94941038094325,6.69890443183401
866,2052,2,5.6030283475519,6.16242691466656
867,2052,3,5.46971177923653,6.13465794009083
868,2052,4,5.54363859893226,6.18427762319299
869,2052,5,6.08609785737414,8.25873838106102
870,2052,6,6.72488469282503,10.6783551352996
871,2052,7,7.21601524103417,12.6648136251332
872,2052,8,7.605264536394,13.5610471288067
873,2052,9,8.05269576083114,13.2241451215134
874,2052,10,8.11332442037816,10.4396295486349
875,2052,11,7.33777438776755,8.35980184216195
876,2052,12,6.16792500819189,6.7357760577514
877,2053,1,5.08320311831217,5.38395521654963
878,2053,2,4.9672394374582,5.25714255639574
879,2053,3,4.79103927262575,5.13317200668399
880,2053,4,4.79164913871626,5.19101857367103
881,2053,5,5.42428557815194,6.89514046582669
882,2053,6,6.10066656796068,9.40122645795886
883,2053,7,6.67134084206381,12.3528136358686
884,2053,8,7.10114348546312,13.1313672962885
885,2053,9,7.54170111334972,12.3691796372293
886,2053,10,7.68756887394191,10.2416494707422
887,2053,11,7.31785657660962,8.67312453154318
888,2053,12,6.08792700319201,6.57357462088068
889,2054,1,5.16993394640703,5.42681349737236
890,2054,2,4.69419423319142,4.82098448042009
891,2054,3,4.51132995566225,4.61526944002312
892,2054,4,4.74054420154811,5.11852989993468
893,2054,5,5.35842335794686,7.54488588305314
894,2054,6,6.11748224281629,9.93157256329936
895,2054,7,6.78388191059884,13.7949382723024
896,2054,8,7.32460357297259,13.9809824084571
897,2054,9,7.80047967884862,12.9915944355196
898,2054,10,8.1262044877729,10.626360884102
899,2054,11,7.67117441430581,9.2213406943722
900,2054,12,6.98299771829859,7.90835280086287
901,2055,1,5.65519368691915,6.21504944228196
902,2055,2,5.26713299010186,5.62700125018483
903,2055,3,5.13454870158206,5.53064900322935
904,2055,4,5.23228236861341,5.85109919532044
905,2055,5,5.82621860593837,8.00039992574721
906,2055,6,6.50129909831553,10.5713531334332
907,2055,7,7.09394134919331,13.7476667165674
908,2055,8,7.61495760342245,14.7677344267124
909,2055,9,7.9349702584925,12.8969799721566
910,2055,10,8.10386306816348,10.5424041091426
911,2055,11,7.59561109959475,8.91654186676741
912,2055,12,6.71297933487703,7.58617558441302
913,2056,1,5.46149246198459,5.74501539461098
914,2056,2,5.427766572215,5.86728144987798
915,2056,3,5.16255909572702,5.59389779669097
916,2056,4,5.22744402574339,5.74746480418005
917,2056,5,5.8203388762557,8.37291712119428
918,2056,6,6.56967421017646,12.0633460512344
919,2056,7,7.11920790877984,13.4935187401847
920,2056,8,7.61361967623716,15.1641243858874
921,2056,9,7.96575768830512,13.329920010118
922,2056,10,8.1009968196797,10.5522231020143
923,2056,11,7.54154277066101,8.72705948065159
924,2056,12,6.45762147458074,7.06285062648762
925,2057,1,5.14613431966332,5.50715679199453
926,2057,2,4.62088206917738,4.81202915720373
927,2057,3,4.53283853334505,4.65574745159404
928,2057,4,4.77842982087337,4.97636034730083
929,2057,5,5.38347718287809,6.96879701246946
930,2057,6,6.10955006566354,9.91172423952111
931,2057,7,6.67367593149502,12.3391941547532
932,2057,8,7.21124209954445,13.7659616316136
933,2057,9,7.60365558244904,12.7118653090335
934,2057,10,7.69572099181332,9.92756577665717
935,2057,11,7.109259320465,8.13075072540926
936,2057,12,6.18255362925646,6.48863128691539
937,2058,1,5.33396343828488,5.34680189297311
938,2058,2,5.17906920861621,5.21089721787881
939,2058,3,4.96882778907791,5.04647073075201
940,2058,4,5.11406965092961,5.38784407391678
941,2058,5,5.69665825613555,8.0815736488908
942,2058,6,6.44325582775368,11.3732633590656
943,2058,7,7.17136628496767,15.0740147992263
944,2058,8,7.7303746373566,15.528454481799
945,2058,9,8.00688811361519,13.7849006559634
946,2058,10,8.24230263943402,11.7070130361765
947,2058,11,7.65703133526789,9.1787842381319
948,2058,12,6.90589541577335,7.81568284638583
949,2059,1,6.19887475371143,6.76344306682233
950,2059,2,5.47145144174767,5.89172098090659
951,2059,3,5.19815270571768,5.45214260142789
952,2059,4,5.16594316574193,5.45143659426159
953,2059,5,5.8058961374624,8.07667536895226
954,2059,6,6.54547512555434,11.4428801828514
955,2059,7,7.12999548616198,13.5426465651227
956,2059,8,7.65167818251013,14.8087747749095
957,2059,9,8.04612824576964,13.5429114000975
958,2059,10,8.20717403839898,10.7491025919776
959,2059,11,7.6577222808377,9.1635602181949
960,2059,12,6.65805903102565,7.57139250763292
961,2060,1,5.23785545596181,5.79408349610346
962,2060,2,4.66927579976272,5.032090184139
963,2060,3,4.35885188142389,4.6731832586782
964,2060,4,4.5530052388019,4.94915697170893
965,2060,5,5.19156191548324,6.7640881414918
966,2060,6,5.99317148829436,10.4181694960544
967,2060,7,6.68821231664518,14.1292881401541
968,2060,8,7.19578874954307,14.1698508152509
969,2060,9,7.46564513994562,11.9256807694859
970,2060,10,7.66140876426526,10.3998975114314
971,2060,11,7.2900821318935,8.65730602699105
972,2060,12,6.57816730419131,7.21088862267412
973,2061,1,5.76348744677241,5.83260861733659
974,2061,2,5.65166917543367,5.63826136829053
975,2061,3,5.55754276820511,5.64643556376722
976,2061,4,5.56449078343335,6.07603863937514
977,2061,5,6.11323274277361,8.7081488761345
978,2061,6,6.72073681223826,10.676214928997
979,2061,7,7.27330040633123,13.0137521416597
980,2061,8,7.76891391157017,14.2557985280468
981,2061,9,8.0567789652962,13.0467146947157
982,2061,10,8.39665304618808,11.1545870255553
983,2061,11,7.90794027290576,9.33816428927087
984,2061,12,7.00624952674147,7.49533585234941
985,2062,1,5.91117701329493,6.31253509140009
986,2062,2,5.54911594726991,5.53470523958907
987,2062,3,5.19911368634022,5.22304855071387
988,2062,4,5.19730479055036,5.48733794298669
989,2062,5,5.77330027341512,7.60410548228108
990,2062,6,6.39620584292864,9.79526289677524
991,2062,7,7.01017787162346,12.8207909450034
992,2062,8,7.41108360441951,13.2520174777929
993,2062,9,7.78922714952115,13.2233119229422
994,2062,10,7.94909621392488,10.4808548699761
995,2062,11,7.38619712280973,8.70456049291438
996,2062,12,5.99666840143462,6.24950003497523
997,2063,1,5.31279184042001,5.54666628663487
998,2063,2,4.79277748808503,4.73228421275769
999,2063,3,4.49758843961664,4.44840303313355
1000,2063,4,4.75928900174857,5.06270199005413
1001,2063,5,5.3779328243118,7.34535292582234
1002,2063,6,6.11941147815569,9.73871809450635
1003,2063,7,6.70256258426729,12.8607777083735
1004,2063,8,7.20166398309574,13.6910552388694
1005,2063,9,7.51187087911399,12.4503403011824
1006,2063,10,7.82901937465612,10.7799287396571
1007,2063,11,7.30487909448326,8.59247765576168
1008,2063,12,6.58119796067186,7.17921883244614
1009,2064,1,5.12351735019114,5.36587531727103
1010,2064,2,4.75203522594141,4.93948668202472
1011,2064,3,4.17191390659697,4.32064505044756
1012,2064,4,4.52613909866563,4.89406771331396
1013,2064,5,5.1809172117181,7.39624000115379
1014,2064,6,5.92551831496047,10.2113457107605
1015,2064,7,6.62620249035239,13.9500217020994
1016,2064,8,7.1102893889043,13.9531922831868
1017,2064,9,7.46819324324994,12.6255968219405
1018,2064,10,7.58670117036408,10.208521234059
1019,2064,11,7.38098081171691,8.71320227867102
1020,2064,12,6.82582840358699,7.62083259555789
1021,2065,1,5.59917442575444,5.82288331203674
1022,2065,2,4.90987797334608,4.93518438255936
1023,2065,3,4.36035547430194,4.34685435153553
1024,2065,4,4.44638332434767,4.80384059229112
1025,2065,5,5.12769832870012,6.76421853934727
1026,2065,6,5.90301010133119,10.1484672995116
1027,2065,7,6.59299343353805,13.8475746562571
1028,2065,8,7.08875940216144,14.5251743364347
1029,2065,9,7.31576110840356,12.5059740229303
1030,2065,10,7.3425550687578,9.77258504857439
1031,2065,11,7.12288848747377,8.42214561678217
1032,2065,12,6.43089594590793,6.87275049584568
1033,2066,1,5.26322979021794,5.32459418454262
1034,2066,2,4.65119873719877,4.66059409502315
1035,2066,3,4.70590817810226,5.04362435445821
1036,2066,4,4.98290327838391,5.82836073976467
1037,2066,5,5.67205782094519,8.82490824173643
1038,2066,6,6.4159026032366,10.9994268298341
1039,2066,7,7.06626720783161,13.7930878882806
1040,2066,8,7.60531314186074,13.9760918169992
1041,2066,9,8.05940838319169,13.1607336305373
1042,2066,10,8.47761677594316,10.9629373732979
1043,2066,11,7.7053016191363,8.82672036614858
1044,2066,12,6.59410874236978,7.31104100351888
1045,2067,1,5.47758496245747,5.99716610867027
1046,2067,2,5.10191045376043,5.61144026610107
1047,2067,3,4.95566889143208,5.32545316994595
1048,2067,4,4.9721253854061,5.67436742671148
1049,2067,5,5.71430025977294,8.6016664284417
1050,2067,6,6.56206632674705,12.3305106698007
1051,2067,7,7.29054575950034,15.4128991868278
1052,2067,8,7.80282748553975,14.4875243258293
1053,2067,9,8.15718128085298,13.1691612464633
1054,2067,10,8.23708930214846,10.5561248642873
1055,2067,11,7.49421716930712,8.77736360642444
1056,2067,12,6.79969373744267,7.65982218805684
1057,2068,1,5.69627978505118,6.04373058206944
1058,2068,2,5.1739479363749,5.31192322660683
1059,2068,3,4.83605368268452,5.18448067005898
1060,2068,4,4.98413207888518,5.35541496189519
1061,2068,5,5.63266712595385,8.05053906870502
1062,2068,6,6.35607360239499,9.98841847751857
1063,2068,7,6.90496434117262,12.7393340878728
1064,2068,8,7.44523152744831,13.7519006304547
1065,2068,9,7.86439326794759,12.917504058943
1066,2068,10,8.16924718253953,10.5727699373474
1067,2068,11,7.56338813379324,8.69243926538908
1068,2068,12,6.51672048468561,7.00257344761231
1069,2069,1,5.73850556006528,5.86422327015255
1070,2069,2,4.79892610846484,4.75403204691154
1071,2069,3,4.58732872597488,4.69261581881703
1072,2069,4,4.80903847470054,5.24674963412481
1073,2069,5,5.47477966430776,7.84423182878537
1074,2069,6,6.17307624188593,9.81923717356263
1075,2069,7,6.71930046101191,12.6209267893655
1076,2069,8,7.23720688213451,13.60629332937
1077,2069,9,7.59851103499418,12.8247435231539
1078,2069,10,7.67778853471933,10.2052292184529
1079,2069,11,7.05513639170405,8.08953026544992
1080,2069,12,6.00233343188843,6.63140948806793
1081,2070,1,5.11630495803464,5.29514323736293
1082,2070,2,4.97917172513927,5.28935389284051
1083,2070,3,4.98411569165942,5.44248463044422
1084,2070,4,4.99783564886684,5.48717186395625
1085,2070,5,5.56277386042702,7.57070988505774
1086,2070,6,6.22598289624182,10.0046774687294
1087,2070,7,6.82741805207822,13.6932274043703
1088,2070,8,7.3238697692669,13.8025915912672
1089,2070,9,7.70551102579178,12.9618042706795
1090,2070,10,7.72699452957533,10.2163150578372
1091,2070,11,6.82143515925968,7.77812283346424
1092,2070,12,5.54038302547758,5.82128461481686
1093,2071,1,4.72459983712052,4.72217431936741
1094,2071,2,4.33274626112017,4.14556691520668
1095,2071,3,3.92691844933785,3.78257140617716
1096,2071,4,4.16373658301679,4.50375758479658
1097,2071,5,4.87026020358335,6.79966653465499
1098,2071,6,5.70265633259701,9.88769033346826
1099,2071,7,6.36926997399549,12.5612888323081
1100,2071,8,6.86323095546396,13.6158875398587
1101,2071,9,7.23352956877575,12.6967793733606
1102,2071,10,7.45226797406884,10.2211176634002
1103,2071,11,7.24237874348225,8.73411106200566
1104,2071,12,6.38655849492376,6.48758712162607
1105,2072,1,5.46999576467951,5.71557522603931
1106,2072,2,5.28715380051669,5.49990870062175
1107,2072,3,5.16921587314244,5.41875444531744
1108,2072,4,5.27815543186222,5.78270541440245
1109,2072,5,5.85287608044288,7.99239427998488
1110,2072,6,6.45617693614197,10.0943624590619
1111,2072,7,7.12125984096594,13.9801433964897
1112,2072,8,7.59664804666763,13.9420196862236
1113,2072,9,8.07554264457389,13.6214911193423
1114,2072,10,8.31612437481923,10.9558974043056
1115,2072,11,7.74278817741849,9.03930839123066
1116,2072,12,6.91379566936164,7.52213030577113
1117,2073,1,5.77310875629705,6.18078814127111
1118,2073,2,4.96353419138557,5.15904998039219
1119,2073,3,4.42395862315535,4.42891956912034
1120,2073,4,4.67607014674546,5.36478622231897
1121,2073,5,5.36643604120653,7.97368561164795
1122,2073,6,6.15669837872311,10.5893412788291
1123,2073,7,6.77745222938277,12.7586311439957
1124,2073,8,7.32694377969656,13.9376832469192
1125,2073,9,7.87370872608174,13.4996885418262
1126,2073,10,8.13291367444417,10.9973125727978
1127,2073,11,7.73340306264852,9.21248743891965
1128,2073,12,7.04405937521591,7.90233706673818
1129,2074,1,5.81879770567307,6.48259314279102
1130,2074,2,5.6023477426526,6.0801097582162
1131,2074,3,5.51792673065699,5.81269295930997
1132,2074,4,5.59669121320536,6.11991737012464
1133,2074,5,6.17284799784024,8.36445731045358
1134,2074,6,6.82933414658172,11.1806454666112
1135,2074,7,7.43103914362012,14.1171964916806
1136,2074,8,7.91569647505217,14.377471770401
1137,2074,9,8.25381263558978,13.1572700070937
1138,2074,10,8.56185198350757,11.0148577075381
1139,2074,11,7.96090531225718,9.44373561927852
1140,2074,12,7.26195974472478,8.28434116621474
1141,2075,1,5.87988788077776,6.48589371217437
1142,2075,2,5.34765227918547,5.66320045115863
1143,2075,3,5.12270559091531,5.55913959788979
1144,2075,4,5.28297502410821,5.93658576597213
1145,2075,5,5.88439322353515,7.99628340474608
1146,2075,6,6.62513981655574,11.3390599436281
1147,2075,7,7.23211649007284,14.7819449420277
1148,2075,8,7.68895211044177,14.2534720424893
1149,2075,9,7.92967444913879,12.6432385892125
1150,2075,10,8.07750643765861,10.5698807605732
1151,2075,11,7.27934158377457,8.43882267996085
1152,2075,12,6.20044835416492,6.85645802343845
1153,2076,1,5.66333280096972,5.77486910046479
1154,2076,2,5.17393836682544,5.23791697344791
1155,2076,3,4.01346535119235,4.04290436654693
1156,2076,4,4.02244749229789,4.32006174378255
1157,2076,5,4.6836328849462,6.45261503896006
1158,2076,6,5.5449082926172,9.43242793040747
1159,2076,7,6.26466906143149,12.9689447704381
1160,2076,8,6.78745110567187,13.6992096233272
1161,2076,9,7.11492132209827,11.5074062328275
1162,2076,10,7.21786719520267,9.36051883903361
1163,2076,11,6.49387492914499,7.3379952470986
1164,2076,12,5.75729840118226,6.08131462907572
1165,2077,1,5.16453803864243,5.24608066345842
1166,2077,2,4.59293078524837,4.95871212938826
1167,2077,3,4.26753099949722,4.57439923874414
1168,2077,4,4.30753365838791,4.68275404825768
1169,2077,5,5.01877414118653,7.30964838354984
1170,2077,6,5.89027919221972,10.1072381357586
1171,2077,7,6.54339514240626,12.9607450619787
1172,2077,8,7.04442665842434,12.5228188577788
1173,2077,9,7.39519168404949,12.0682230238423
1174,2077,10,7.53374065397839,9.71765675195871
1175,2077,11,7.42611365516922,8.28245313850362
1176,2077,12,6.79875138862385,7.1220603056495
1177,2078,1,5.1439222870543,5.6728432100774
1178,2078,2,4.82717615416414,5.22421343852043
1179,2078,3,4.5974007452111,4.94017575054905
1180,2078,4,4.7722282696647,5.14647211078434
1181,2078,5,5.51161462325173,7.97554929658221
1182,2078,6,6.33096905419852,10.999737257803
1183,2078,7,7.07094058444986,14.2849216760129
1184,2078,8,7.66502551557606,15.2356656632944
1185,2078,9,8.06620298591911,13.4768920120414
1186,2078,10,8.45872941514562,11.2590020844366
1187,2078,11,7.67782462451397,9.00165841553583
1188,2078,12,6.63319342295229,7.42024961087637
1189,2079,1,5.44711763217565,5.97177603858951
1190,2079,2,4.68346895081221,5.00082337527795
1191,2079,3,3.95824681523684,4.43954417879149
1192,2079,4,4.36662318897345,5.19914600429668
1193,2079,5,5.09485006575326,7.27899697859387
1194,2079,6,5.86597190825442,10.1532237148166
1195,2079,7,6.54177085216255,12.8906775651851
1196,2079,8,7.25092391610845,14.5549340674814
1197,2079,9,7.64378874112395,12.9700069308808
1198,2079,10,7.99244971001812,10.8220891339157
1199,2079,11,7.54273637161785,8.84366087490055
1200,2079,12,6.85382624047157,7.68553042685768
1201,2080,1,5.76702786367455,6.2524962985542
1202,2080,2,5.31419028598307,5.78553202460259
1203,2080,3,4.99759273161538,5.27276809457108
1204,2080,4,5.15650175108218,5.3577015837394
1205,2080,5,5.72145311961384,7.75933458595132
1206,2080,6,6.48318061447685,10.3145885215223
1207,2080,7,7.03869834193872,12.9606098187426
1208,2080,8,7.61363751330555,15.1395756695388
