"","dnll_transient_killer_whales","dnll_resident_killer_whales","dnll_offshore_killer_whales","dnll_other_toothed_whales","dnll_humpback_whale","dnll_other_baleen_whales","dnll_dolphins_porpoises","dnll_northern_elephant_seal","dnll_northern_fur_seal_adult","dnll_northern_fur_seal_juvenile","dnll_steller_sea_lion","dnll_harbor_seal","dnll_sea_otter","dnll_piscivorous_surface_birds","dnll_planktivorous_surface_birds","dnll_piscivorous_diving_birds","dnll_planktivorous_diving_birds","dnll_salmon_returning","dnll_salmon_outgoing","dnll_pacific_hake","dnll_pacific_herring_adult","dnll_pacific_herring_juvenile","dnll_pacific_sandlance","dnll_pacific_capelin","dnll_shelf_forage_fish","dnll_slope_forage_fish","dnll_pacific_dogfish","dnll_salmon_shark","dnll_pacific_sleeper_shark","dnll_big_skate","dnll_longnose_skate","dnll_other_skates","dnll_pacific_halibut_adult","dnll_pacific_halibut_juvenile","dnll_arrowtooth_flounder_adult","dnll_arrowtooth_flounder_juvenile","dnll_rex_sole_adult","dnll_rex_sole_juvenile","dnll_flathead_sole_adult","dnll_flathead_sole_juvenile","dnll_shallow_water_flatfish","dnll_deep_water_flatfish","dnll_pacific_ocean_perch_adult","dnll_pacific_ocean_perch_juvenile","dnll_slope_rockfish","dnll_demersal_shelf_rockfish","dnll_pelagic_shelf_rockfish","dnll_thornyheads","dnll_sablefish_adult","dnll_sablefish_juvenile","dnll_pacific_cod_adult","dnll_pacific_cod_juvenile","dnll_walleye_pollock_adult","dnll_walleye_pollock_juvenile","dnll_large_sculpins","dnll_lingcod","dnll_atka_mackerel","dnll_shelf_demersal_fish","dnll_slope_demersal_fish","dnll_miscellaneous_deep_sea_fish","dnll_squid","dnll_octopus","dnll_tanner_crab","dnll_king_crab","dnll_pandalid_shrimp","dnll_nonpandalid_shrimp","dnll_motile_epifauna","dnll_benthic_zooplankton","dnll_sessile_epifauna","dnll_infauna","dnll_gelatinous_carnivores","dnll_other_gelatinous_zooplankton","dnll_mysids","dnll_pelagic_amphipods","dnll_euphausiids","dnll_large_copepods","dnll_small_copepods","dnll_large_microzooplankton","dnll_small_microzooplankton","dnll_large_phytoplankton","dnll_small_phytoplankton","dnll_macroalgae","dnll_benthic_microbes","dnll_discards","dnll_offal","dnll_detritus"
"pacific_herring_adult",-0.779976463277308,-0.668381124478856,-0.728785949241228,-0.650535611934629,-0.737983976101532,-0.794146343304192,-0.746571535557905,-1.13986085074816,-0.808528440924192,-0.779462748713513,-0.58083418694855,-8.94192016111856,-0.730895579514254,-0.824865818666467,-0.74361309485289,-0.730699217029496,-0.743612874497558,90.0068612320702,-0.742806463778152,-0.725570676300777,-146.850644908266,6.26078216773681,0.127484689294988,-21.7484758943001,-0.894079290898162,-0.731616833566022,8.55257411927641,-0.2611262177154,-4.46320831501544,0.446411942596797,-0.196186650579193,7.69101283003943,8.62429485484404,-0.516491362279567,-7.321382956467,-8.88043649675569,-0.728885401947309,-0.716519969472301,-0.482720174998349,-0.830608202712028,1.04628199128388,-0.755302430055281,0.352391823126482,-0.722341586502125,-1.27403247290931,-0.813322600249876,-1.0567689804459,-0.689241462269365,-2.07067533721556,-0.741994528847954,20.035908655135,0.665535035964012,35.1790482058866,-2.56921473858347,-0.699654529648114,-0.847671937665154,-1.31518042360881,0.178553340996586,-0.162705949391921,-0.901179280353745,-0.905674895675475,-0.441531652241338,0.841789595426462,-0.745859845972063,2.4807653585342,0.186068010342979,-0.193146163172287,-0.0446930593755042,-0.725119968834179,0.407952265240965,-2.02168019908981,-1.14408705310939,-0.902940258690933,-0.768334696676902,72.6620337382972,-7.54810612346023,-1.16510494239651,-0.843631825467583,-0.677372013370359,-2.14609637027979,-0.630735648817563,-0.742342927600475,-0.5300491399762,-0.743904582189316,1.93699030179778,1.26434419238103
"pacific_herring_juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pacific_sandlance",0.046315308313126,0.045362429581985,0.0462800178364375,0.0478233495250038,0.0483229945088794,0.0477026334248762,0.0464130284897522,0.0529981172942087,0.0472013854151498,0.046786400557437,0.0427709844385618,0.0425519787471274,0.0459316187249215,0.0476128280098749,0.046238300264605,0.0570334983108296,0.0462384291493549,16.3328037826844,0.0460843687430099,0.0454098626081532,-0.0382760865508942,-0.0154924049667216,0.0819567707940223,1.45348162183524,0.156596328845268,0.0432724695907325,0.0558716230109439,0.042267840848865,0.0472396231249661,-0.000154615627565136,0.0516726430938377,-0.0761409855469992,0.187885696361377,0.0408225300013498,0.13886538504704,0.133885793328574,0.0529439860814023,0.0451609640671506,0.0379859497022892,0.052277827658628,0.145784686763989,0.0339688903756041,-0.00712995475456069,0.0458255875257407,0.0314485914220199,0.087127386690355,0.0579468193178343,0.0448147567524302,-0.0615920568079105,0.0457642900127553,-0.0798997056788835,0.269967151571365,-1.39523097073268,0.137271965733362,0.0449786859748258,0.0318117564214049,0.107417838595467,0.0755590162073361,-0.025969259909516,0.104022024623106,0.293754580262231,0.0597379913602367,0.0328618510060323,0.0461018195015583,0.0124683061448252,0.0825739456630288,0.0567616295342361,0.0722346555272679,0.0460836055280254,0.083703009495764,0.109686943350852,0.0429587660475477,0.0423032121213396,0.0695089557019628,0.336192362798499,0.386617637413423,0.0685402614142561,0.459038283449189,0.0464892424566585,0.147085027516141,0.0410818519247869,0.0461851451403561,0.0337666836479968,0.046153183838527,0.0427162961532019,0.0406451526042133
"pacific_capelin",-0.0195820561457936,-0.019160508670069,-0.0197088650482158,-0.0207449927093819,-0.0208526150357073,-0.0206061012235637,-0.0191607820398048,-0.0146080496842558,-0.0200812378430442,-0.0199090632386714,-0.0022044288174925,-0.017095586790262,-0.0195444342994904,-0.0205928567609419,-0.019697415460584,-0.026096168108765,-0.019697442218586,-4.6946576927664,-0.0196284006295997,-0.0185767552062117,0.0305853052699376,0.0192404242902029,-0.0222331642782194,5.23873674471056,-0.0823570353477123,-0.0183861047075595,-0.0201748659475385,0.00260156597538241,-0.0202319370593074,-0.0260623560595263,-0.0218374236916929,-0.0907638649437388,0.290018417606873,-0.0109771937122503,0.13478095225426,0.239953485156235,-0.0204829410550076,-0.0191080000023618,-0.013140659834022,-0.0251564716396757,-0.023816629610721,-0.023974926901289,0.0936878728815742,-0.0189860715824466,-0.0298656367438355,-0.00854370329653875,-0.0243029906956451,-0.0199923580840533,0.130700701406695,-0.0193534201218313,0.222569677780271,-0.166227523235051,2.70938230606849,0.0144628390377761,-0.0188344094634942,-0.0129413904516156,-0.0474476466627607,-0.0419037977033128,0.0101845491810764,-0.0446055518226132,-0.118256766032374,-0.0205924400828366,-0.0195151683340384,-0.0197448594370115,-0.00411894402353141,-0.0388357617322583,-0.0388786146628206,-0.04078725390697,-0.0194649859173239,-0.0218446502109231,-0.0532753630737801,-0.0312203083083915,-0.0261573399681509,-0.0310518894148402,-0.575838142562517,-0.0716448231816713,-0.0342838508275776,-0.192908252415037,-0.0192526001174969,-0.0791731602687236,-0.016835932008334,-0.0196648350073474,-0.013760688760371,-0.0197104562297028,-0.0109221076809831,-0.00676627080326853
"shelf_forage_fish",0.0386049283632133,0.0405041644848438,0.0387522031136598,0.0375735255799867,0.0362261436441855,0.0389879174298784,0.0386226388356192,0.0352089908566455,0.0388069932651973,0.0387774565766819,0.0318138556176848,0.0348138254765331,0.039030681665281,0.0371313450017254,0.038724973551183,0.0258172646224466,0.0387246972530448,-26.9321381539751,0.0391125795596281,0.038755207261957,0.0915236374659969,0.0808474188244617,0.0680893218382579,-1.00450221668567,1.48221528730959,0.0439194553569422,0.0538161438795015,0.0757249210278275,0.0371434103203399,0.037346936861681,0.0371563572057312,0.0312812094379495,0.247643224326978,0.0437259499732079,-0.0338480206020506,-0.0234158864986256,0.0503867834469673,0.0388991923017983,-0.00877917714905152,0.0782859136595278,0.043285926376285,0.0247597059073286,0.116921061965996,0.0506803110048679,0.0540932955125015,0.0432905855082879,0.0735333078932427,0.0367577525280609,0.104511104910799,0.0389987157367244,0.127779701670491,0.102447277007286,1.68613299984212,-0.0938593248495181,0.0369085318036326,0.0627960823421745,-0.0019332568027437,0.0518262149190178,0.140241766753505,-0.0239755250149756,-0.456864199586263,0.0347736114568562,-0.0733383713150744,0.0376376320188427,0.0584605930232556,-0.0781515779755324,0.0301780519515091,0.0506628201852948,0.0347452942856563,0.00144418897951937,-0.0584541391744864,-0.0674283823490072,0.0603426772919846,-0.00952063660811575,-0.0572987336735054,-0.33789514902621,0.0159370022287106,-0.760039683241629,0.0145874044505376,-0.109427117839815,0.0269223816288644,0.0388381904603108,-0.00305678265370091,0.0378351700523325,0.0494109144208039,0.0255691007927794
"slope_forage_fish",-0.27796597449219,-0.272184627959632,-0.281727227133842,-0.276426935779227,-0.278814269573559,-0.291295117990785,-0.298705572614153,-0.0308616156414701,-0.280491125238768,-0.281035995439424,0.0116066175989999,-0.240402752243881,-0.282897765268672,-0.300777290756969,-0.281732473962393,-0.261105856957784,-0.281733568373966,-69.0318696434317,-0.280285929787624,-0.289763778635461,0.462350548952827,0.236484283918344,-0.279853088328764,-10.2560109406456,-1.30696915067188,-1.81793721255144,-0.314758074743622,-0.171895681941578,-0.251361147300258,-0.242719025025508,-0.247158060011316,-0.377732966092481,0.279113913519268,-0.252866100366646,5.24974183818813,6.38236392950057,-0.345236199417741,-0.283005848787752,-0.121374507399651,-0.430199981879241,-0.321715012714776,-0.330326392096595,0.656298513317779,-0.265873514132636,-1.56656990397619,-0.117095946207428,-0.410093135894158,-0.258954031135318,-0.24274085710681,-0.277816258998428,-0.596465109396149,-0.181127928019123,0.438320470047074,-0.514817244197275,-0.29240587459276,-0.651983268976437,-0.616861926969477,-1.09575770929496,-4.75549633902301,-0.392011276091807,1.19764917984162,-0.254314606030448,-0.236801359994615,-0.282869418227165,-0.339255895574752,0.0795865526770285,-0.300649350788035,-0.256183003175465,-0.280884000841297,-0.280861126468608,-1.00909371811622,-0.209726244859212,-0.0741864066235394,-0.355729890500925,-1.37808141530877,-3.83352659868297,-0.269466332329785,-3.45242204296255,-0.248321724051266,-1.12212852280209,-0.191283859592886,-0.280989330965213,-0.0922068302886601,-0.281815970171237,-0.278273930350679,-0.0766828768576033
"pacific_dogfish",-0.0171147361674002,-0.0184689437876528,-0.249746745406611,-0.364335681112166,-0.0175662152621072,-0.0172262856030017,-0.0167715304552445,0.18438333949922,-0.01714027278652,-0.0169789798102329,-0.0162428423095662,-0.100966072173634,-0.0166199257693478,-0.0179511464045703,-0.0166514261213706,-0.0216730806178447,-0.0166514696424542,3.53106681589216,-0.0165656737470528,-0.0168321139879453,-4.69318088708442,-5.84845607400044,0.0384340450451219,0.780592324747047,-10.0664101332541,-0.0149630917394319,-14.5013855664687,1.49933250701068,0.101140635721364,0.0489555666439543,0.017968082937287,0.10774002125514,-0.248157760254998,-0.0246140880228722,-0.433369151223772,-0.499101418335485,0.0398874277376393,-0.0135502451079503,-0.191014162824686,-0.0212257862201284,-8.42377097257868,-0.120126668174478,0.16647322825348,-0.0101834792512392,-0.077545860748657,0.262870767341624,0.137783744487365,-0.0240582406846954,-0.416043068657586,-0.0177246641015927,-0.512708424161374,-0.0694904446386033,-2.10865560709973,-0.230204104941322,-0.0247698544781372,0.0536731867670284,-0.0541405991480985,-3.72455567021743,0.00949504785656075,-0.0801068824380593,-1.3621753658671,-0.046467381357516,-0.0305317895768695,-0.0170472141498266,-3.33136823081232,-0.08301373653822,-0.131747070932292,-0.0525176123592956,-0.0180181161733515,-0.923511699668225,-2.90751781789027,-0.0142730142350729,-0.00617969265438489,-0.034161208467097,-0.929581942249285,-0.00991273549040272,-0.0272777134074289,0.501397032553001,-0.0144084077720237,-0.1512906484963,-0.0106799242701356,-0.0173610872200101,-0.154808105648058,-0.0159537728538055,-12.2508670344125,-8.89314120487049
"salmon_shark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pacific_sleeper_shark",-0.016808842855653,-0.013814450136806,-0.0831828320533532,-0.0199506932950158,-0.0167078346516973,-0.0167670914319729,-0.0166110940347153,-0.0167192110450287,-0.0167443757196679,-0.0167241589035712,-0.0404934748969481,-0.0102900989269301,-0.0162316079816378,-0.0170968085654977,-0.0166878508057948,-0.0171928851119105,-0.0166875862217353,-21.9460731525188,-0.0165024829835261,-0.01612216120418,-0.0102101744743095,-0.00950569990675376,0.0208912527371581,-0.133410293090492,0.0240708289531426,-0.0214659924666876,-0.0119068361021277,0.0380553611932442,-1.88575174719711,-0.0105710185427483,-0.0160634812582998,-0.00393180486884148,0.0495579025268285,-0.0062049919467313,-0.0810874168930127,-0.202831852723762,-0.0348486206334542,-0.0168103572727318,-0.0283386328537176,0.0100415061609738,0.0121791485630069,0.0823650410150094,-0.0472944380933882,-0.0163976158077617,0.230989890688932,-0.0106940687920201,-0.0162135993175525,-0.016919150469505,-0.0637463921412404,-0.0169189229195013,1.2676398603391,0.0571695619900652,-0.0646983300750321,-0.110512769311754,-0.0178939661684012,-1.68636222329911,-0.0226741560538812,0.0448179043718255,0.036990732319282,0.00741569691064115,0.267642666497238,0.0654351429700455,0.21025211610754,-0.0212859390320546,0.290578058317635,0.259487143777619,0.0632072971564526,0.113535085522471,-0.0113120171606624,0.255880084444584,-0.0207585178167164,-0.00149399729622246,-0.00880992496831823,-0.0189394565533689,0.47779512543616,-0.390971135541577,-0.0136597348222267,-1.29429609074805,-0.0179425194900205,-0.0616183875422962,-0.0184698413183924,-0.0142515937456551,-0.106239130343397,-0.0169062915694553,0.0822498141243386,0.463026719658615
"big_skate",-0.238766243888733,-0.219979502705144,-0.223878868397264,-1.16642562107518,-0.225169336199883,-0.228816081998104,-0.225235808091043,0.198730567761402,-0.226490588021477,-0.225810241437728,-1.55396325706903,-0.331810721618865,-0.222583047128012,-0.22511977370101,-0.224557530092795,-0.22845414901343,-0.224557042175888,11.077656525094,-0.226223554196622,-0.234902771089878,-1.06693451680383,-1.30101887746252,-20.5288560524237,-3.60722857258588,-2.59476705902995,-0.267452014695778,-0.090156905912977,-0.902990254013503,-0.195743183230775,-105.339261918983,-0.0367561277075197,1.90447655177582,-12.9127885010794,-0.521785914808731,-21.2172367249518,-5.98903679085447,0.694013391947919,-0.0875540336705853,-0.85698123045421,0.755823357676604,-19.8983149602599,-1.83208418642795,0.214520462368569,-0.218928999458456,-8.11327284545001,1.23144494173226,0.0946718134921412,-0.341688244719251,-2.99945002408265,-0.232511272266152,-29.26183642226,-2.95480671350469,-30.3523330520407,-3.65816548805083,1.73962736434402,0.908474941239945,-0.376418570766248,-29.225412893996,0.400348673062012,-0.220921135983701,0.649340793132581,1.85013286819083,-53.6385276960353,-0.235250031195903,6.45885089808496,-12.2758366253053,6.4296785997355,0.639770584390135,-0.422951269534678,-7.67688135732396,0.322194011782642,0.0255599193721423,0.0323379509933943,-0.219521526285064,4.55073975669535,-0.286294267861877,-0.124526649061693,-1.08607763304929,-0.191247069148915,-0.897701096749984,-0.188784553492837,-0.21592106140082,-1.26746244624889,-0.452566700430282,2.26244392461012,-1.00700154168311
"longnose_skate",-0.140086857423853,-0.121599053830664,-0.124558391716505,-1.06612414490257,-0.125836451335658,-0.126603767315487,-0.124802002087222,0.696986390134043,-0.125862753066713,-0.125399742857439,-1.54735162867723,-0.20202874815152,-0.12606987225422,-0.125799491276553,-0.124892753811991,-0.130733970833944,-0.124892495907147,-2.84463385595666,-0.125403712601155,-0.138859294943359,-1.01175947419677,-0.972407308875177,-1.93959222498177,0.433389151175106,-1.30051286026446,-0.0922645230211856,0.06112851739897,-0.613952126519621,-0.185086009457109,0.255013289869794,-81.4569524547777,-1.68222817372555,-9.68797415850202,-0.376316886153745,-26.5599309915665,6.03232574029778,0.156187731707632,-0.0995158161966856,-2.82239249377062,-6.60429086059207,-15.4712163982556,-0.627701722134702,0.381474260398022,-0.112642892364192,-0.699628828637174,1.53664359114896,0.0513721255076689,1.07118307327266,-2.74629218435098,-0.128025270948569,-54.7493437496611,-1.8929056008667,-27.6981946897398,0.792806683249978,-0.63430173154984,-0.0687345125925276,-0.255868366310779,-10.0514292700755,-2.16362543813602,-0.202089055339457,-0.846743825783278,-1.0545822212473,-8.47772820068633,-0.122917376954661,-12.2088552339507,-4.96993794331524,-4.31163367349518,-1.40591842349784,-0.189455477652928,-3.70850509502566,0.0529450512491394,0.169502524248969,0.000834100342217425,-0.135375391011962,0.864277448386247,-0.479064485747813,0.0149206073684809,-0.974047723371427,-0.127696413904118,-0.644588635209288,-0.113369377105414,-0.129057431921296,-0.558380950985111,-0.138751264883922,-30.3718591127755,-0.656649183418381
"other_skates",-4.42575091838034,-4.54713377025109,-4.33699641396242,-13.2190308587819,-4.3675751144001,-4.36673879473756,-4.34924550564347,-4.36391237173166,-4.35767568280608,-4.34913301317692,-19.8941590625054,-6.32072847727341,-4.37595755397706,-4.35888336241078,-4.33322522804156,-4.50068722273954,-4.33322669482732,-574.49201708526,-4.45889612997598,-4.61532790841238,-87.2535023466771,-139.88526612599,-1103.48839332127,-65.9763662264877,-400.029808791774,-4.22950087906565,-3.82870908473251,-35.7416386441655,-6.10966749851559,-2.58406500259389,13.5482341320881,-3538.82635910475,-988.822780116951,-23.8506808593515,-596.698387011779,-125.865564308176,-1.36227440991252,-3.40406606305896,-26.2125966141166,3.07924571666899,-41.8659233062931,0.341801622902494,0.444229140579864,-4.19788495223156,-13.2015758227126,-11.1893252006012,-3.53528168886214,-68.9733519439387,-173.188611158771,-4.68881898359632,-871.93066809087,-39.4490184688239,-3352.21538189313,-16.170028154826,-5.96455790776372,-5.18309451793812,-7.47285739496738,-476.021477773285,-24.9849638769897,-6.4901039560923,-59.5126672965553,-46.5253213652986,-897.434641829024,-4.21028083468354,-1283.0025700503,-43.8827476803945,-2.84756379325472,-749.343188773065,-6.45980182456651,-206.780400623369,-12.0096130629463,7.47954821874282,-93.6866129200757,-4.98467707667851,44.8140069396563,-23.5833709139629,-0.999776481726258,-42.7242910543259,-4.93523326823788,-15.827394924796,-4.42932709268234,-4.51892143280429,-9.55680910780484,-5.25471135068665,-391.070690765379,-26.0747822187941
"pacific_halibut_adult",-0.00817767064263819,-0.0131412376508848,-0.00998684153854867,-0.0115442727833255,-0.00955205177771745,-0.00947830871335498,-0.00951546753914556,-0.0220272602784206,-0.00951068762437046,-0.00958522615221113,0.045334990022738,-0.00403531507234334,-0.0124194467138068,-0.0098878637809463,-0.00960717892674268,-0.00962982129028944,-0.00960703630711635,3.75274191978747,-0.0081874001204767,-0.00793286404302762,-0.0213068327908132,-0.0134994643384232,-0.126886531491593,0.0259068647815752,-0.00200818407172676,-0.00970288992658652,-0.0106747015174022,-1.33420203604979,-0.159157736235443,-0.0476897831329808,-0.0148283687188808,-0.136492405002286,18.1332477978787,-0.936573705415228,0.959451262401643,0.881848582996199,-0.0119091152966746,-0.0101687573926199,0.00762258995389686,-0.0180670592082492,-0.0451767087946138,-0.00553351154947279,-0.0271953565121947,-0.0128457367531496,-0.0101796540964756,0.0432110728687007,-0.0146613766068384,-0.00995294144810543,0.271882532334558,-0.00791786898072644,-0.340647662869316,-0.000992008771149244,0.950460041392802,0.573258622402292,0.000976292602501871,-0.0262132929817085,-0.0126593843987592,-0.102073912798559,-0.0441299054888873,0.0121576043502074,0.187077177116507,-0.0496913820675076,-0.113890727778255,-0.0133785007674163,-0.00853126986574182,0.00768386032120816,-0.0866440367949366,-0.011950937403526,-0.00908105841250517,-0.0213289788461282,0.0120718945231033,-0.00731571068564563,-0.0096734932136826,-0.0131046077917318,0.281032025017836,-0.291811201734745,-0.0131655984129679,-0.902993591028164,-0.0116707283531383,-0.0307004988352872,-0.0123438418755768,-0.00652934395404259,-0.000500165517493656,-0.00961330618416412,-0.000911223344999712,-0.0288818244065112
"pacific_halibut_juvenile",-0.0477557844965588,-0.0480733524606762,-0.0466647454050246,-0.0396651527665597,-0.0476786518619861,-0.0479144349421858,-0.0473925693553383,0.00804290697524834,-0.047465078536078,-0.0473005948510661,-0.093752270474738,-0.05022589831853,-0.0429681204990402,-0.0467045923810474,-0.0471021164650267,-0.0495323977403359,-0.0471025978610271,49.9721614499655,-0.0378075797880228,-0.0490109983947207,-0.0185966563603586,-0.0333354291753665,-2.6627986644196,0.0477211959720876,-0.306631144098105,-0.0451645183647997,-0.0536573648811327,6.95893977683963,0.0801403480576539,0.00676103478832601,-0.0473916881075525,0.076582977221392,18.2500790262855,-5.76142290942175,-0.984419908327965,-0.498814835785197,0.0877819141660723,-0.0315170651391554,-0.334614233696271,0.0947933512323687,-0.401846765594598,-0.832892749438685,0.0659662779866608,-0.0405705902158786,-0.105174636932077,-0.235621480597729,-0.0445326698858253,-0.0528476544572243,-1.05971599445178,-0.0511754781900322,-4.23618619893406,-0.429837321343626,-5.79690194770674,-0.319293711411888,-0.0197354811940613,-0.0430658760395204,-0.0775273900735272,-0.597144029929183,-0.185550688884945,-0.0835296347217707,-1.0324805468727,0.117758225931027,-3.76061690978088,-0.0602684847635544,-0.691869678182201,-2.8397790921378,-7.49364498679981,-1.45076547613647,-0.0712991285252258,-1.71459954326224,-0.155328990689981,0.00840720721302546,-0.0661822623649186,-0.04372661321122,-0.88761964101937,0.968991089628219,-0.0178069804128143,3.41438770780354,-0.0434536260880805,-0.142863039636126,-0.0360950174771517,-0.0352731423274975,-0.291689813417975,-0.0597134803455219,-0.54719591309447,-0.232669463184578
"arrowtooth_flounder_adult",0.0519049362015807,0.0245550945174813,0.0461026827044009,0.0104454407098871,0.048176548314899,0.0476276732496927,0.0455628749233057,-0.999565252546049,0.0472652726704439,0.0466706911952599,0.275369761280416,0.0616553736165173,0.0473095605228337,0.0476240070731535,0.0464821480262572,0.0552827722682707,0.0464820950588205,9.02037115918918,0.0467528509875308,0.0558757537097989,-0.00434540202884648,-0.00838212192645926,0.578662317142459,-2.47323417537265,0.665752749814672,-0.0214557459070193,0.0341657627258911,0.410094051486723,0.0326432640413259,-0.557809210537329,-0.767607635492368,-1.23869295539112,4.67305177416593,0.273088020065046,-2.59352681632832,-17.8160636957253,0.0839027722882122,0.0440480064243332,0.2265079403779,-0.0796356154138209,0.502252818834393,0.0614641222804266,-0.435623667099321,0.0340855266585152,0.321478134481467,0.0614258905419405,-0.0264291179706504,0.0499542481767179,0.416564024486604,0.0440382394364036,22.9616131137527,0.433053028173219,1.45380790805942,-2.84931034440031,0.230285460325007,0.141767454029974,0.115139983644383,1.23043777574982,0.907383823211475,0.0706272595717934,0.480211917917643,0.540936490141206,0.572103349667898,0.0438769561456525,3.01424259588512,1.30940399593183,1.36302629030604,0.469031598079127,0.0630965584935552,1.14416993951968,0.0127384236327828,-0.0382106765948578,0.00557524753580196,0.056906360445808,1.64568591099344,0.349229832078905,-0.0443500703350566,0.584523330305998,0.0467609545095513,0.217496520038793,0.0399057713339346,0.0474557073506929,0.0442134856263152,0.0402979803372716,0.580490919681822,0.212220592384014
"arrowtooth_flounder_juvenile",-0.215348660355858,-0.204229692624608,-0.212377006012844,-0.167104361773113,-0.214407655619766,-0.214258800553694,-0.211458666448266,2.11363015226664,-0.212909131529841,-0.212500484492011,-0.295053802457005,-0.205321825370675,-0.213516867168323,-0.213547705305245,-0.212247009320322,-0.223809320545911,-0.212246899740194,-12.2626096525851,-0.21219443790369,-0.216475256151284,0.0526404060070718,-0.00818439160138951,-1.07829209359716,7.01639999727854,-0.937481978491974,-0.151204814494918,-0.199996426018629,-0.300725454421809,-0.249116834959409,-0.338213398958374,-0.0147283338474153,0.132029750932247,-1.95360876754228,-0.268928509430339,0.160076352503097,24.719560221092,-0.154849726707312,-0.20172226284501,-0.606096065655493,0.0692745772672652,-1.0841260086338,-0.425151540409161,0.76317958032223,-0.194597059152898,-0.65447560049779,-0.0521357976309673,-0.168395726316135,-0.226110964212694,-0.315106491822462,-0.207870064172766,-39.5835794046144,-0.986508655229954,3.87400282713099,3.22652880335511,-0.229026217598062,-0.309843661240734,-0.417875056000526,-2.15629842623412,-1.14706156624857,-0.215431024522445,-0.93203492720238,-1.01424389597275,-1.68656814522194,-0.208179362133819,-7.23888132942432,-3.66946647909197,-2.82576255703066,-1.33629296680135,-0.242068434580688,-2.18764332164722,-0.364109423395348,-0.155571168833376,-0.165984380968666,-0.241131951471289,-9.26401155488747,-1.22495639021599,-0.141143796697747,-1.58302505050119,-0.20600481360475,-0.813481600582918,-0.181536359924962,-0.213733315255695,-0.320020015365685,-0.204750981992447,-1.21585673425739,-0.70507579679861
"rex_sole_adult",-0.0182311924738414,-0.0189349607823743,-0.017960942968692,-0.0221780599294874,-0.0182978940008951,-0.0183993409555328,-0.0187808115929045,0.0302818352673597,-0.0183606670883165,-0.0184924735990677,-0.0063860655372423,-0.0222451298505248,-0.0193147987901412,-0.0182823557528451,-0.0183382929321851,-0.018190771706351,-0.0183382110518195,-6.52835250630535,-0.0184107821462973,-0.0178650186037856,-0.00916177582888622,-0.0105338573779434,0.0131817693694245,-0.420298323231556,-0.247603955377116,-0.0213878379013153,-0.0239207576679163,0.0203906453720251,0.0534362128162158,-0.0464192969365058,-0.0330009301526388,-0.0808255820461312,0.880753404848697,0.000710070470660185,-1.49526526004482,-1.97979786193866,-40.0556922456507,-0.892997674253344,0.0479054812906483,-0.0561783629534318,-0.0955537715670474,-0.479909025594168,-0.0149216969631425,-0.0218524080591465,-0.00956546171366313,-0.0881625195641362,-0.0241855505845265,-0.0148064684553404,0.024625459603719,-0.018246209535647,3.48374811970481,0.0757999714697561,0.176001395926995,-0.196964969227025,0.0027760335226148,-0.0166164676345559,-0.0186523912950065,0.0134415761028137,0.0436708385108062,-0.0598641226146128,-0.0997254368047251,-0.0659643910716952,0.869343548001702,-0.0158466354863478,0.212031091235765,-5.38681911038388,-4.59855031734638,-8.8277339405217,-0.190679712689651,-32.4685502452608,-0.040080930879931,-0.193239716465641,-5.45465724162494,-1.57173980994167,-7.16790600414515,0.113055977200233,-0.046190164502633,-0.475646928798675,-0.0330800591938285,-0.202540923275436,-0.0273253493666772,-0.024798266405277,-0.334237931490861,-0.0132815096686585,0.0547059291539114,0.524189267292442
