"varname","simulation","year","biomass_tonnes_km2","annual_mean_mtkm2","anomaly_ratio_mtkm2"
"NCa","ssp126",1982,8.74824293260521,11.3955261318055,0.767691007103953
"NCa","ssp126",1983,9.35946746768806,11.3955261318055,0.82132824403476
"NCa","ssp126",1984,6.75522910867433,11.3955261318055,0.592796596711767
"NCa","ssp126",1985,8.69378264837077,11.3955261318055,0.76291191365934
"NCa","ssp126",1986,11.7080973360559,11.3955261318055,1.02742929116524
"NCa","ssp126",1987,9.95818871779659,11.3955261318055,0.873868270987747
"NCa","ssp126",1988,10.8556375811143,11.3955261318055,0.952622762262431
"NCa","ssp126",1989,11.1617060336116,11.3955261318055,0.979481412662349
"NCa","ssp126",1990,13.8370046756622,11.3955261318055,1.21424886535448
"NCa","ssp126",1991,12.3432672378821,11.3955261318055,1.083167823505
"NCa","ssp126",1992,13.0219210969659,11.3955261318055,1.14272223558165
"NCa","ssp126",1993,13.3409892030872,11.3955261318055,1.17072165416318
"NCa","ssp126",1994,11.7365864763277,11.3955261318055,1.02992931968014
"NCa","ssp126",1995,10.9096897748825,11.3955261318055,0.95736604424371
"NCa","ssp126",1996,11.9051978910132,11.3955261318055,1.04472560137309
"NCa","ssp126",1997,11.277722128115,11.3955261318055,0.98966225847513
"NCa","ssp126",1998,8.78309680820137,11.3955261318055,0.770749564926824
"NCa","ssp126",1999,5.79099657787373,11.3955261318055,0.508181589063338
"NCa","ssp126",2000,11.9955135787888,11.3955261318055,1.05265114046017
"NCa","ssp126",2001,13.2422822443313,11.3955261318055,1.16205974969171
"NCa","ssp126",2002,12.2282619047242,11.3955261318055,1.07307567577722
"NCa","ssp126",2003,13.4070476360505,11.3955261318055,1.17651852849783
"NCa","ssp126",2004,12.2189043077971,11.3955261318055,1.07225451168012
"NCa","ssp126",2005,13.5073361651156,11.3955261318055,1.18531922167384
"NCa","ssp126",2006,9.36673742532119,11.3955261318055,0.82196620998289
"NCa","ssp126",2007,9.20655899828669,11.3955261318055,0.807909954468068
"NCa","ssp126",2008,9.40995993848163,11.3955261318055,0.825759147023315
"NCa","ssp126",2009,10.7477362725436,11.3955261318055,0.94315401923796
"NCa","ssp126",2010,10.5243771972834,11.3955261318055,0.923553425752698
"NCa","ssp126",2011,9.06996184600756,11.3955261318055,0.79592304392974
"NCa","ssp126",2012,12.5812732813432,11.3955261318055,1.10405374318156
"NCa","ssp126",2013,11.9509291558006,11.3955261318055,1.04873869074328
"NCa","ssp126",2014,13.3373050588784,11.3955261318055,1.17039835674224
"NCa","ssp126",2015,12.3578786295595,11.3955261318055,1.08445002772342
"NCa","ssp126",2016,15.3433363390652,11.3955261318055,1.34643509756352
"NCa","ssp126",2017,9.40756147316626,11.3955261318055,0.825548672729488
"NCa","ssp126",2018,9.67790590823538,11.3955261318055,0.849272407109296
"NCa","ssp126",2019,12.6783714233695,11.3955261318055,1.11257446797331
"NCa","ssp126",2020,10.4970779756679,11.3955261318055,0.921157817046284
"NCa","ssp126",2021,10.4570232901038,11.3955261318055,0.917642868714739
"NCa","ssp126",2022,7.0445943264665,11.3955261318055,0.618189475850935
"NCa","ssp126",2023,9.10397032745879,11.3955261318055,0.798907415257389
"NCa","ssp126",2024,12.0486915085246,11.3955261318055,1.05731770250572
"NCa","ssp126",2025,12.4303112861062,11.3955261318055,1.09080626399623
"NCa","ssp126",2026,14.0721517506317,11.3955261318055,1.23488389986273
"NCa","ssp126",2027,11.1739086595079,11.3955261318055,0.980552238682592
"NCa","ssp126",2028,13.6923789542966,11.3955261318055,1.20155741787827
"NCa","ssp126",2029,15.8445775401651,11.3955261318055,1.39042088595997
"NCa","ssp126",2030,14.6597859062394,11.3955261318055,1.28645099284386
"NCa","ssp126",2031,17.3108572720476,11.3955261318055,1.51909241151508
"NCa","ssp126",2032,12.2159853943575,11.3955261318055,1.07199836611861
"NCa","ssp126",2033,12.1962279506879,11.3955261318055,1.0702645766085
"NCa","ssp126",2034,12.2911766248024,11.3955261318055,1.07859667755902
"NCa","ssp126",2035,11.228594182298,11.3955261318055,0.985351097652119
"NCa","ssp126",2036,10.6148650916898,11.3955261318055,0.931494076615132
"NCa","ssp126",2037,13.2245535076146,11.3955261318055,1.16050398679742
"NCa","ssp126",2038,12.6900428799597,11.3955261318055,1.11359868190211
"NCa","ssp126",2039,13.3447811004588,11.3955261318055,1.17105440732681
"NCa","ssp126",2040,8.77173285592085,11.3955261318055,0.769752335650257
"NCa","ssp126",2041,14.9581783607878,11.3955261318055,1.31263604574068
"NCa","ssp126",2042,14.7531987208058,11.3955261318055,1.29464831637995
"NCa","ssp126",2043,15.591252905051,11.3955261318055,1.36819070262451
"NCa","ssp126",2044,12.1187394849825,11.3955261318055,1.06346467418985
"NCa","ssp126",2045,16.5676935583147,11.3955261318055,1.45387701863746
"NCa","ssp126",2046,15.3427652854894,11.3955261318055,1.34638498547838
"NCa","ssp126",2047,14.3230374208012,11.3955261318055,1.25690005491057
"NCa","ssp126",2048,14.4884693694283,11.3955261318055,1.2714173265761
"NCa","ssp126",2049,13.9967272674801,11.3955261318055,1.22826511962572
