varname,simulation,year,month,prod_biom_month,month_mean,anomaly_ratio,biomass_tonnes_km2,P_tkm2_mon
prod_PhS,ssp126,2004,8,37.47476312,38.02322982,0.985575484,11.88050956,445.2192815
prod_PhS,ssp126,2004,9,31.28097629,33.66283019,0.929243801,10.92568295,341.7660293
prod_PhS,ssp126,2004,10,20.65708899,20.3613824,1.014522913,9.99078642,206.3805641
prod_PhS,ssp126,2004,11,5.677735472,6.43970647,0.881676129,10.51138934,59.68088811
prod_PhS,ssp126,2004,12,1.879815744,1.845500467,1.018594023,9.773128499,18.37168082
prod_PhS,ssp126,2005,1,1.821819113,1.862036135,0.978401589,10.93501814,19.92162505
prod_PhS,ssp126,2005,2,6.847815519,5.880757387,1.164444487,18.52564262,126.860183
prod_PhS,ssp126,2005,3,14.74364778,14.89306709,0.98996719,18.2991537,269.7962769
prod_PhS,ssp126,2005,4,27.61355817,27.11128435,1.018526375,18.15456715,501.312196
prod_PhS,ssp126,2005,5,37.70475882,37.75515944,0.998665067,15.161373,571.6559124
prod_PhS,ssp126,2005,6,42.38896628,41.44058111,1.022885422,14.15642507,600.076225
prod_PhS,ssp126,2005,7,41.6405264,40.0515809,1.039672479,12.87008493,535.9171115
prod_PhS,ssp126,2005,8,38.04782638,38.02322982,1.000646882,11.67685492,444.2789485
prod_PhS,ssp126,2005,9,34.54122768,33.66283019,1.026093988,11.12997032,384.442839
prod_PhS,ssp126,2005,10,21.27447012,20.3613824,1.044844093,11.28726303,240.1305402
prod_PhS,ssp126,2005,11,5.465884569,6.43970647,0.848778527,11.61876164,63.50680994
prod_PhS,ssp126,2005,12,1.357404637,1.845500467,0.735521156,10.75591015,14.60012232
prod_PhS,ssp126,2006,1,2.145417762,1.862036135,1.152189113,11.15455013,23.93116997
prod_PhS,ssp126,2006,2,6.736591211,5.880757387,1.145531225,18.6525536,125.6546287
prod_PhS,ssp126,2006,3,14.32726841,14.89306709,0.962009257,19.23778358,275.624889
prod_PhS,ssp126,2006,4,27.39571684,27.11128435,1.010491295,17.38883449,476.3795859
prod_PhS,ssp126,2006,5,40.11785599,37.75515944,1.062579435,16.48679895,661.4150261
prod_PhS,ssp126,2006,6,41.33691768,41.44058111,0.997498504,14.22819087,588.1495547
prod_PhS,ssp126,2006,7,39.047445,40.0515809,0.974928932,12.79928844,499.7795113
prod_PhS,ssp126,2006,8,38.30870343,38.02322982,1.007507874,12.03455661,461.0282602
prod_PhS,ssp126,2006,9,33.54964524,33.66283019,0.996637687,11.56653084,388.0530064
prod_PhS,ssp126,2006,10,18.40167619,20.3613824,0.903753774,9.885494881,181.9096758
prod_PhS,ssp126,2006,11,7.359964161,6.43970647,1.142903671,11.29162663,83.10596732
prod_PhS,ssp126,2006,12,2.138966504,1.845500467,1.159017048,12.02378178,25.71846647
prod_PhS,ssp126,2007,1,1.880396729,1.862036135,1.009860493,11.65427744,21.91466517
prod_PhS,ssp126,2007,2,6.031356347,5.880757387,1.025608769,17.25312215,104.0597278
prod_PhS,ssp126,2007,3,13.18246894,14.89306709,0.885141311,22.67005168,298.847252
prod_PhS,ssp126,2007,4,20.68229069,27.11128435,0.762866503,19.41026909,401.4488277
prod_PhS,ssp126,2007,5,34.89815097,37.75515944,0.924327999,16.77798804,585.5207596
prod_PhS,ssp126,2007,6,40.23588936,41.44058111,0.970929661,15.25145803,613.6559779
prod_PhS,ssp126,2007,7,41.29764604,40.0515809,1.03111151,13.54233103,559.2663934
prod_PhS,ssp126,2007,8,36.45553767,38.02322982,0.958770148,11.89686497,433.7066091
prod_PhS,ssp126,2007,9,31.44287958,33.66283019,0.934053358,11.01577694,346.3677478
prod_PhS,ssp126,2007,10,20.93525077,20.3613824,1.028184156,11.00580231,230.4092313
prod_PhS,ssp126,2007,11,6.26647279,6.43970647,0.973099134,10.98670028,68.84785837
prod_PhS,ssp126,2007,12,1.671473134,1.845500467,0.905701821,10.19473244,17.04022139
prod_PhS,ssp126,2008,1,1.706094574,1.862036135,0.91625213,10.51991053,17.94796229
prod_PhS,ssp126,2008,2,5.065272271,5.880757387,0.861329917,17.92574239,90.79876585
prod_PhS,ssp126,2008,3,13.18195816,14.89306709,0.885107015,21.95010576,289.3453756
prod_PhS,ssp126,2008,4,26.03659428,27.11128435,0.960360046,17.73896072,461.8621231
prod_PhS,ssp126,2008,5,35.28030434,37.75515944,0.934449884,18.00068166,635.0695273
prod_PhS,ssp126,2008,6,41.33502471,41.44058111,0.997452825,15.05481051,622.2909643
prod_PhS,ssp126,2008,7,41.60011558,40.0515809,1.03866351,13.62352777,566.7403301
prod_PhS,ssp126,2008,8,38.30982936,38.02322982,1.007537486,12.55215275,480.87083
prod_PhS,ssp126,2008,9,31.10612884,33.66283019,0.924049721,11.2153856,348.8672294
prod_PhS,ssp126,2008,10,21.78245009,20.3613824,1.069792299,11.26097908,245.2917148
prod_PhS,ssp126,2008,11,6.943754779,6.43970647,1.078271939,11.91815485,82.75674472
prod_PhS,ssp126,2008,12,1.32802563,1.845500467,0.719601894,10.57555244,14.0446047
prod_PhS,ssp126,2009,1,1.766207021,1.862036135,0.94853531,10.77417775,19.02942839
prod_PhS,ssp126,2009,2,6.874173155,5.880757387,1.168926501,17.42246932,119.7650709
prod_PhS,ssp126,2009,3,13.43874703,14.89306709,0.90234919,18.15662543,244.002296
prod_PhS,ssp126,2009,4,24.89645775,27.11128435,0.918306098,18.38491555,457.7192732
prod_PhS,ssp126,2009,5,39.9157379,37.75515944,1.057226045,16.45090422,656.649981
prod_PhS,ssp126,2009,6,41.93857745,41.44058111,1.012017118,14.62814237,613.4834819
prod_PhS,ssp126,2009,7,36.97750242,40.0515809,0.923247013,12.67799906,468.8007409
prod_PhS,ssp126,2009,8,39.23956081,38.02322982,1.031989155,12.40430483,486.7394739
prod_PhS,ssp126,2009,9,30.5725172,33.66283019,0.908198064,11.59417064,354.4629814
prod_PhS,ssp126,2009,10,17.29190932,20.3613824,0.849250261,10.33246436,178.6680368
prod_PhS,ssp126,2009,11,5.51836162,6.43970647,0.856927508,11.43159458,63.0836728
prod_PhS,ssp126,2009,12,1.06971842,1.845500467,0.579635952,10.41584968,11.14202626
prod_PhS,ssp126,2010,1,1.57665509,1.862036135,0.846737107,10.00214222,15.76992844
prod_PhS,ssp126,2010,2,5.667815241,5.880757387,0.963790013,16.49958283,93.51658706
prod_PhS,ssp126,2010,3,14.3106556,14.89306709,0.960893785,23.01577222,329.3707897
prod_PhS,ssp126,2010,4,25.7901024,27.11128435,0.95126819,19.36861461,499.5185542
prod_PhS,ssp126,2010,5,37.23158152,37.75515944,0.986132282,16.52992114,615.4351064
prod_PhS,ssp126,2010,6,42.52344876,41.44058111,1.02613061,15.16027295,644.6670901
prod_PhS,ssp126,2010,7,39.23501585,40.0515809,0.979612164,12.88614032,505.5879197
prod_PhS,ssp126,2010,8,38.01272654,38.02322982,0.999723767,11.93882383,453.8272453
prod_PhS,ssp126,2010,9,33.71873497,33.66283019,1.001660727,11.36007748,383.0474416
prod_PhS,ssp126,2010,10,23.71702114,20.3613824,1.164804073,11.03089734,261.6200255
prod_PhS,ssp126,2010,11,6.816325818,6.43970647,1.058483931,12.20890782,83.21989356
prod_PhS,ssp126,2010,12,2.256062503,1.845500467,1.222466504,12.43127122,28.04572486
prod_PhS,ssp126,2011,1,-0.42765915,1.862036135,2.32E-16,5.863672519,-2.507653204
prod_PhS,ssp126,2011,2,0.445136186,5.880757387,0.075693683,2.877626485,1.280935679
prod_PhS,ssp126,2011,3,10.53825703,14.89306709,0.707594814,18.56463548,195.6389005
prod_PhS,ssp126,2011,4,23.46784742,27.11128435,0.865611792,19.19130496,450.3786167
prod_PhS,ssp126,2011,5,35.8342756,37.75515944,0.949122614,15.54439578,557.0221625
prod_PhS,ssp126,2011,6,38.57614234,41.44058111,0.930878412,14.23355945,549.0758152
prod_PhS,ssp126,2011,7,42.65956645,40.0515809,1.065115671,13.65201475,582.3890305
prod_PhS,ssp126,2011,8,40.73361633,38.02322982,1.071282385,12.91492708,526.0716845
prod_PhS,ssp126,2011,9,34.46839043,33.66283019,1.023930259,12.71743798,438.3496176
prod_PhS,ssp126,2011,10,21.14281687,20.3613824,1.038378262,11.80786866,249.6516047
prod_PhS,ssp126,2011,11,7.004782267,6.43970647,1.087748689,12.20768552,85.51217904
prod_PhS,ssp126,2011,12,2.139948667,1.845500467,1.159549242,10.29845558,22.0381663
prod_PhS,ssp126,2012,1,2.462425174,1.862036135,1.322436836,12.08499035,29.75838446
prod_PhS,ssp126,2012,2,5.413708074,5.880757387,0.920580075,17.46673403,94.55979905
prod_PhS,ssp126,2012,3,14.70080869,14.89306709,0.987090745,20.57587157,302.4819516
prod_PhS,ssp126,2012,4,27.72237598,27.11128435,1.022540121,18.83210796,522.0707772
prod_PhS,ssp126,2012,5,37.17798422,37.75515944,0.98471268,16.37734988,608.8768556
prod_PhS,ssp126,2012,6,44.9282181,41.44058111,1.084159944,15.56969153,699.5184966
prod_PhS,ssp126,2012,7,42.08549572,40.0515809,1.050782386,13.58926726,571.911049
prod_PhS,ssp126,2012,8,39.91583337,38.02322982,1.049774929,12.56846188,501.6806299
prod_PhS,ssp126,2012,9,33.13182927,33.66283019,0.984225898,11.56648369,383.218763
prod_PhS,ssp126,2012,10,16.34860299,20.3613824,0.802922055,11.36274457,185.7649998
prod_PhS,ssp126,2012,11,5.446102656,6.43970647,0.845706661,13.20672091,71.92515782
prod_PhS,ssp126,2012,12,1.975259814,1.845500467,1.070311197,12.5033874,24.69743866
prod_PhS,ssp126,2013,1,1.698460311,1.862036135,0.912152176,11.14050048,18.92169791
prod_PhS,ssp126,2013,2,6.328729711,5.880757387,1.076175957,16.71709036,105.7979464
prod_PhS,ssp126,2013,3,16.33475585,14.89306709,1.096802677,19.26171982,314.6354904
prod_PhS,ssp126,2013,4,28.41207894,27.11128435,1.047979822,18.56763965,527.5452434
prod_PhS,ssp126,2013,5,36.3950584,37.75515944,0.963975757,16.71562276,608.3660667
prod_PhS,ssp126,2013,6,41.69542548,41.44058111,1.006149633,14.95562887,623.5813091
prod_PhS,ssp126,2013,7,42.23359131,40.0515809,1.054480007,13.39876859,565.8781169
prod_PhS,ssp126,2013,8,37.92573739,38.02322982,0.997435977,12.01183776,455.5578044
prod_PhS,ssp126,2013,9,36.02081579,33.66283019,1.070047158,11.86985585,427.561891
prod_PhS,ssp126,2013,10,17.98924753,20.3613824,0.883498339,10.7666751,193.6843835
prod_PhS,ssp126,2013,11,7.694124526,6.43970647,1.194794291,9.677883934,74.46284414
prod_PhS,ssp126,2013,12,1.620275294,1.845500467,0.877959839,10.04520179,16.27599228
prod_PhS,ssp126,2014,1,2.047595419,1.862036135,1.099653965,10.43581914,21.36833546
prod_PhS,ssp126,2014,2,5.994025552,5.880757387,1.019260812,16.66587247,99.89566546
prod_PhS,ssp126,2014,3,15.44964504,14.89306709,1.037371614,19.30037778,298.1839858
prod_PhS,ssp126,2014,4,30.67161767,27.11128435,1.131322931,16.91381954,518.7742065
prod_PhS,ssp126,2014,5,41.55171186,37.75515944,1.100557182,15.50423212,644.2273858
prod_PhS,ssp126,2014,6,43.90023303,41.44058111,1.059353702,14.5078175,636.8965691
prod_PhS,ssp126,2014,7,44.30366148,40.0515809,1.106165112,13.45147839,595.949745
prod_PhS,ssp126,2014,8,41.7023393,38.02322982,1.096759521,12.45192518,519.2744086
prod_PhS,ssp126,2014,9,36.65657716,33.66283019,1.088933312,11.53861116,422.9659901
prod_PhS,ssp126,2014,10,21.40494785,20.3613824,1.051252191,12.02440893,257.3818461
prod_PhS,ssp126,2014,11,6.413632572,6.43970647,0.995951074,10.46986806,67.14988682
prod_PhS,ssp126,2014,12,2.114085039,1.845500467,1.145534817,9.869892936,20.86579299
prod_PhS,ssp126,2015,1,2.516384469,1.862036135,1.351415487,11.23723048,28.27719225
prod_PhS,ssp126,2015,2,6.094870172,5.880757387,1.036409049,17.67390777,107.7201733
prod_PhS,ssp126,2015,3,15.90564077,14.89306709,1.067989601,17.8847208,284.4679444
prod_PhS,ssp126,2015,4,28.31472527,27.11128435,1.044388931,17.72383297,501.8454613
prod_PhS,ssp126,2015,5,34.24590606,37.75515944,0.907052349,14.34411983,491.2273801
prod_PhS,ssp126,2015,6,43.98384607,41.44058111,1.061371363,14.24396585,626.5044015
prod_PhS,ssp126,2015,7,41.36515912,40.0515809,1.032797163,12.87874519,532.7313441
prod_PhS,ssp126,2015,8,41.67105207,38.02322982,1.095936675,12.48964892,520.4568106
prod_PhS,ssp126,2015,9,36.92562725,33.66283019,1.096925809,11.65817002,430.4852404
prod_PhS,ssp126,2015,10,20.22438908,20.3613824,0.993271905,10.47090221,211.7676003
prod_PhS,ssp126,2015,11,6.865047156,6.43970647,1.066049701,11.0757564,76.03558998
prod_PhS,ssp126,2015,12,2.002897272,1.845500467,1.085286787,9.54436473,19.11638208
prod_PhS,ssp126,2016,1,2.09467815,1.862036135,1.124939581,10.75403896,22.52625043
prod_PhS,ssp126,2016,2,6.426186519,5.880757387,1.09274811,17.01414861,109.3360924
prod_PhS,ssp126,2016,3,17.08492702,14.89306709,1.147173172,19.44373185,332.1947396
prod_PhS,ssp126,2016,4,29.79717351,27.11128435,1.099069049,15.87895216,473.1478926
prod_PhS,ssp126,2016,5,39.27752807,37.75515944,1.040322135,15.17238539,595.9337931
prod_PhS,ssp126,2016,6,45.6687261,41.44058111,1.102029095,14.15095999,646.2563157
prod_PhS,ssp126,2016,7,45.92803165,40.0515809,1.146722067,13.17690656,605.1893814
prod_PhS,ssp126,2016,8,40.60543232,38.02322982,1.067911183,11.92183852,484.0914073
prod_PhS,ssp126,2016,9,38.87205485,33.66283019,1.154747079,11.43873489,444.6471302
prod_PhS,ssp126,2016,10,21.10495923,20.3613824,1.036518976,10.60369351,223.7905193
prod_PhS,ssp126,2016,11,7.845476666,6.43970647,1.218297247,10.77620604,84.54447302
prod_PhS,ssp126,2016,12,2.378658904,1.845500467,1.288896398,10.49256074,24.95822304
prod_PhS,ssp126,2017,1,2.929275507,1.862036135,1.573157176,12.86103817,37.6735241
prod_PhS,ssp126,2017,2,8.19468864,5.880757387,1.393475041,19.01197158,155.7971875
prod_PhS,ssp126,2017,3,16.47994308,14.89306709,1.106551322,20.41990902,336.5189384
prod_PhS,ssp126,2017,4,26.5481224,27.11128435,0.979227766,18.91079945,502.0462185
prod_PhS,ssp126,2017,5,38.88631456,37.75515944,1.029960279,16.19943635,629.9363777
prod_PhS,ssp126,2017,6,41.17008951,41.44058111,0.993472784,14.78719,608.7899361
prod_PhS,ssp126,2017,7,41.35983979,40.0515809,1.032664351,13.41397345,554.7997929
prod_PhS,ssp126,2017,8,37.00911494,38.02322982,0.973329071,12.02630679,445.0829704
prod_PhS,ssp126,2017,9,32.23843754,33.66283019,0.957686486,11.53763296,371.9552597
prod_PhS,ssp126,2017,10,21.48173523,20.3613824,1.055023417,11.01294319,236.5771297
prod_PhS,ssp126,2017,11,8.690742691,6.43970647,1.349555718,11.15842258,96.97497951
prod_PhS,ssp126,2017,12,1.760105624,1.845500467,0.953728084,11.10815579,19.55152747
prod_PhS,ssp126,2018,1,2.243169445,1.862036135,1.204686313,11.71689157,26.28297315
prod_PhS,ssp126,2018,2,6.134561413,5.880757387,1.043158391,18.29924244,112.2578266
prod_PhS,ssp126,2018,3,17.92474238,14.89306709,1.203562857,17.87053615,320.3247567
prod_PhS,ssp126,2018,4,29.58643402,27.11128435,1.091295921,16.84810793,498.4754336
prod_PhS,ssp126,2018,5,37.60810795,37.75515944,0.996105129,15.02121989,564.919659
prod_PhS,ssp126,2018,6,39.48127634,41.44058111,0.952720143,14.03604779,554.1610815
prod_PhS,ssp126,2018,7,36.94290248,40.0515809,0.922383128,12.45606801,460.1633057
prod_PhS,ssp126,2018,8,41.73782492,38.02322982,1.097692782,12.47639031,520.7373944
prod_PhS,ssp126,2018,9,35.30855402,33.66283019,1.048888457,11.41122427,402.9138287
prod_PhS,ssp126,2018,10,24.06563708,20.3613824,1.181925501,10.11973927,243.5379726
prod_PhS,ssp126,2018,11,7.456425706,6.43970647,1.157882854,10.15549249,75.72367528
prod_PhS,ssp126,2018,12,2.173934899,1.845500467,1.177964969,10.48635021,22.79664268
prod_PhS,ssp126,2019,1,2.122048696,1.862036135,1.139638838,11.35506355,24.0959978
prod_PhS,ssp126,2019,2,7.051840618,5.880757387,1.199138164,16.08691394,113.4423531
prod_PhS,ssp126,2019,3,16.98051142,14.89306709,1.140162152,15.52658798,263.6494046
prod_PhS,ssp126,2019,4,30.55732048,27.11128435,1.127107078,16.39308746,500.9288273
prod_PhS,ssp126,2019,5,38.98933062,37.75515944,1.032688809,15.09341114,588.4819972
prod_PhS,ssp126,2019,6,42.89547868,41.44058111,1.03510804,14.1427865,606.6615967
prod_PhS,ssp126,2019,7,42.38947772,40.0515809,1.058372148,12.87614953,545.8132537
prod_PhS,ssp126,2019,8,41.22293454,38.02322982,1.084151313,12.26634637,505.6547932
prod_PhS,ssp126,2019,9,36.89589463,33.66283019,1.096042561,11.19349505,412.9940139
prod_PhS,ssp126,2019,10,23.31512167,20.3613824,1.145065753,10.95587664,255.4375969
prod_PhS,ssp126,2019,11,6.092631846,6.43970647,0.946103968,9.302957287,56.67949383
prod_PhS,ssp126,2019,12,2.143144143,1.845500467,1.161280737,9.15340291,19.61706183
prod_PhS,ssp126,2020,1,2.557163496,1.862036135,1.37331572,12.01581669,30.72640781
prod_PhS,ssp126,2020,2,6.73323262,5.880757387,1.144960109,19.24564673,129.5854163
prod_PhS,ssp126,2020,3,17.32001778,14.89306709,1.16295842,18.87878836,326.98095
prod_PhS,ssp126,2020,4,27.38014409,27.11128435,1.009916894,14.82490079,405.9079197
prod_PhS,ssp126,2020,5,37.36679631,37.75515944,0.989713641,15.41188505,575.8927692
prod_PhS,ssp126,2020,6,41.42607223,41.44058111,0.999649887,14.52271308,601.618961
prod_PhS,ssp126,2020,7,41.71269543,40.0515809,1.041474381,13.34820951,556.7897979
prod_PhS,ssp126,2020,8,39.87222473,38.02322982,1.048628034,12.53069513,499.6266923
prod_PhS,ssp126,2020,9,37.89769568,33.66283019,1.12580242,12.01831059,455.4662776
prod_PhS,ssp126,2020,10,22.14009115,20.3613824,1.087356974,11.69409765,258.908388
prod_PhS,ssp126,2020,11,7.325229538,6.43970647,1.13750985,11.76347254,86.1701365
prod_PhS,ssp126,2020,12,1.968032957,1.845500467,1.066395264,11.08124185,21.80824918
prod_PhS,ssp126,2021,1,1.558337284,1.862036135,0.836899593,11.44333646,17.83257786
prod_PhS,ssp126,2021,2,5.805775451,5.880757387,0.987249612,20.46449056,118.8122369
prod_PhS,ssp126,2021,3,12.50354882,14.89306709,0.839554992,19.70597321,246.3945981
prod_PhS,ssp126,2021,4,26.89766468,27.11128435,0.992120636,17.50178349,470.7571036
prod_PhS,ssp126,2021,5,33.7283536,37.75515944,0.893344224,14.42699681,486.5988497
prod_PhS,ssp126,2021,6,38.1491248,41.44058111,0.920574079,13.87955208,529.4927646
prod_PhS,ssp126,2021,7,40.93111276,40.0515809,1.021959979,13.04929509,534.1221687
prod_PhS,ssp126,2021,8,41.46685666,38.02322982,1.090566395,12.40589586,514.4335054
prod_PhS,ssp126,2021,9,33.73578321,33.66283019,1.002167168,11.5310847,389.0101737
prod_PhS,ssp126,2021,10,22.79228943,20.3613824,1.119388113,12.44970294,283.7572326
prod_PhS,ssp126,2021,11,5.84464594,6.43970647,0.907595085,12.15087304,71.01755076
prod_PhS,ssp126,2021,12,1.856690217,1.845500467,1.006063261,10.20382818,18.94534797
prod_PhS,ssp126,2022,1,2.039116256,1.862036135,1.09510026,11.83488953,24.13271563
prod_PhS,ssp126,2022,2,5.638321842,5.880757387,0.958774775,20.36306888,114.8135361
prod_PhS,ssp126,2022,3,12.3903546,14.89306709,0.831954528,23.2302787,287.8313906
prod_PhS,ssp126,2022,4,23.20556995,27.11128435,0.855937685,17.69430431,410.6064165
prod_PhS,ssp126,2022,5,36.858958,37.75515944,0.976262809,16.15592456,595.4905446
prod_PhS,ssp126,2022,6,41.9221068,41.44058111,1.011619665,14.92425911,625.6563843
prod_PhS,ssp126,2022,7,42.94692296,40.0515809,1.072290332,14.01684508,601.9803659
prod_PhS,ssp126,2022,8,35.51666463,38.02322982,0.934078057,11.90110825,422.6876705
prod_PhS,ssp126,2022,9,31.9751887,33.66283019,0.949866322,11.12433311,355.7026504
prod_PhS,ssp126,2022,10,20.0510199,20.3613824,0.984757297,10.31418413,206.8099111
prod_PhS,ssp126,2022,11,6.071583571,6.43970647,0.942835454,9.765269908,59.29065234
prod_PhS,ssp126,2022,12,1.62666453,1.845500467,0.881421901,11.79965157,19.19407468
prod_PhS,ssp126,2023,1,1.379292672,1.862036135,0.74074431,11.17752605,15.41707977
prod_PhS,ssp126,2023,2,5.531974096,5.880757387,0.940690753,19.05042487,105.3864569
prod_PhS,ssp126,2023,3,13.44667811,14.89306709,0.902881725,24.72754079,332.5032815
prod_PhS,ssp126,2023,4,24.69726847,27.11128435,0.910959,19.01771017,469.6854938
prod_PhS,ssp126,2023,5,39.24843612,37.75515944,1.039551593,17.24736132,676.9319592
prod_PhS,ssp126,2023,6,40.88134684,41.44058111,0.986505154,14.66090346,599.3574792
prod_PhS,ssp126,2023,7,41.75846588,40.0515809,1.042617169,13.61550398,568.5625582
prod_PhS,ssp126,2023,8,38.13146547,38.02322982,1.002846566,12.39522067,472.647929
prod_PhS,ssp126,2023,9,37.98037634,33.66283019,1.128258561,12.4995787,474.7387032
prod_PhS,ssp126,2023,10,21.91385942,20.3613824,1.07624615,12.08614554,264.8540944
prod_PhS,ssp126,2023,11,5.642244123,6.43970647,0.876164799,10.68078042,60.26357057
prod_PhS,ssp126,2023,12,1.451162338,1.845500467,0.786324558,9.450466666,13.71416131
prod_PhS,ssp126,2024,1,1.2685657,1.862036135,0.681278777,8.086900487,10.25876457
prod_PhS,ssp126,2024,2,5.684621092,5.880757387,0.966647783,15.82330127,89.94947215
prod_PhS,ssp126,2024,3,15.61666634,14.89306709,1.048586315,21.0582733,328.8600277
prod_PhS,ssp126,2024,4,27.22930285,27.11128435,1.004353114,18.02222034,490.7324957
prod_PhS,ssp126,2024,5,38.39187352,37.75515944,1.016864293,17.16551093,659.0161247
prod_PhS,ssp126,2024,6,46.67322725,41.44058111,1.126268648,15.82972763,738.824475
prod_PhS,ssp126,2024,7,44.69348244,40.0515809,1.115898085,13.66920887,610.9245469
prod_PhS,ssp126,2024,8,39.23911333,38.02322982,1.031977386,12.07097083,473.6541924
prod_PhS,ssp126,2024,9,36.84842505,33.66283019,1.094632413,12.20043601,449.5668518
prod_PhS,ssp126,2024,10,21.23618302,20.3613824,1.042963715,11.86899336,252.0521152
prod_PhS,ssp126,2024,11,5.893527827,6.43970647,0.915185786,11.10061606,65.42178963
prod_PhS,ssp126,2024,12,1.81787483,1.845500467,0.985030815,10.58316182,19.2388635
prod_PhS,ssp126,2025,1,1.662133388,1.862036135,0.892642929,12.33869255,20.50855285
prod_PhS,ssp126,2025,2,5.362307102,5.880757387,0.911839538,18.43386549,98.84804785
prod_PhS,ssp126,2025,3,13.81531505,14.89306709,0.927633977,22.00932639,304.0657782
prod_PhS,ssp126,2025,4,25.75174346,27.11128435,0.94985332,19.37014503,498.8150055
prod_PhS,ssp126,2025,5,37.09240029,37.75515944,0.982445866,16.55574809,614.0924353
prod_PhS,ssp126,2025,6,45.69685386,41.44058111,1.102707844,15.33021533,700.5426096
prod_PhS,ssp126,2025,7,44.68273226,40.0515809,1.115629677,13.8221252,617.6103195
prod_PhS,ssp126,2025,8,40.06664139,38.02322982,1.053741136,12.43396124,498.187066
prod_PhS,ssp126,2025,9,32.69117595,33.66283019,0.971135694,11.23271476,367.2106544
prod_PhS,ssp126,2025,10,17.42707232,20.3613824,0.855888465,10.1105758,176.1977357
prod_PhS,ssp126,2025,11,6.902752815,6.43970647,1.071904884,10.13089835,69.93108713
prod_PhS,ssp126,2025,12,2.348423347,1.845500467,1.272513006,9.273563931,21.77825404
prod_PhS,ssp126,2026,1,1.845676078,1.862036135,0.991213889,7.117261659,13.13615958
prod_PhS,ssp126,2026,2,8.876877648,5.880757387,1.509478637,11.40613951,101.2509049
prod_PhS,ssp126,2026,3,18.46062351,14.89306709,1.239544776,18.02852119,332.817742
prod_PhS,ssp126,2026,4,29.50147809,27.11128435,1.088162321,18.17451535,536.1750663
prod_PhS,ssp126,2026,5,39.13171409,37.75515944,1.036460041,15.52693893,607.5957351
prod_PhS,ssp126,2026,6,42.64246433,41.44058111,1.029002567,14.37060028,612.7978097
prod_PhS,ssp126,2026,7,38.71187481,40.0515809,0.966550482,12.73764694,493.0981935
prod_PhS,ssp126,2026,8,37.71913297,38.02322982,0.99200234,11.92977912,449.9809248
prod_PhS,ssp126,2026,9,33.61253756,33.66283019,0.998505989,11.37163424,382.2294832
prod_PhS,ssp126,2026,10,22.02538596,20.3613824,1.081723506,11.26661925,248.1516375
prod_PhS,ssp126,2026,11,5.303895661,6.43970647,0.823623823,8.981238036,47.63554945
prod_PhS,ssp126,2026,12,3.254643444,1.845500467,1.763556012,9.002758455,29.30076878
prod_PhS,ssp126,2027,1,2.306386048,1.862036135,1.238636568,8.244721907,19.01551157
prod_PhS,ssp126,2027,2,7.621100859,5.880757387,1.295938662,11.36081588,86.58192369
prod_PhS,ssp126,2027,3,18.04568927,14.89306709,1.211683876,17.72345423,319.8319478
prod_PhS,ssp126,2027,4,27.77054755,27.11128435,1.02431693,17.64672893,490.059325
prod_PhS,ssp126,2027,5,40.13376313,37.75515944,1.063000759,15.71309193,630.6255097
prod_PhS,ssp126,2027,6,43.056906,41.44058111,1.039003432,14.70824259,633.2914186
prod_PhS,ssp126,2027,7,40.95008328,40.0515809,1.022433631,12.76753187,522.8314932
prod_PhS,ssp126,2027,8,39.93597138,38.02322982,1.050304553,12.0737025,482.1750373
prod_PhS,ssp126,2027,9,36.66776885,33.66283019,1.089265776,11.82623095,433.6415029
prod_PhS,ssp126,2027,10,22.64591138,20.3613824,1.11219911,11.62498317,263.2583386
prod_PhS,ssp126,2027,11,4.616639651,6.43970647,0.716902187,9.999072509,46.16211462
prod_PhS,ssp126,2027,12,3.185212854,1.845500467,1.725934461,10.06225674,32.0504295
prod_PhS,ssp126,2028,1,2.16725235,1.862036135,1.163915302,10.30997099,22.34430885
prod_PhS,ssp126,2028,2,6.467962402,5.880757387,1.099851937,16.46715462,106.508937
prod_PhS,ssp126,2028,3,16.54279599,14.89306709,1.110771602,17.93292419,296.6607064
prod_PhS,ssp126,2028,4,29.8766204,27.11128435,1.101999449,18.93778729,565.7970821
prod_PhS,ssp126,2028,5,38.60172685,37.75515944,1.022422562,15.90967219,614.1408202
prod_PhS,ssp126,2028,6,44.58823386,41.44058111,1.075955806,15.00245009,668.9327533
prod_PhS,ssp126,2028,7,40.14928808,40.0515809,1.002439534,12.72239306,510.7950241
prod_PhS,ssp126,2028,8,37.16552603,38.02322982,0.977442637,11.7361551,436.1803778
prod_PhS,ssp126,2028,9,36.50220588,33.66283019,1.084347504,11.7961045,430.5838352
prod_PhS,ssp126,2028,10,22.06486997,20.3613824,1.083662668,11.90915592,262.7739769
prod_PhS,ssp126,2028,11,6.314926347,6.43970647,0.980623321,10.53342815,66.51782294
prod_PhS,ssp126,2028,12,2.443477734,1.845500467,1.324019028,8.941767434,21.84900963
prod_PhS,ssp126,2029,1,3.011528544,1.862036135,1.617330882,7.057939719,21.25518692
prod_PhS,ssp126,2029,2,6.53713126,5.880757387,1.111613833,8.866554669,57.9618317
prod_PhS,ssp126,2029,3,16.76880946,14.89306709,1.125947352,19.0871649,320.0690313
prod_PhS,ssp126,2029,4,26.97646357,27.11128435,0.995027134,18.19339616,490.7934889
