"","spnum","preyvul","predvul","nll","dnll","nll_groupB","dnll_groupB","convergence","Vprey","Vpred"
"shelf_demersal_fish",58,-4,4,24019.6714477876,-2745.46225785779,74.5668299278968,2.94667543269053,"TRUE",1.01831563888873,55.5981500331442
"slope_demersal_fish",59,-4,4,25952.7964587024,-812.337246943061,881.348308686443,-4.24950689569926,"TRUE",1.01831563888873,55.5981500331442
"miscellaneous_deep_sea_fish",60,-4,4,26036.1906153315,-728.943090313933,NA,NA,"TRUE",1.01831563888873,55.5981500331442
"squid",61,-4,-4,25797.3600708263,-967.773634819103,NA,NA,"TRUE",1.01831563888873,1.01831563888873
"octopus",62,-4,-4,25870.3251769768,-894.808528668669,329.590830477025,-5.2605671527096,"TRUE",1.01831563888873,1.01831563888873
"tanner_crab",63,-4,-4,22580.7335541385,-4184.40015150696,33.2609054234921,0.299220333254318,"TRUE",1.01831563888873,1.01831563888873
"king_crab",64,3.93175847059362,0.295419691180868,26053.7642605534,-711.369445092048,12.5504425219462,-0.11979290755788,"TRUE",51.9965748463555,2.34369017527996
"pandalid_shrimp",65,-4,4,21226.3889430534,-5538.74476259206,83.4445426438527,-9.80003592099474,"TRUE",1.01831563888873,55.5981500331442
"nonpandalid_shrimp",66,-4,-4,25865.2483891865,-899.885316458975,NA,NA,"FALSE",1.01831563888873,1.01831563888873
"motile_epifauna",67,-4,-4,25896.9533487288,-868.180356916659,125.564481379616,-1.90456244203682,"TRUE",1.01831563888873,1.01831563888873
"benthic_zooplankton",68,-4,4,23000.2805275683,-3764.85317807717,NA,NA,"TRUE",1.01831563888873,55.5981500331442
"sessile_epifauna",69,-4,1.92895115021156,26045.1495617671,-719.98414387833,4.4686921159669,-0.0405129255283851,"TRUE",1.01831563888873,7.88228796842387
"infauna",70,-4,-4,25014.3968807263,-1750.73682491913,NA,NA,"TRUE",1.01831563888873,1.01831563888873
"gelatinous_carnivores",71,-4,-4,25993.344175228,-771.789530417493,264.106750027316,3.98832459079568,"TRUE",1.01831563888873,1.01831563888873
"other_gelatinous_zooplankton",72,-4,4,26026.5230519243,-738.610653721098,NA,NA,"TRUE",1.01831563888873,55.5981500331442
"mysids",73,-4,4,25562.9628997682,-1202.17080587721,NA,NA,"TRUE",1.01831563888873,55.5981500331442
"pelagic_amphipods",74,-4,-4,26042.8957248174,-722.237980827998,NA,NA,"TRUE",1.01831563888873,1.01831563888873
"euphausiids",75,-4,4,25828.5404692334,-936.593236412034,2863.64184470555,51.9976863966522,"TRUE",1.01831563888873,55.5981500331442
"large_copepods",76,-4,-4,25994.9643745832,-770.16933106228,875.912233411001,-3.23891076534778,"TRUE",1.01831563888873,1.01831563888873
"small_copepods",77,4,4,25950.9065085897,-814.22719705573,1316.23497846465,-35.5235063410066,"TRUE",55.5981500331442,55.5981500331442
"large_microzooplankton",78,4,1.49006138187942,25902.5002565126,-862.633449132838,NA,NA,"TRUE",55.5981500331442,5.43736788462487
"small_microzooplankton",79,-4,-4,26041.4596400007,-723.674065644751,NA,NA,"TRUE",1.01831563888873,1.01831563888873
"large_phytoplankton",80,4,-4,25972.3743609559,-792.759344689526,NA,NA,"TRUE",55.5981500331442,1.01831563888873
"small_phytoplankton",81,-3.39763318447533,4,26039.8381092792,-725.295596366257,NA,NA,"TRUE",1.03345235188302,55.5981500331442
"macroalgae",82,4,-4,26053.2638513601,-711.869854285349,NA,NA,"TRUE",55.5981500331442,1.01831563888873
"benthic_microbes",83,4,4,26044.0869509823,-721.046754663184,NA,NA,"TRUE",55.5981500331442,55.5981500331442
"discards",84,-4,0,26050.7638783977,-714.369827247716,NA,NA,"TRUE",1.01831563888873,2
"offal",85,-4,0,24349.920582544,-2415.21312310141,NA,NA,"TRUE",1.01831563888873,2
"detritus",86,-4,0,25968.0929808269,-797.040724818504,NA,NA,"TRUE",1.01831563888873,2
